partition,elements,neighboring_ranks,max_mpi_faces_per_neighboring_rank,interior_elements,mpi_elements,mpi_faces,mpi_dr_faces,dynamic_rupture_faces,free_surface_faces,transparent_faces
38,62344,20,1031,56607,5737,7588,0,0,0,0
39,62262,15,956,56924,5338,6804,0,0,0,0
40,62236,17,1489,56515,5721,7372,0,0,0,0
41,62264,14,1150,56737,5527,7056,0,0,0,0
42,62324,18,1521,56730,5594,7384,0,0,0,0
43,62228,14,1521,56665,5563,7350,0,0,0,0
44,62226,19,1141,56363,5863,7420,0,0,0,0
45,62380,16,1032,56611,5769,7366,0,0,0,0
46,62282,17,1221,56729,5553,7250,0,0,0,0
47,62270,15,1240,56392,5878,7614,0,0,0,0
48,62229,10,738,58911,3318,3731,0,0,3681,0
49,62243,15,1399,56537,5706,7115,0,0,871,0
50,62162,8,1193,58735,3427,3940,0,0,3238,0
51,62224,16,1213,57005,5219,6475,0,0,1487,0
52,62238,7,1079,58822,3416,3898,0,0,3600,0
53,62240,14,1079,56631,5609,6937,0,0,893,0
54,62286,18,886,56974,5312,7004,0,0,0,0
55,62212,16,1279,56624,5588,7180,0,0,0,0
56,62235,16,1279,56750,5485,7200,0,0,0,0
57,62255,16,1399,56598,5657,7128,0,0,0,0
58,62225,13,1288,56792,5433,6960,0,0,0,0
59,62225,18,1154,56716,5509,7170,0,0,0,0
60,62217,18,1154,56859,5358,6952,0,0,0,0
61,62257,17,1112,56725,5532,7024,0,0,0,0
62,62280,18,1112,56791,5489,7094,0,0,0,0
63,62241,11,1081,58066,4175,4859,0,0,2719,0
64,62261,17,1875,55768,6493,8164,0,0,916,0
65,62256,14,1081,57648,4608,5570,0,0,1772,0
66,62260,10,916,58931,3329,3753,0,0,3665,0
67,62234,9,1034,59097,3137,3515,0,0,3691,0
68,62240,18,1034,56903,5337,6572,0,0,920,0
69,62266,10,856,58946,3320,3790,0,0,3850,0
70,62244,9,1111,58984,3260,3662,0,0,3648,0
71,62205,17,1875,56465,5740,6929,0,0,1355,0
72,62278,16,1093,56640,5638,7408,0,0,0,0
73,62250,15,1392,56685,5565,7292,0,0,0,0
74,62258,14,1392,56764,5494,7060,0,0,0,0
75,62254,16,1307,56502,5752,7552,0,0,0,0
76,62289,21,1002,56707,5582,7098,0,0,0,0
77,62218,17,1105,56017,6201,7828,0,0,0,0
78,62089,12,1007,58379,3710,4260,0,0,3660,0
79,62215,17,1555,56106,6109,7772,0,0,0,0
80,62137,8,1007,58529,3608,4117,0,0,3563,0
81,62321,14,941,57034,5287,6902,0,0,0,0
82,62202,14,1555,56929,5273,6810,0,0,0,0
83,62205,18,1266,56596,5609,7268,0,0,0,0
84,61957,10,1032,58067,3890,4512,0,0,2978,0
85,61971,7,1145,58695,3276,3767,0,0,3399,0
86,61931,8,1163,57997,3934,4586,0,0,2850,0
87,62133,8,729,58868,3265,3683,0,0,3691,0
88,62216,20,847,56458,5758,7486,0,0,0,0
89,61958,10,1032,58104,3854,4491,0,0,2643,0
90,62231,13,844,57934,4297,5149,0,0,2201,0
91,62171,11,971,57983,4188,5126,0,0,2072,0
92,62117,8,902,58398,3719,4356,0,0,3288,0
93,62153,11,783,58165,3988,4748,0,0,2506,0
94,62245,14,1149,57404,4841,6087,0,0,1761,0
95,62177,6,1149,58709,3468,4061,0,0,3171,0
96,62247,15,971,57316,4931,6030,0,0,1966,0
97,62173,10,1251,58846,3327,3742,0,0,3236,0
98,62199,14,1251,56942,5257,6463,0,0,1053,0
99,62260,19,939,56776,5484,7146,0,0,0,0
100,62262,14,1302,56970,5292,6898,0,0,0,0
101,62254,15,1121,56951,5303,7012,0,0,0,0
102,62255,16,1115,56589,5666,7492,0,0,0,0
103,62237,14,1471,56537,5700,7156,0,0,0,0
104,62275,18,1471,56496,5779,7524,0,0,0,0
105,62257,9,891,58742,3515,3971,0,0,3505,0
106,62217,8,741,58966,3251,3741,0,0,3499,0
107,62263,10,842,59132,3131,3540,0,0,3614,0
108,62278,7,841,59466,2812,3174,0,0,3363,977
109,62294,6,986,59233,3061,3568,0,0,2596,1166
110,62345,8,944,58990,3355,3833,0,0,3721,0
111,62243,12,944,58092,4151,4857,0,0,2767,0
112,62268,13,1091,57294,4974,6365,0,0,0,459
113,62277,13,1091,57621,4656,5969,0,0,0,753
114,62327,7,1027,58738,3589,4035,0,0,3635,444
115,62294,8,1027,58811,3483,3946,0,0,3648,0
116,62366,20,927,56640,5726,7332,0,0,0,180
117,62305,9,1385,58599,3706,4205,0,0,3365,0
118,62229,10,1454,57687,4542,5455,0,0,2453,0
119,62301,14,1454,57493,4808,5865,0,0,1991,0
120,62284,14,1298,56996,5288,6924,0,0,0,0
121,62296,13,1198,57249,5047,6804,0,0,0,0
122,62309,19,1198,56825,5484,7212,0,0,0,0
123,62319,16,1046,57063,5256,6864,0,0,0,0
124,62312,17,1193,56513,5799,7592,0,0,0,0
125,62268,17,1193,57032,5236,7076,0,0,0,0
126,62322,13,1005,57470,4852,6228,0,0,0,734
127,62265,15,1346,56686,5579,7244,0,0,0,0
128,62301,11,1346,58124,4177,5420,0,0,0,1334
129,62299,12,844,57921,4378,5848,0,0,0,812
130,62325,11,1348,58164,4161,5452,0,0,0,1252
131,62276,14,1348,56858,5418,7024,0,0,0,0
132,62313,17,1307,56495,5818,7494,0,0,0,0
133,62283,16,1048,56647,5636,7262,0,0,0,0
134,62321,17,1187,56363,5958,7620,0,0,0,0
135,62255,16,1037,56417,5838,7312,0,0,0,0
136,62282,18,1298,56187,6095,7910,0,0,0,0
137,62320,13,1272,56758,5562,6948,0,0,0,0
138,62334,16,1046,57018,5316,6810,0,0,0,0
139,62300,10,1574,57933,4367,5586,0,0,0,1070
140,62406,14,1574,56721,5685,7340,0,0,0,368
141,62300,12,1243,57490,4810,6138,0,0,0,844
142,62328,10,1390,57941,4387,5636,0,0,0,1104
143,62333,15,1390,56098,6235,7787,0,0,0,181
144,62289,16,971,57076,5213,7042,0,0,0,0
145,62343,15,1518,56897,5446,6932,0,0,0,0
146,62327,16,1518,56474,5853,7510,0,0,0,96
147,62366,7,1036,58790,3576,4619,0,0,0,1899
148,62314,10,1036,58066,4248,5506,0,0,0,1276
149,62334,9,870,57991,4343,5577,0,0,0,1157
150,62344,11,1107,57800,4544,5774,0,0,0,1136
151,62265,14,1258,56730,5535,7312,0,0,0,0
152,62307,14,1258,56995,5312,6974,0,0,0,0
153,62272,16,954,56968,5304,6918,0,0,0,0
154,62338,15,1385,56675,5663,7136,0,0,0,0
155,62302,17,1385,56408,5894,7568,0,0,0,0
156,62306,17,958,56898,5408,6960,0,0,0,0
157,62325,22,1121,56287,6038,7914,0,0,0,0
158,62283,15,1187,56568,5715,7050,0,0,0,0
159,62352,15,1810,56455,5897,7609,0,0,0,107
160,62280,13,1810,57495,4785,6177,0,0,0,1183
161,62355,10,1216,57604,4751,6120,0,0,0,676
162,62319,7,1234,58603,3716,4729,0,0,0,1557
163,62407,12,1362,57817,4590,6052,0,0,0,1112
164,62303,12,1315,57248,5055,6439,0,0,0,621
165,62279,9,1362,57982,4297,5353,0,0,0,1313
166,62362,11,986,57746,4616,6023,0,0,0,839
167,62343,13,1092,56903,5440,7001,0,0,0,503
168,62248,17,1302,56092,6156,7982,0,0,0,0
169,62271,16,1083,56526,5745,7560,0,0,0,0
170,62213,11,1151,56777,5436,6922,0,0,0,0
171,62191,17,1228,56487,5704,7656,0,0,0,0
172,62272,14,1343,56696,5576,7148,0,0,0,0
173,62252,16,1343,57146,5106,6652,0,0,0,0
174,62240,19,1081,56616,5624,7270,0,0,0,0
175,62261,9,1171,57636,4625,5974,0,0,0,802
176,62262,9,1329,57668,4594,5991,0,0,0,817
177,62300,11,1265,57653,4647,6006,0,0,0,476
178,62268,12,1341,57861,4407,5759,0,0,0,1015
179,62263,17,1341,56603,5660,7336,0,0,0,0
180,62309,15,1109,56584,5725,7506,0,0,0,0
181,62290,12,1474,57256,5034,6521,0,0,0,761
182,62297,11,1474,57442,4855,6270,0,0,0,598
183,62328,13,1107,57118,5210,6846,0,0,0,0
184,62312,18,1166,56555,5757,7390,0,0,0,0
185,62295,18,1166,57077,5218,6812,0,0,0,0
186,62311,12,1753,57526,4785,6108,0,0,0,1052
187,62256,12,1690,57816,4440,5595,0,0,0,1051
188,62312,10,1753,56786,5526,7042,0,0,0,690
189,62275,16,1520,56899,5376,7442,0,0,0,0
190,62292,14,1107,57513,4779,6090,0,0,0,804
191,62309,20,1520,56716,5593,7292,0,0,0,0
192,59649,12,1171,55573,4076,5342,0,0,0,992
193,62246,11,1284,57817,4429,5624,0,0,0,874
194,62289,10,1284,57594,4695,6072,0,0,0,1002
195,62228,12,1022,57401,4827,6089,0,0,0,879
196,62281,16,1132,56796,5485,7138,0,0,0,0
197,62247,14,1132,56679,5568,6988,0,0,0,0
198,62322,15,989,57213,5109,6626,0,0,0,0
199,62224,13,1205,56966,5258,6858,0,0,0,0
200,62286,16,1014,56840,5446,7036,0,0,0,0
201,62244,20,1462,56341,5903,7732,0,0,0,0
202,62226,20,1170,56149,6077,7822,0,0,0,0
203,62269,17,1462,56995,5274,6878,0,0,0,0
204,62267,10,1002,57887,4380,5646,0,0,0,980
205,62269,16,1161,56475,5794,7304,0,0,0,0
206,62228,17,1061,56910,5318,6818,0,0,0,0
207,62241,13,1118,57405,4836,6126,0,0,0,1132
208,62248,19,1548,56242,6006,7818,0,0,0,0
209,62214,16,1548,56426,5788,7332,0,0,0,0
210,62326,13,996,57915,4411,5612,0,0,0,1192
211,62268,15,1501,56963,5305,7000,0,0,0,0
212,62276,14,1501,56866,5410,7006,0,0,0,0
213,62279,15,1095,57038,5241,6814,0,0,0,374
214,62274,12,1567,57362,4912,6165,0,0,0,991
215,62274,13,1567,56710,5564,7125,0,0,0,251
216,62281,12,1139,57610,4671,5945,0,0,0,709
217,62305,9,1222,57709,4596,5885,0,0,0,1149
218,62307,11,1027,57611,4696,6009,0,0,0,595
219,62279,17,1217,56456,5823,7670,0,0,0,0
220,62310,12,1248,57747,4563,5934,0,0,0,774
221,62215,12,1525,56785,5430,6964,0,0,0,346
222,62266,19,1074,56206,6060,7754,0,0,0,0
223,62214,18,1066,56726,5488,6956,0,0,0,0
224,62357,15,1125,56739,5618,7364,0,0,0,0
225,62218,13,954,56905,5313,6844,0,0,0,0
226,62297,17,1153,56704,5593,7330,0,0,0,0
227,62259,16,1052,56516,5743,7626,0,0,0,0
228,62226,14,1471,56558,5668,6990,0,0,0,0
229,62296,20,1320,56305,5991,7808,0,0,0,0
230,62225,16,1091,56886,5339,6910,0,0,0,0
231,62257,13,1320,56691,5566,7262,0,0,0,0
232,62223,16,1173,56639,5584,7264,0,0,0,0
233,62267,16,1809,56700,5567,7262,0,0,0,0
234,62271,12,1043,57748,4523,5796,0,0,0,886
235,62198,9,1577,57493,4705,6026,0,0,0,922
236,62339,12,1577,57151,5188,6585,0,0,0,677
237,62244,14,1006,57715,4529,5835,0,0,0,861
238,62293,11,1222,57627,4666,6026,0,0,0,742
239,62205,15,1809,56301,5904,7734,0,0,0,0
240,61991,10,709,58678,3313,3834,0,0,3378,0
241,62032,8,1166,58493,3539,4059,0,0,3249,0
242,62132,11,1166,57917,4215,4953,0,0,2933,0
243,62193,19,1043,56616,5577,7078,0,0,0,0
244,62128,19,1433,55881,6247,8026,0,0,0,0
245,62213,14,1433,56572,5641,7220,0,0,0,0
246,62207,17,1030,56511,5696,7382,0,0,0,0
247,62199,18,1258,56679,5520,7228,0,0,0,0
248,62201,17,1014,56554,5647,7108,0,0,0,0
249,62200,8,901,58983,3217,3671,0,0,3563,0
250,62169,12,1174,57796,4373,5302,0,0,2604,0
251,62175,12,1174,57712,4463,5363,0,0,2277,0
252,62207,14,1258,56758,5449,7080,0,0,0,0
253,62239,16,1184,56784,5455,7110,0,0,0,0
254,62217,15,1159,56718,5499,7296,0,0,0,0
255,62199,19,881,56470,5729,7336,0,0,0,0
256,62216,16,1299,56315,5901,7520,0,0,0,0
257,62289,16,1299,56929,5360,7004,0,0,0,0
258,62338,16,1494,56659,5679,7232,0,0,0,0
259,62258,17,1389,56853,5405,7130,0,0,0,0
260,62261,19,1389,56619,5642,7188,0,0,0,0
261,62283,15,1522,56918,5365,6980,0,0,0,0
262,62201,18,1549,56790,5411,7136,0,0,0,0
263,62205,14,1549,56569,5636,7396,0,0,0,0
264,62237,18,1124,56723,5514,7366,0,0,0,0
265,62275,13,1125,56656,5619,7140,0,0,0,0
266,62217,13,1184,56946,5271,6762,0,0,0,0
267,62236,16,975,56627,5609,7310,0,0,0,0
268,62168,17,1021,56680,5488,7166,0,0,0,0
269,62334,13,975,57091,5243,6822,0,0,0,0
270,62242,14,1004,56854,5388,7042,0,0,0,0
271,62198,14,1196,56978,5220,6860,0,0,0,0
272,62241,16,1196,56305,5936,7576,0,0,0,0
273,62211,16,1033,56742,5469,7084,0,0,0,0
274,62228,15,1118,56863,5365,7166,0,0,0,0
275,62217,23,1118,55664,6553,8630,0,0,0,0
276,62270,20,1021,56642,5628,7396,0,0,0,0
277,62128,9,1178,58523,3605,4117,0,0,3219,0
278,62191,14,1178,56979,5212,6419,0,0,1291,0
279,61180,8,1140,57717,3463,4048,0,0,3200,0
280,62125,12,1207,56744,5381,6541,0,0,1445,0
281,62193,20,906,56444,5749,7432,0,0,0,0
282,62214,10,1278,58089,4125,4879,0,0,3007,0
283,62157,11,1278,58117,4040,4651,0,0,2977,0
284,61978,7,866,58570,3408,3880,0,0,3444,0
285,62180,20,905,56717,5463,7190,0,0,0,0
286,62223,15,1207,56870,5353,6932,0,0,0,0
287,62169,18,1135,56614,5555,7108,0,0,0,0
288,62237,9,668,59063,3174,3662,0,0,3574,0
289,62201,18,1395,56426,5775,6860,14,1624,0,0
290,62279,8,1376,58499,3780,4268,8,1956,2390,0
291,62160,10,1246,58581,3579,4050,7,2867,1890,0
292,62231,12,1395,57005,5226,5990,25,3247,0,0
293,62208,14,1246,57167,5041,5752,64,4106,0,0
294,62176,17,1446,56485,5691,6558,47,3583,0,0
295,62235,11,1446,57444,4791,5468,40,4580,0,0
296,62172,10,1271,57826,4346,4925,31,3633,1771,0
297,62253,14,1043,58285,3968,4597,1,277,2877,0
298,62213,18,1013,57456,4757,5726,0,0,1842,0
299,62170,10,1043,57332,4838,5449,62,3008,2227,0
300,62157,12,1038,58008,4149,4726,7,2697,0,0
301,62201,13,909,58305,3896,4514,12,2286,0,0
302,62185,14,1222,56619,5566,6356,42,3470,0,0
303,62249,21,1155,56368,5881,7288,0,0,0,0
304,62195,9,912,57762,4433,5100,18,2676,0,0
305,62287,20,912,56100,6187,7704,0,2,0,0
306,62350,19,1189,56308,6042,7374,18,2584,0,0
307,62245,17,961,56587,5658,7254,0,0,0,0
308,62163,10,1189,57641,4522,5144,24,2756,0,0
309,62189,11,1222,56960,5229,5954,75,5251,0,0
310,62254,12,1217,57457,4797,5492,27,4455,0,0
311,62236,13,1217,57016,5220,5954,25,3555,0,0
312,62252,17,809,56732,5520,6942,0,0,0,0
313,62228,14,1074,56971,5257,6848,0,0,0,0
314,62282,17,1063,56651,5631,7282,0,0,0,0
315,62218,21,1021,55607,6611,8304,0,0,0,0
316,62177,15,1078,56821,5356,6822,0,0,0,0
317,62174,22,1078,56692,5482,7058,0,0,0,0
318,62238,10,1164,58619,3619,4186,11,2175,0,0
319,62186,12,1164,57307,4879,5638,22,3212,0,0
320,62200,10,935,58381,3819,4380,18,2382,0,0
321,62247,11,1123,58068,4179,4764,13,3731,0,0
322,62210,13,987,58181,4029,4596,12,2192,0,0
323,62240,26,1123,55986,6254,7736,6,932,0,0
324,62160,11,1036,57400,4760,5432,13,2973,668,0
325,62157,7,1036,58565,3592,4115,8,2076,1089,0
326,62208,9,1007,57880,4328,5060,4,340,3150,0
327,62111,8,988,58442,3669,4180,0,0,3302,0
328,62002,10,975,58053,3949,4639,0,0,2795,0
329,62061,8,975,58541,3520,4097,0,0,3177,0
330,62193,23,817,56725,5468,6938,0,0,0,0
331,62160,9,1007,58636,3524,4010,0,0,3472,0
332,62218,11,818,58424,3794,4458,0,0,3020,0
333,62204,13,970,57778,4426,5188,12,1092,2744,0
334,62220,10,1045,57945,4275,4964,14,3364,0,0
335,62190,12,1045,57479,4711,5348,26,3092,1018,0
336,62194,10,1076,58500,3694,4197,0,0,3353,0
337,62216,12,1109,58094,4122,4851,0,0,2727,0
338,62301,9,1109,58568,3733,4292,0,0,3246,0
339,62190,11,1076,58434,3756,4295,0,0,3475,0
340,62272,17,1217,56690,5582,7170,0,0,0,0
341,62158,19,1217,56781,5377,6766,0,0,0,0
342,62196,16,1119,56921,5275,6750,0,0,0,0
343,62216,15,1058,57107,5109,6213,0,0,1495,0
344,62211,11,1027,58697,3514,4018,0,0,3274,0
345,61112,9,897,57569,3543,4023,0,0,3489,0
346,56464,13,1185,52318,4146,5034,0,0,2300,0
347,62142,14,1185,56954,5188,6296,0,0,1674,0
348,62239,16,1229,56707,5532,7400,0,0,0,0
349,62189,12,1229,56900,5289,6726,0,0,0,0
350,62193,20,1166,56672,5521,7438,0,0,0,0
351,62221,17,1239,56520,5701,7430,0,0,0,0
352,62265,16,1056,56975,5290,6884,0,0,0,0
353,62243,13,1239,57069,5174,6830,0,0,0,0
354,62291,9,1016,58555,3736,4241,0,0,3363,0
355,62198,11,1016,58322,3876,4578,0,0,3056,0
356,62213,17,1028,56531,5682,7131,0,0,739,0
357,62209,11,959,58351,3858,4488,0,0,2926,0
358,62236,16,1166,56883,5353,7326,0,0,0,0
359,62278,11,1058,57505,4773,5928,0,0,1488,0
360,62232,15,894,57067,5165,6620,0,0,0,0
361,62250,10,1187,57938,4312,5542,0,0,0,1112
362,62255,10,1017,57756,4499,5840,0,0,0,982
363,62275,11,1491,56872,5403,6912,0,0,0,486
364,62313,12,1491,57384,4929,6439,0,0,0,599
365,62306,10,1051,57563,4743,5926,0,0,0,856
366,62331,13,1178,57369,4962,6661,0,0,0,625
367,62260,15,1344,56576,5684,7422,0,0,0,0
368,62257,10,1344,57802,4455,5826,0,0,0,1098
369,62266,19,888,57117,5149,7180,0,0,0,0
370,62260,15,1306,56681,5579,7392,0,0,0,0
371,62248,20,1153,56775,5473,7332,0,0,0,0
372,62267,20,966,56980,5287,7038,0,0,0,0
373,62190,17,1106,56347,5843,7420,0,0,0,0
374,62259,15,1106,56988,5271,6894,0,0,0,0
375,62245,15,880,57025,5220,6902,0,0,0,0
376,62246,17,1460,56329,5917,7626,0,0,0,0
377,62283,16,1471,56990,5293,7120,0,0,0,0
378,62241,17,977,56694,5547,7204,0,0,0,0
379,62279,18,1331,56867,5412,7022,0,0,0,0
380,62204,14,1331,56504,5700,7270,0,0,0,0
381,62257,16,1582,56569,5688,7358,0,0,0,0
382,62223,17,1582,56295,5928,7554,0,0,0,0
383,62292,17,1051,56670,5622,7226,0,0,0,0
384,62193,15,1144,56736,5457,7040,0,0,0,0
385,62226,15,1144,56920,5306,6984,0,0,0,0
386,62195,16,1095,56923,5272,6670,0,0,0,0
387,62166,10,755,58662,3504,4031,0,0,3283,0
388,62049,8,1129,58681,3368,3896,0,0,3548,0
389,62246,15,1129,56467,5779,7082,0,0,1304,0
390,62180,10,1213,58453,3727,4344,0,0,3374,0
391,62221,9,1047,58523,3698,4255,0,0,3313,0
392,62234,8,1047,58605,3629,4098,0,0,3628,0
393,62195,9,782,58844,3351,3833,0,0,3583,0
394,62169,14,1397,56790,5379,6500,0,0,1370,0
395,62292,9,1397,58695,3597,4154,0,0,3098,0
396,62241,11,756,58564,3677,4270,0,0,2848,0
397,62178,9,979,58700,3478,4004,0,0,3370,0
398,62268,12,979,58327,3941,4510,0,0,3330,0
399,62198,16,1486,56941,5257,6932,0,0,0,0
400,62185,9,854,58729,3456,3942,0,0,3524,0
401,62232,18,1486,56548,5684,7232,0,0,0,0
402,62192,9,902,59021,3171,3607,0,0,3793,0
403,62254,21,909,56389,5865,7378,0,0,0,0
404,62248,9,956,58495,3753,4341,0,0,2737,0
405,62225,9,694,59291,2934,3325,0,0,3629,0
406,62298,8,1105,58951,3347,3831,0,0,3517,0
407,62167,15,1105,56436,5731,7079,0,0,373,0
408,62216,15,1294,56628,5588,7148,0,0,0,0
409,62222,14,1050,57036,5186,6900,0,0,0,0
410,62240,10,1010,57858,4382,5634,0,0,0,716
411,62245,14,1105,57308,4937,6307,0,0,0,617
412,62269,11,1000,58033,4236,5499,0,0,0,1079
413,62252,14,1294,56536,5716,7550,0,0,0,0
414,62277,15,1162,56584,5693,7344,0,0,0,0
415,61708,15,1162,56075,5633,7292,0,0,0,0
416,62218,16,963,56795,5423,7024,0,0,0,0
417,62233,11,1105,57669,4564,5847,0,0,0,883
418,62316,16,1223,56781,5535,7182,0,0,0,0
419,62227,16,1223,57004,5223,6820,0,0,0,0
420,62232,16,921,56868,5364,6786,0,0,0,0
421,62230,16,1110,57069,5161,6680,0,0,0,0
422,62184,14,1110,56921,5263,6940,0,0,0,0
423,62161,17,1253,56939,5222,6912,0,0,0,0
424,62207,17,1571,56577,5630,7268,0,0,0,0
425,62212,17,1571,56654,5558,7184,0,0,0,0
426,62206,17,1129,56994,5212,6804,0,0,0,0
427,62251,16,1263,56819,5432,7006,0,0,0,0
428,62197,20,1263,56550,5647,7210,0,0,0,0
429,62219,14,1075,57079,5140,6984,0,0,0,0
430,62250,16,1430,56700,5550,7252,0,0,0,0
431,62227,14,1430,56870,5357,7094,0,0,0,0
432,62234,18,805,56987,5247,6904,0,0,0,0
433,62227,12,1237,57519,4708,6283,0,0,0,687
434,62209,13,1237,56753,5456,6972,0,0,0,0
435,62225,13,853,56900,5325,6804,0,0,0,0
436,62235,18,1026,56704,5531,7224,0,0,0,0
437,62245,16,1026,56999,5246,7008,0,0,0,0
438,62258,17,1321,56437,5821,7374,0,0,0,0
439,62260,11,1034,57789,4471,5759,0,0,0,765
440,62263,11,1072,57915,4348,5605,0,0,0,1127
441,62267,19,1321,56789,5478,7068,0,0,0,0
442,62239,12,1052,57723,4516,5855,0,0,0,753
443,62229,16,1016,57125,5104,6534,0,0,0,0
444,62284,15,1433,56542,5742,7436,0,0,0,0
445,62325,17,1621,56351,5974,7516,0,0,0,0
446,62260,16,1621,56886,5374,7004,0,0,0,0
447,62285,12,1265,57572,4713,5932,0,0,0,1042
448,62283,10,921,57881,4402,5726,0,0,0,778
449,62247,14,1093,57234,5013,6404,0,0,0,680
450,62319,12,1238,57732,4587,5942,0,0,0,1102
451,62254,12,1483,57702,4552,5906,0,0,0,1408
452,62265,15,1483,56932,5333,6906,0,0,0,0
453,62255,16,1091,56702,5553,7164,0,0,0,0
454,62252,19,1251,56251,6001,7646,0,0,0,0
455,62292,13,1251,56813,5479,6916,0,0,0,0
456,62154,8,980,58449,3705,4176,0,0,3878,0
457,62185,18,904,56424,5761,7133,0,0,451,0
458,62219,9,936,58633,3586,4043,0,0,3527,0
459,59036,7,820,56133,2903,3309,0,0,3141,0
460,62186,9,944,58918,3268,3704,0,0,3964,0
461,62243,14,944,56790,5453,6730,0,0,810,0
462,62266,18,1178,56199,6067,7882,0,0,0,0
463,62242,20,1103,56718,5524,7058,0,0,0,0
464,62235,8,911,58850,3385,3830,0,0,3462,0
465,62221,11,1210,56965,5256,6734,0,0,0,0
466,62213,14,1178,56773,5440,6912,0,0,0,0
467,62226,14,1210,56539,5687,7324,0,0,0,0
468,62233,16,925,57198,5035,6608,0,0,0,0
469,62257,17,1305,56981,5276,6872,0,0,0,0
470,62257,16,1305,56779,5478,7194,0,0,0,0
471,62220,18,941,56552,5668,7254,0,0,0,0
472,62207,19,1222,56346,5861,7744,0,0,0,0
473,62205,11,1222,56911,5294,6796,0,0,0,0
474,62247,16,815,56808,5439,7014,0,0,0,0
475,62108,8,1119,58811,3297,3807,0,0,3255,0
476,62229,9,1119,58109,4120,4705,0,0,3319,0
477,62202,13,1092,58155,4047,4756,0,0,3200,0
478,62265,16,1375,56784,5481,7048,0,0,0,0
479,62152,16,1375,56572,5580,7005,0,0,987,0
480,62200,14,1074,56865,5335,6707,0,0,0,603
481,62217,7,1026,58961,3256,3711,0,0,3034,599
482,62233,7,1115,58586,3647,4314,0,0,2281,839
483,62203,5,1066,59635,2568,2992,0,0,2987,1219
484,62251,15,1014,57238,5013,6299,0,0,0,843
485,62284,7,1066,58828,3456,3925,0,0,3415,0
486,62262,12,1109,57469,4793,5822,0,0,1872,0
487,62241,10,969,58640,3601,4057,0,0,3705,0
488,62211,15,969,56775,5436,6675,0,0,1081,0
489,62232,10,1185,58634,3598,4133,0,0,3435,0
490,62244,8,1109,58579,3665,4240,0,0,3288,0
491,62262,14,1185,57601,4661,5729,0,0,2001,0
492,62191,8,1036,58649,3542,4016,0,0,3728,0
493,62154,14,1127,56596,5558,6678,0,0,1192,0
494,62141,8,1127,59032,3109,3525,0,0,3755,0
495,62184,7,1119,59580,2604,2954,0,0,3023,1299
496,62249,11,1631,57057,5192,6562,0,0,904,276
497,62162,14,1710,55934,6228,7707,0,0,0,485
498,62127,13,908,57595,4532,5409,0,0,2283,0
499,62174,16,963,56947,5227,6786,0,0,0,0
500,62172,15,894,56907,5265,6776,0,0,0,0
501,61410,7,1288,58028,3382,3933,0,0,3469,0
502,62155,20,1143,56645,5510,7040,0,0,0,0
503,62138,11,1288,57296,4842,5720,0,0,2188,0
504,62198,15,1428,56795,5403,7176,0,0,0,0
505,62131,15,1183,56790,5341,7200,0,0,0,0
506,62122,14,1069,56670,5452,7272,0,0,0,0
507,62170,11,1073,57379,4791,6221,0,0,0,797
