partition,elements,neighboring_ranks,max_mpi_faces_per_neighboring_rank,interior_elements,mpi_elements,mpi_faces,mpi_dr_faces,dynamic_rupture_faces,free_surface_faces,transparent_faces
199,249478,13,3277,236130,13348,16995,0,0,0,1225
200,249276,14,3277,235634,13642,17269,0,0,0,1231
201,249670,9,1854,240459,9211,11155,0,0,10013,0
202,249483,11,2318,239290,10193,12230,0,0,9282,0
203,249629,12,2782,239693,9936,11980,0,0,9688,0
204,249288,9,3224,238817,10471,13507,0,0,0,3183
205,249307,13,3658,235873,13434,16740,0,0,0,1518
206,249149,11,3658,237431,11718,14771,0,0,0,3483
207,237832,7,2850,230187,7645,9274,0,0,9527,1765
208,249066,14,3224,236780,12286,15427,0,0,0,1543
209,247035,8,2676,239946,7089,8115,0,0,12574,1887
210,249020,14,3144,235315,13705,17934,0,0,0,0
211,249121,11,3481,239829,9292,10929,0,0,12095,0
212,249201,13,3481,235976,13225,16337,0,0,6123,0
213,243131,10,1830,234034,9097,10874,0,0,10524,0
214,235781,8,1752,228034,7747,9001,0,0,11825,0
215,249187,19,3164,234763,14424,18646,0,0,0,0
216,249146,10,3435,237026,12120,15548,0,0,0,1574
217,249131,10,3926,237224,11907,15323,0,0,0,1581
218,249216,10,3926,236472,12744,16081,0,0,0,2323
219,249255,11,2692,237495,11760,14827,0,0,0,3023
220,249201,15,2860,235620,13581,17439,0,0,0,833
221,249248,11,2860,237289,11959,14844,0,0,0,2006
222,249345,13,3248,237969,11376,14500,0,0,0,2378
223,249458,14,3631,235478,13980,18032,0,0,0,1274
224,249394,11,3631,237745,11649,14729,0,0,0,2373
225,249373,15,2434,235861,13512,17252,0,0,0,0
226,249134,21,4395,234147,14987,19250,0,0,0,0
227,249276,15,4395,234486,14790,18872,0,0,0,0
228,249319,11,2192,240058,9261,11139,0,0,11111,0
229,249206,9,3637,239467,9739,11603,0,0,11229,0
230,249163,13,3637,237854,11309,13962,0,0,8726,0
231,249143,15,2150,235929,13214,17404,0,0,0,0
232,249040,16,2477,234227,14813,18876,0,0,0,0
233,249037,16,2784,234441,14596,19030,0,0,0,0
234,249326,12,2698,237716,11610,14023,0,0,7273,0
235,249462,9,2625,240378,9084,11156,0,0,10120,0
236,249388,11,1965,240066,9322,10981,0,0,11123,0
237,249465,9,2858,240985,8480,9559,0,0,13759,0
238,249166,17,2858,234910,14256,17926,0,0,0,0
239,249292,12,2192,236102,13190,16203,0,0,3879,0
240,248863,10,3094,238066,10797,13097,0,0,7941,0
241,248755,14,2824,234599,14156,17562,0,0,3302,0
242,246842,9,2824,238165,8677,10306,0,0,12498,0
243,248946,12,2357,239060,9886,11990,0,0,9514,0
244,248944,16,2608,235056,13888,17640,0,0,0,0
245,248865,9,2608,240699,8166,9402,0,0,13536,0
246,248822,9,2050,240365,8457,9731,12,5048,7803,0
247,248752,12,3599,238584,10168,12174,19,8021,0,0
248,222314,17,3599,207535,14779,18706,18,1786,0,0
249,248791,9,2135,240205,8586,10070,0,0,12298,0
250,248695,17,3401,234606,14089,18382,0,0,0,0
251,248621,15,2187,235857,12764,15674,0,0,5668,0
252,249126,10,3116,239027,10099,12032,0,0,9362,0
253,249094,14,2755,235066,14028,17990,0,0,0,0
254,248917,9,2755,240021,8896,10617,0,0,11871,0
255,248967,11,3094,238214,10753,13035,0,0,9617,0
256,248942,9,3248,239072,9870,11825,0,0,10393,0
257,249046,16,3248,235924,13122,16125,0,0,5829,0
258,248834,10,2324,239603,9231,11287,0,0,9299,0
259,248927,19,2646,234859,14068,18066,0,0,0,0
260,248872,14,2646,234953,13919,17452,0,0,0,0
261,248931,10,2210,240450,8481,9941,0,0,11461,0
262,249096,9,2905,239469,9627,11680,0,0,9846,0
263,249099,13,3116,235063,14036,17235,0,0,4117,0
264,248949,14,3659,234194,14755,18960,0,0,0,0
265,249200,19,4044,232999,16201,20676,0,0,0,0
266,249170,12,2798,236167,13003,16173,0,0,0,2343
267,249133,19,4044,234489,14644,18608,0,0,0,0
268,248937,20,3321,234661,14276,18052,0,0,0,0
269,248960,14,3659,235733,13227,18014,0,0,0,0
270,249037,17,2888,234362,14675,18564,0,0,0,0
271,248850,19,3017,232818,16032,20642,0,0,0,0
272,249072,12,3017,236211,12861,16720,0,0,0,0
273,249018,14,2724,237594,11424,14816,0,0,0,2588
274,249182,11,2431,238352,10830,13622,0,0,0,2366
275,249204,13,2431,237299,11905,15214,0,0,0,1986
276,249009,9,2506,238012,10997,13636,0,0,0,3222
277,249154,12,3640,236357,12797,16720,0,0,0,1484
278,249231,11,2506,236579,12652,16326,0,0,0,1338
279,249010,15,2836,234758,14252,18048,0,0,0,0
280,249112,14,2711,235590,13522,17150,0,0,0,0
281,249049,19,3401,233992,15057,19374,0,0,0,0
282,249236,11,3248,237455,11781,15496,0,0,0,1576
283,249056,13,3640,236081,12975,16625,0,0,0,1821
284,249173,12,2879,236343,12830,15971,0,0,0,1575
285,249051,16,2433,235369,13682,17578,0,0,0,0
286,249343,17,2505,235013,14330,18106,0,0,0,0
287,249239,14,2442,235071,14168,18526,0,0,0,0
288,249017,16,2164,235818,13199,16924,0,0,0,0
289,249002,13,2535,237188,11814,15305,0,0,0,2291
290,249005,8,3252,238655,10350,13187,0,0,0,3821
291,249117,8,2479,239383,9734,12675,0,0,0,4613
292,248947,12,3158,234929,14018,17511,0,0,0,1149
293,249039,10,3158,236405,12634,16396,0,0,0,1802
294,248918,14,3559,233500,15418,18998,0,0,0,0
295,249228,12,3559,237330,11898,15177,0,0,0,3399
296,249119,11,3489,236860,12259,15699,0,0,0,2247
297,249106,16,3489,234644,14462,18692,0,0,0,0
298,247946,14,3515,234534,13412,17866,0,0,0,0
299,248879,18,3515,233724,15155,19836,0,0,0,0
300,249224,8,2710,238851,10373,13194,0,0,0,4084
301,249143,11,2692,237689,11454,14849,0,0,0,2917
302,249318,13,2570,235845,13473,17276,0,0,0,0
303,249116,7,2710,240655,8461,11056,0,0,0,4664
304,249000,9,2613,236988,12012,15410,0,0,0,1310
305,248979,17,2613,234495,14484,18261,0,0,0,397
306,249222,13,2390,237408,11814,14880,0,0,0,2622
307,249019,9,3539,238032,10987,13874,0,0,0,3152
308,249034,14,3539,235184,13850,17867,0,0,0,1133
309,249230,16,2395,234500,14730,18828,0,0,0,0
310,249150,16,2811,235029,14121,17912,0,0,0,0
311,249190,11,3135,235082,14108,18177,0,0,0,889
312,249181,11,2244,239697,9484,11319,0,0,12009,0
313,249136,11,2344,239719,9417,11381,0,0,10589,0
314,249023,10,2055,239875,9148,11093,0,0,10371,0
315,249110,18,2678,235075,14035,18604,0,0,0,0
316,248855,16,2706,234671,14184,17916,0,0,0,0
317,248967,16,2747,234015,14952,19038,0,0,0,0
318,248980,14,4477,235283,13697,17502,0,0,0,1242
319,249067,11,3718,236436,12631,16625,0,0,0,1743
320,248961,12,3718,235670,13291,17229,0,0,0,1783
321,249132,10,3193,240087,9045,11161,0,0,9357,878
322,249173,9,2375,239621,9552,11464,0,0,10460,0
323,249199,6,2628,242396,6803,8353,0,0,10637,2766
324,248959,8,4144,237879,11080,13733,0,0,4897,2970
325,248831,8,3193,240401,8430,10356,0,0,9888,1214
326,248922,9,4144,238649,10273,12309,0,0,9863,696
327,248934,11,3196,236207,12727,17153,0,0,0,1233
328,248892,11,4477,236854,12038,15700,0,0,0,1784
329,248805,15,2913,234984,13821,17912,0,0,0,0
330,248851,10,2497,238703,10148,12399,0,0,8973,0
331,249000,9,2701,239778,9222,11167,0,0,11407,0
332,248822,14,2701,237273,11549,14150,0,0,5826,0
333,248931,12,2708,239890,9041,10894,0,0,11078,0
334,248895,17,3174,233919,14976,19116,0,0,820,0
335,248911,10,2372,239461,9450,11420,0,0,10174,0
336,249190,7,2205,241161,8029,9484,0,0,11497,919
337,249323,7,2132,241522,7801,9260,0,0,8236,3062
338,249436,11,2027,240032,9404,11198,0,0,10342,0
339,249055,12,3029,237509,11546,14796,0,0,0,3068
340,249103,9,3554,238977,10126,12805,0,0,0,4303
341,249218,12,3554,236338,12880,16139,0,0,0,1647
342,249284,15,2547,235841,13443,17547,0,0,0,749
343,249066,13,4370,237061,12005,15153,0,0,0,4171
344,249150,13,4370,236405,12745,17482,0,0,0,0
345,249237,12,2142,238352,10885,13059,0,0,8053,0
346,248874,15,2500,234826,14048,18036,0,0,0,0
347,249348,10,2386,241143,8205,9617,0,0,12335,0
348,249166,6,4283,238353,10813,13833,0,0,0,3655
349,249292,8,3265,238373,10919,14214,0,0,0,3688
350,249144,8,3265,238436,10708,13735,0,0,0,4099
351,249357,10,2447,240527,8830,10747,0,0,9835,1602
352,249220,6,4283,240173,9047,11557,0,0,0,4895
353,249339,5,2551,243186,6153,7348,0,0,9010,3774
354,249301,8,1894,240853,8448,9783,0,0,12543,0
355,249087,17,3512,235261,13826,17946,0,0,0,0
356,249159,15,3512,234516,14643,18911,0,0,1603,0
357,249272,9,2503,240863,8409,9750,0,0,12393,957
358,249095,10,2437,237429,11666,14921,0,0,0,1707
359,249245,7,2437,241188,8057,9661,0,0,8186,2415
360,248871,12,2471,238120,10751,13148,0,0,8160,0
361,248948,11,2236,238038,10910,14176,0,0,0,2458
362,248988,8,2936,240389,8599,10586,0,0,7404,2700
363,249133,9,3116,237450,11683,14167,0,0,6707,0
364,249069,8,2800,237709,11360,14002,0,0,6052,1020
365,249121,7,2416,242302,6819,8176,0,0,11716,2462
366,249071,10,2658,237556,11515,14090,0,0,0,2326
367,249064,9,2745,238451,10613,13343,0,0,0,3293
368,249100,15,2840,234693,14407,19029,0,0,0,675
369,249017,7,3252,239528,9489,11895,0,0,0,4079
370,249218,12,3773,237337,11881,15709,0,0,0,1779
371,248922,15,3773,235338,13584,17646,0,0,0,0
372,248941,11,2887,237238,11703,14750,0,0,0,2716
373,249234,12,2692,234573,14661,18789,0,0,0,49
374,249025,14,2887,235420,13605,17562,0,0,0,0
375,248911,13,2809,236451,12460,15336,0,0,5814,0
376,249002,15,2810,235774,13228,16834,0,0,0,0
377,248977,17,2810,234792,14185,18192,0,0,0,0
378,249090,12,3371,236690,12400,15222,0,0,6724,0
379,249077,12,2570,239206,9871,11934,0,0,9876,0
380,249065,10,2809,239112,9953,11826,0,0,11902,0
381,249308,14,3371,237289,12019,14813,0,0,6361,0
382,249218,8,2238,240099,9119,10993,0,0,10213,0
383,249007,18,2684,234694,14313,17970,0,0,0,0
384,249307,11,2613,238999,10308,12325,0,0,9801,0
385,249169,18,3001,235249,13920,17706,0,0,0,0
386,249328,14,3001,235527,13801,17004,0,0,6078,0
387,249386,7,2002,240596,8790,10495,0,0,9133,1832
388,249349,7,2605,241392,7957,9577,0,0,10667,1814
389,249281,10,2461,237613,11668,14727,0,0,0,2159
390,248988,21,2791,233530,15458,20154,0,0,0,0
391,249051,12,3494,235075,13976,18404,0,0,0,0
392,249201,16,2941,235847,13354,17488,0,0,0,0
393,249110,9,2398,239817,9293,11151,0,0,10905,0
394,249107,14,2398,236205,12902,16003,0,0,5471,0
395,249298,10,2418,240520,8778,10664,0,0,10082,0
396,248721,14,3654,236872,11849,15487,0,0,0,1363
397,248880,9,3867,240100,8780,10328,0,0,11859,899
398,248894,12,3867,236921,11973,15071,0,0,2439,2948
399,249197,8,1983,240593,8604,10056,0,0,11774,1082
400,248977,14,2973,235207,13770,17782,0,0,0,0
401,249122,11,2973,238576,10546,13617,0,0,0,3141
402,248624,18,3168,233846,14778,19434,0,0,0,0
403,248896,14,3418,233682,15214,19484,0,0,0,0
404,248755,14,3418,233158,15597,20368,0,0,0,0
405,248660,9,2039,239313,9347,11272,0,0,10426,0
406,248840,11,2039,238659,10181,12326,0,0,8584,0
407,248668,12,1863,238675,9993,12128,0,0,8966,0
408,249172,13,3085,235634,13538,17132,0,0,0,1934
409,249146,10,3085,237976,11170,14544,0,0,0,2920
410,249272,16,3402,234987,14285,18418,0,0,0,0
411,249242,15,3402,234314,14928,18840,0,0,0,0
412,249365,9,4043,236301,13064,16477,0,0,0,3045
413,249244,7,4043,239572,9672,12415,0,0,0,4201
414,249126,17,3494,234397,14729,18858,0,0,0,0
415,249139,16,4834,234678,14461,19357,0,0,0,1943
416,249323,11,4834,235844,13479,17364,0,0,0,778
417,249194,18,2976,233431,15763,20092,0,0,0,0
418,249158,10,3690,237514,11644,14723,0,0,0,2107
419,249183,10,3495,236655,12528,16260,0,0,0,1696
420,248949,14,3056,235575,13374,16909,0,0,0,2127
421,248741,7,3539,239278,9463,12194,0,0,0,3882
422,248973,9,3539,238707,10266,13698,0,0,0,3544
423,248896,12,3983,236823,12073,15757,0,0,0,2691
424,248685,15,3983,234418,14267,18580,0,0,0,0
425,248809,17,3694,234513,14296,18452,0,0,0,0
426,249179,14,2117,235462,13717,17440,0,0,0,0
427,248983,12,2414,234866,14117,18460,0,0,0,0
428,249037,10,3019,236883,12154,15457,0,0,0,1917
429,249040,11,2967,237280,11760,15000,0,0,0,1824
430,249148,10,3537,237025,12123,15572,0,0,0,2582
431,249115,9,3537,239234,9881,12902,0,0,0,4600
432,249313,15,2046,235462,13851,17436,0,0,0,0
433,249255,9,2599,238386,10869,13347,0,0,0,4193
434,249135,10,2715,238139,10996,14076,0,0,0,2046
435,249104,11,1868,239452,9652,11622,0,0,10446,0
436,237396,7,2103,229982,7414,9041,0,0,9312,1513
437,245301,8,2469,236180,9121,10819,0,0,8562,1399
438,244915,5,2846,237945,6970,8333,0,0,9664,2977
439,249380,5,2846,242380,7000,8384,0,0,6526,4284
440,249347,10,2731,240122,9225,10722,0,0,9759,2109
441,249270,14,2731,235659,13611,17416,0,0,0,0
442,249224,9,3339,237612,11612,14586,0,0,0,2156
443,249368,8,3339,241423,7945,10109,0,0,0,5947
444,249325,15,3238,235562,13763,17620,0,0,0,0
445,249279,6,2850,239742,9537,12719,0,0,0,3971
446,249413,11,2850,238236,11177,14480,0,0,0,2538
447,249234,12,3816,237167,12067,15418,0,0,0,2828
448,249210,14,3310,235058,14152,18124,0,0,0,676
449,249347,7,3310,239995,9352,12278,0,0,0,4692
450,249459,12,2381,240507,8952,10606,0,0,12686,0
451,249217,12,3012,237355,11862,14669,0,0,7181,0
452,249334,13,3238,235197,14137,17968,0,0,0,0
453,249540,7,2441,241986,7554,9010,0,0,10539,1481
454,249405,7,2605,241714,7691,9629,0,0,9690,1735
455,249361,14,3816,237318,12043,15609,0,0,0,2611
456,249426,8,2086,240178,9248,11279,0,0,10629,0
457,249295,10,2418,239451,9844,11681,0,0,11029,0
458,249189,14,2065,239543,9646,11682,0,0,9732,0
459,249342,14,2534,234911,14431,18793,0,0,1421,0
460,249305,15,3479,234557,14748,19162,0,0,0,0
461,249068,15,3479,235609,13459,17222,0,0,0,0
462,249261,12,2644,238875,10386,12589,0,0,9221,0
463,249261,10,3289,239705,9556,11487,0,0,11035,0
464,249198,14,3289,235788,13410,16679,0,0,4729,0
465,249162,10,1615,240631,8531,9983,0,0,11683,0
466,249267,17,2752,233901,15366,19182,0,0,0,0
467,249213,7,2752,241099,8114,9183,0,0,13239,0
468,249126,14,3789,235011,14115,17750,0,0,0,1268
469,249008,19,4047,233338,15670,20046,0,0,0,0
470,249211,12,4047,235780,13431,17048,0,0,0,996
471,249194,6,2477,241827,7367,8720,0,0,11928,1688
472,249343,9,4049,238949,10394,13421,0,0,0,4037
473,248979,11,4049,237510,11469,14726,0,0,0,2826
474,249375,14,3789,235650,13725,17940,0,0,0,1454
475,249169,16,3828,235550,13619,17734,0,0,0,0
476,249148,9,3828,238102,11046,14342,0,0,0,3344
477,249218,15,2268,235051,14167,18370,0,0,0,0
478,249242,13,3764,237196,12046,15400,0,0,0,2520
479,249076,12,3764,236164,12912,16282,0,0,0,1580
480,249046,13,3305,237102,11944,14315,0,0,8485,0
481,249201,9,3305,240148,9053,10539,0,0,11189,0
482,249093,6,2738,241339,7754,9185,0,0,8850,2381
483,249249,11,2124,239951,9298,10975,0,0,10393,0
484,249229,7,2852,241456,7773,9319,0,0,9327,2046
485,249156,10,2852,238973,10183,12448,0,0,6062,1422
486,249094,11,3054,237712,11382,14231,0,0,0,3901
487,248943,13,2364,235905,13038,17494,0,0,0,0
488,248942,12,3054,236576,12366,15742,0,0,0,1784
489,249074,16,2537,235010,14064,18180,0,0,0,0
490,249061,10,2891,237565,11496,14801,0,0,0,2481
491,248963,9,2891,238111,10852,14189,0,0,0,3063
492,248917,9,4176,238260,10657,12414,0,0,11206,0
493,248924,14,4176,235065,13859,17472,0,0,2620,0
494,248938,17,3201,234106,14832,19514,0,0,0,0
495,249104,10,2518,240234,8870,10478,0,0,10948,0
496,249265,11,2518,238059,11206,13667,0,0,7425,0
