partition,elements,neighboring_ranks,max_mpi_faces_per_neighboring_rank,interior_elements,mpi_elements,mpi_faces,mpi_dr_faces,dynamic_rupture_faces,free_surface_faces,transparent_faces
49,124396,10,1816,116757,7639,9327,0,0,3193,0
50,124422,12,2082,116699,7723,9706,0,0,3168,0
51,124473,7,1667,119494,4979,5737,0,0,5721,1120
52,124515,8,1409,118941,5574,6436,0,0,7016,0
53,124556,13,1681,116613,7943,9680,0,0,2554,0
54,124430,11,1269,118619,5811,6844,0,0,5982,0
55,124373,13,1433,116360,8013,10460,0,0,0,0
56,124424,12,1433,117279,7145,8581,0,0,4353,0
57,121128,8,1222,115747,5381,6347,0,0,6981,0
58,124330,16,1890,115049,9281,11779,0,0,919,0
59,124411,9,1890,119225,5186,5938,0,0,6856,0
60,124336,9,2035,117676,6660,8447,0,0,0,2021
61,124449,8,2290,117668,6781,8594,0,0,0,1982
62,124424,12,2290,116791,7633,9667,0,0,0,815
63,124404,9,1176,119669,4735,5482,0,0,6624,1316
64,124419,15,1846,116342,8077,10527,0,0,0,655
65,124502,6,1431,119420,5082,6095,0,0,4359,1964
66,124346,19,1790,115460,8886,11568,0,0,0,0
67,124318,15,1936,115686,8632,11444,0,0,0,0
68,124520,16,1936,116009,8511,11226,0,0,0,0
69,124511,13,1790,116511,8000,9999,0,0,0,1555
70,124559,11,2028,117390,7169,8917,0,0,0,1677
71,124450,14,2028,117035,7415,9763,0,0,0,1193
72,124393,16,1511,115401,8992,11528,0,0,0,0
73,124402,12,1673,115988,8414,10726,0,0,0,0
74,124488,14,1835,115577,8911,11720,0,0,0,0
75,124507,14,2036,117201,7306,9420,0,0,0,1626
76,124453,9,1716,117422,7031,8801,0,0,0,1575
77,124507,14,1716,115778,8729,11380,0,0,0,0
78,124495,15,2038,115474,9021,11634,0,0,0,0
79,124362,16,2038,115611,8751,11194,0,0,0,0
80,124348,14,1846,117097,7251,9267,0,0,0,1375
81,124524,7,2008,118257,6267,8099,0,0,0,2253
82,124454,11,2729,117456,6998,8918,0,0,0,2082
83,124477,9,2729,117660,6817,9102,0,0,0,1642
84,124435,9,1489,117924,6511,7733,0,0,4763,0
85,124428,7,1654,120052,4376,4985,0,0,7105,798
86,124422,14,1791,116831,7591,9676,0,0,0,974
87,120581,11,1977,114159,6422,7673,0,0,5841,0
88,121304,10,1977,114421,6883,8309,0,0,4325,0
89,123562,5,1725,119569,3993,4673,0,0,5960,1529
90,124468,11,1489,118611,5857,7054,0,0,5784,0
91,124439,10,2312,118135,6304,7303,0,0,6779,0
92,124597,13,2312,116590,8007,10011,0,0,2489,0
93,124480,8,1269,119017,5463,6388,0,0,5642,0
94,124437,17,1099,115819,8618,11026,0,0,0,0
95,124382,10,1503,117999,6383,7646,0,0,5004,0
96,123913,13,1919,115393,8520,11316,0,0,0,0
97,124381,14,1825,115645,8736,11274,0,0,0,344
98,124434,17,1612,116161,8273,10794,0,0,0,0
99,124405,10,1581,117319,7086,8826,0,0,0,1914
100,124395,11,2138,116580,7815,10330,0,0,0,1068
101,124480,10,2138,118421,6059,7681,0,0,0,2823
102,124540,16,1912,115791,8749,11264,0,0,0,0
103,124364,12,1686,115704,8660,11476,0,0,0,0
104,124521,14,1366,115917,8604,10934,0,0,0,0
105,124400,12,1438,116822,7578,9543,0,0,0,1187
106,124426,16,2409,115018,9408,11876,0,0,0,0
107,124450,11,2409,116790,7660,9701,0,0,0,1921
108,124502,10,1389,119018,5484,6397,0,0,6457,0
109,124477,12,1914,115994,8483,10704,0,0,0,334
110,124558,7,1667,119103,5455,6489,0,0,4886,1441
111,124497,6,1584,120710,3787,4338,0,0,6431,1783
112,124447,7,1914,117267,7180,8713,0,0,3490,571
113,124511,11,1677,118503,6008,7026,0,0,6144,0
114,124464,14,1690,115984,8480,10665,0,0,1479,0
115,124436,13,1690,117759,6677,7976,0,0,4934,0
116,124479,9,1990,117873,6606,7990,0,0,5436,0
117,124462,11,1322,118291,6171,7138,0,0,6362,0
118,124477,10,1501,118491,5986,6994,0,0,5568,0
119,124343,16,1652,115374,8969,11448,0,0,0,0
120,124390,12,1825,116412,7978,10057,0,0,0,853
121,124430,7,1672,118096,6334,7947,0,0,0,2291
122,124400,12,1787,116876,7524,9879,0,0,0,1043
123,124562,11,2267,116876,7686,9940,0,0,0,1018
124,124426,6,2252,119407,5019,6306,0,0,0,3830
125,124462,7,2267,118069,6393,8126,0,0,0,2930
126,124422,9,1952,117482,6940,9003,0,0,0,1849
127,124412,11,1833,116032,8380,10878,0,0,0,0
128,124445,13,1575,116604,7841,10321,0,0,0,963
129,124418,14,1955,116256,8162,10545,0,0,0,1071
130,124459,7,1827,118243,6216,7933,0,0,0,2115
131,124436,7,1827,118546,5890,7618,0,0,0,2524
132,124349,11,2314,116815,7534,9759,0,0,0,1221
133,124376,16,1818,115619,8757,11344,0,0,0,0
134,124395,17,1818,115850,8545,11630,0,0,0,0
135,124501,9,1990,117443,7058,8436,0,0,4640,0
136,124406,12,2043,116471,7935,9867,0,0,1092,895
137,124343,7,2043,119534,4809,5548,0,0,6893,757
138,123859,7,1390,118194,5665,6678,0,0,6495,581
139,124496,5,1538,120655,3841,4482,0,0,5702,2366
140,124458,7,1538,119643,4815,5570,0,0,6448,676
141,124101,9,1572,118030,6071,7194,0,0,5666,0
142,124369,15,1787,116434,7935,10224,0,0,0,622
143,122635,8,1700,117395,5240,6349,0,0,4563,1600
144,124455,15,1912,115925,8530,11412,0,0,0,0
145,124454,12,2332,116358,8096,10618,0,0,0,612
146,124545,13,2332,117113,7432,9425,0,0,0,1327
147,124545,17,1848,115623,8922,11636,0,0,0,0
148,124538,14,2147,117385,7153,9161,0,0,0,2453
149,124431,16,2147,116161,8270,10674,0,0,0,0
150,124382,13,1697,116045,8337,10287,0,0,0,771
151,124619,10,2124,117701,6918,8907,0,0,0,2225
152,124504,17,1252,115658,8846,11402,0,0,0,0
153,124439,18,2320,114926,9513,12038,0,0,0,0
154,124528,13,2320,115526,9002,11500,0,0,0,0
155,124455,18,2185,114890,9565,12014,0,0,0,0
156,124442,9,1402,117932,6510,8478,0,0,0,1516
157,124668,13,2600,115032,9636,12604,0,0,0,0
158,124524,11,2443,117799,6725,8420,0,0,0,2302
159,124476,16,1766,115283,9193,11724,0,0,0,0
160,124457,8,1721,118696,5761,7661,0,0,0,2823
161,121455,8,1766,115110,6345,8278,0,0,0,1632
162,124515,8,1851,118479,6036,7639,0,0,0,2569
163,124550,10,1700,116095,8455,10384,0,0,0,2078
164,124563,9,1851,117577,6986,9206,0,0,0,1678
165,124466,13,2600,116165,8301,10882,0,0,0,0
166,124465,20,1982,114564,9901,12604,0,0,0,0
167,124473,10,1481,117475,6998,9039,0,0,0,1275
168,124495,14,1264,118002,6493,7936,0,0,4416,0
169,124412,9,1457,118741,5671,6588,0,0,6764,0
170,124403,10,1289,118483,5920,6937,0,0,5881,0
171,124382,12,1353,117695,6687,7980,0,0,5470,0
172,124368,16,1638,116226,8142,10120,0,0,2448,0
173,124460,7,1638,119419,5041,5830,0,0,6878,0
174,124514,17,2089,115292,9222,11998,0,0,0,0
175,124400,14,2532,115048,9352,11780,0,0,0,0
176,124450,18,2532,115470,8980,11542,0,0,0,0
177,124348,17,1297,116025,8323,10978,0,0,0,0
178,124478,11,2096,115564,8914,11648,0,0,0,0
179,124416,13,2096,115837,8579,11330,0,0,0,0
180,124402,18,1806,115337,9065,11604,0,0,0,0
181,124457,5,1376,120345,4112,4812,0,0,5852,1306
182,124419,12,1701,116936,7483,9450,0,0,0,1244
183,124395,8,2080,118683,5712,6923,0,0,4754,907
184,124401,12,1456,117994,6407,7750,0,0,5150,0
185,124415,11,1456,118361,6054,7293,0,0,5405,0
186,124372,11,2314,117162,7210,9923,0,0,0,987
187,124531,18,1948,115426,9105,11620,0,0,0,0
188,124417,10,1843,117565,6852,8809,0,0,0,1363
189,124470,9,1582,118263,6207,7402,0,0,4882,0
190,124398,11,2205,117009,7389,9190,0,0,1193,1727
191,123767,5,2205,119375,4392,5111,0,0,6915,906
192,124447,19,1719,115554,8893,11480,0,0,0,0
193,124528,15,2189,116209,8319,11198,0,0,0,0
194,124466,10,2328,116864,7602,9737,0,0,0,1263
195,124527,14,1929,115981,8546,11442,0,0,0,0
196,124476,12,2328,117053,7423,9387,0,0,0,1609
197,124495,9,2180,116876,7619,9604,0,0,0,1246
198,124425,16,2189,115773,8652,11400,0,0,0,0
199,124479,13,2108,115788,8691,11090,0,0,0,0
200,124497,15,2108,115599,8898,11674,0,0,0,0
201,124393,18,2085,114891,9502,12004,0,0,0,0
202,124470,16,2085,115781,8689,11328,0,0,0,0
203,124459,17,1609,115951,8508,11156,0,0,0,0
204,124271,16,1739,115579,8692,11120,0,0,0,0
205,124334,18,1569,115133,9201,11730,0,0,0,0
206,124342,8,1436,119391,4951,5630,0,0,7220,0
207,121030,18,1673,112522,8508,11110,0,0,0,0
208,124419,11,1635,118327,6092,7436,0,0,5474,0
209,124309,10,1635,118236,6073,7302,0,0,5808,0
210,124371,14,1673,115966,8405,10962,0,0,0,0
211,124390,13,1679,116452,7938,9743,0,0,2945,0
212,124402,18,1702,115574,8828,11386,0,0,0,0
213,124419,11,2230,118020,6399,7552,0,0,5348,0
214,124351,7,1679,118640,5711,6912,0,0,5322,0
215,124391,13,2230,116678,7713,9381,0,0,3909,0
216,124453,18,1833,115266,9187,12014,0,0,0,0
217,124432,14,1964,115749,8683,11210,0,0,0,0
218,124400,13,1964,115944,8456,11474,0,0,0,0
219,124504,15,1866,115124,9380,11992,0,0,0,0
220,124505,13,2010,116295,8210,10692,0,0,0,0
221,124367,19,2010,114153,10214,13184,0,0,0,0
222,124371,18,1833,115292,9079,11788,0,0,0,0
223,124471,12,1775,115757,8714,11150,0,0,0,0
224,124360,16,1307,115920,8440,10828,0,0,0,0
225,124425,15,1808,115724,8701,11150,0,0,0,0
226,124367,15,1808,115450,8917,11660,0,0,0,0
227,124316,19,1739,115314,9002,11474,0,0,0,0
228,124449,12,1382,115697,8752,11390,0,0,0,0
229,124418,12,1752,117535,6883,9020,0,0,0,2122
230,124402,12,2043,117002,7400,9741,0,0,0,1445
231,124384,15,1620,115640,8744,11398,0,0,0,0
232,124466,15,2025,115687,8779,11402,0,0,0,0
233,124502,15,2025,115366,9136,11764,0,0,0,0
234,124419,17,1382,115601,8818,11560,0,0,0,0
235,124422,8,2716,117244,7178,9392,0,0,0,1100
236,124520,15,2716,115156,9364,12000,0,0,0,790
237,124448,8,1883,117346,7102,8777,0,0,0,1673
238,124514,12,1970,117651,6863,8913,0,0,0,1737
239,124425,11,1715,116916,7509,9629,0,0,0,1337
240,124345,9,1834,118237,6108,7327,0,0,4913,0
241,124243,8,1555,118537,5706,6840,0,0,5968,0
242,124437,11,1834,118519,5918,6886,0,0,6278,0
243,124335,11,1539,117440,6895,8388,0,0,4090,0
244,122717,13,2063,114609,8108,10686,0,0,0,0
245,124385,16,2063,115278,9107,11546,0,0,0,0
246,124279,11,1704,117537,6742,8192,0,0,4682,0
247,124364,12,2048,117852,6512,7851,0,0,5619,0
248,124265,11,2048,118221,6044,7230,0,0,5724,0
249,124302,12,1877,116569,7733,9404,0,0,3718,0
250,124384,9,1507,118789,5595,6510,0,0,6274,0
251,124370,10,1877,118744,5626,6739,0,0,5709,0
252,124396,18,1655,114447,9949,12688,0,0,0,0
253,124450,12,1550,115953,8497,10852,0,0,0,0
254,124456,14,2067,115965,8491,11230,0,0,0,0
255,124454,10,1430,118694,5760,6844,0,0,6218,0
256,124377,10,1734,118433,5944,6945,0,0,5857,0
257,124392,13,1692,117828,6564,7988,0,0,4766,0
258,124388,10,1516,118150,6238,7498,0,0,5338,0
259,124483,14,2078,116365,8118,9862,0,0,2904,0
260,124439,8,2078,118880,5559,6409,0,0,6385,0
261,124356,18,1408,115605,8751,11272,0,0,0,0
262,124388,17,2248,115347,9041,11694,0,0,0,0
263,124370,18,2078,115431,8939,11420,0,0,0,0
264,124434,10,1672,118012,6422,7353,20,4514,3505,0
265,124427,10,1516,117990,6437,7767,0,0,5151,0
266,124458,12,1398,118207,6251,7458,8,290,5250,0
267,122846,10,1115,117529,5317,6116,6,2770,4840,0
268,124498,7,1932,117350,7148,8049,57,9415,1169,0
269,124604,13,1932,117359,7245,8305,28,3840,4181,0
270,124488,12,1478,117673,6815,7844,19,4531,0,0
271,124561,11,2238,117409,7152,8226,17,7583,0,0
272,124441,12,2238,117720,6721,7788,23,6639,0,0
273,124443,16,1652,116911,7532,8888,32,5536,0,0
274,124442,11,1864,117303,7139,8124,61,8509,0,0
275,124498,15,1514,116913,7585,8832,30,5932,0,0
276,124363,7,1672,118630,5733,6455,22,6460,2871,0
277,124351,11,1698,117170,7181,8202,30,7010,0,0
278,124469,8,1521,117454,7015,7986,50,9946,0,0
279,121561,16,1611,114575,6986,8269,7,27,4929,0
280,124323,17,1482,115899,8424,10132,0,0,3570,0
281,124420,7,1656,118487,5933,6678,30,5778,4764,0
282,124536,11,2286,116821,7715,8870,45,8749,0,0
283,124522,12,2268,116505,8017,9214,31,5003,0,0
284,124465,10,2286,117292,7173,8348,36,5406,0,0
285,124366,20,1767,115149,9217,12010,0,0,0,0
286,124429,17,1767,115718,8711,11254,0,0,0,0
287,124347,17,2248,115554,8793,11506,0,0,0,0
288,124440,16,1358,115933,8507,10564,0,0,1560,0
289,124452,11,2097,117963,6489,7748,0,0,5552,0
290,124538,14,2097,116465,8073,9881,0,0,2129,0
291,124586,11,1319,118585,6001,7116,0,0,5254,0
292,124500,12,2165,116632,7868,9527,0,0,4465,0
293,124471,7,2165,118686,5785,6724,0,0,6550,0
294,124462,15,2067,115971,8491,11268,0,0,0,0
295,124365,16,2252,115595,8770,11168,0,0,0,0
296,124537,18,2252,114780,9757,12434,0,0,0,0
297,124475,16,1999,115956,8519,11134,0,0,0,0
298,124398,17,2742,114826,9572,12430,0,0,0,0
299,124469,16,2742,115397,9072,11600,0,0,0,0
300,124392,20,2425,113757,10635,13984,0,0,0,0
301,124438,17,1807,115924,8514,11474,0,0,0,0
302,124383,15,2425,115853,8530,10932,0,0,0,0
303,124504,16,1662,115424,9080,11624,0,0,0,0
304,124416,17,1256,115400,9016,11476,0,0,0,0
305,124463,16,1511,116282,8181,10690,0,0,0,0
306,124455,11,1150,118754,5701,6749,0,0,6613,0
307,124514,11,2296,117045,7469,9195,0,0,4815,0
308,124433,11,2077,117597,6836,8145,0,0,5557,0
309,124484,10,1381,118428,6056,7247,0,0,5791,0
310,124369,15,1763,115664,8705,10594,0,0,2598,0
311,124495,11,1763,117737,6758,8128,0,0,6670,0
312,124453,10,1815,117253,7200,9668,0,0,0,1304
313,124463,16,2163,116088,8375,11242,0,0,0,0
314,124411,16,2163,115837,8574,11160,0,0,0,0
315,124323,7,1249,118920,5403,6514,0,0,6294,0
316,124457,19,1964,114852,9605,12234,0,0,0,0
317,124168,8,1877,118099,6069,7500,0,0,4048,1500
318,124395,16,2296,115786,8609,10761,0,0,2813,0
319,123350,7,1957,118307,5043,6101,0,0,5357,1428
320,121774,8,2080,115444,6330,7683,0,0,4959,422
321,124460,15,2308,115272,9188,12097,0,0,0,863
322,124428,9,2444,116865,7563,10017,0,0,0,1133
323,124397,10,2444,116491,7906,10138,0,0,0,950
324,124456,10,1108,118586,5870,7104,0,0,5334,0
325,124566,11,1519,119027,5539,6532,0,0,5942,0
326,124486,10,1507,118481,6005,7059,0,0,5975,0
327,124503,17,1608,115576,8927,11914,0,0,0,0
328,124460,15,2092,115492,8968,11460,0,0,0,0
329,124426,21,2092,114621,9805,12636,0,0,0,0
330,124381,14,2085,115683,8698,11179,0,0,0,161
331,124524,11,2085,117400,7124,9487,0,0,0,1633
332,124426,12,1821,117040,7386,9487,0,0,0,1339
333,124518,7,1360,119490,5028,5723,0,0,6940,449
334,124325,6,1512,120118,4207,5049,0,0,5583,2130
335,124358,10,1512,118493,5865,7042,0,0,5852,0
336,124593,15,1811,115998,8595,11014,0,0,0,0
337,124442,15,2134,115602,8840,11114,0,0,0,0
338,124477,12,2134,115629,8848,11526,0,0,0,0
339,124482,15,1752,116202,8280,10541,0,0,0,533
340,124451,17,2100,116069,8382,10918,0,0,0,0
341,124479,14,2100,117222,7257,9455,0,0,0,2501
342,124670,15,1963,116289,8381,11024,0,0,0,770
343,124552,10,2614,116585,7967,10192,0,0,0,616
344,124491,10,2610,116924,7567,9730,0,0,0,1280
345,124472,17,1938,115603,8869,11254,0,0,0,0
346,124562,16,2351,116037,8525,11064,0,0,0,0
347,124567,17,2351,115379,9188,11798,0,0,0,0
348,124573,13,1720,117191,7382,9464,0,0,0,1156
349,124464,11,2189,116881,7583,9707,0,0,0,1079
350,124540,15,2614,116238,8302,10612,0,0,0,1302
351,124509,19,1954,115610,8899,11326,0,0,0,0
352,124551,18,2068,114809,9742,12936,0,0,0,0
353,124491,16,2068,115804,8687,11078,0,0,0,0
354,124499,16,1596,115434,9065,11638,0,0,0,0
355,124482,14,1775,115953,8529,11130,0,0,0,0
356,124595,15,1771,115438,9157,11636,0,0,0,0
357,124549,11,2180,117102,7447,9540,0,0,0,1094
358,124490,9,2376,117248,7242,9154,0,0,0,1454
359,124628,15,2376,115575,9053,11853,0,0,0,995
360,124482,16,1886,116281,8201,11054,0,0,0,0
361,124457,17,1855,115839,8618,10874,0,0,0,0
362,124492,15,1855,115559,8933,11266,0,0,0,0
363,124459,10,2240,116861,7598,9704,0,0,0,1168
364,124533,13,1778,116665,7868,10072,0,0,0,1094
365,124536,11,2240,116383,8153,10379,0,0,0,1087
366,124534,7,2168,118473,6061,7877,0,0,0,2859
367,124507,12,2447,116315,8192,10688,0,0,0,1120
368,124523,7,2057,118658,5865,7616,0,0,0,2544
369,124487,9,2326,117517,6970,8944,0,0,0,1458
370,124566,12,2583,117615,6951,9316,0,0,0,1208
371,124468,14,2583,115771,8697,11375,0,0,0,873
372,124433,19,2240,114823,9610,12122,0,0,0,0
373,124502,14,2296,116005,8497,10734,0,0,0,0
374,124548,14,2296,116761,7787,10315,0,0,0,1343
375,124481,19,1867,115533,8948,11382,0,0,0,0
376,124505,10,2447,115930,8575,11226,0,0,0,586
377,124518,12,2401,115776,8742,10800,0,0,0,622
378,124546,13,1704,116620,7926,10351,0,0,0,955
379,124526,7,2674,117976,6550,8898,0,0,0,2334
380,124534,6,2674,117851,6683,8710,0,0,0,2208
381,124496,6,1759,118419,6077,7562,0,0,0,2800
382,124543,9,2331,116372,8171,10336,0,0,0,1038
383,124617,11,2331,116812,7805,10423,0,0,0,593
384,124509,9,2154,117598,6911,8696,0,0,0,1660
385,124506,11,2154,116583,7923,9964,0,0,0,1596
386,124627,14,1962,116602,8025,10414,0,0,0,744
387,124595,12,1898,116075,8520,11005,0,0,0,277
388,124523,10,2401,117420,7103,9046,0,0,0,1676
389,124619,9,1898,117936,6683,8565,0,0,0,1761
390,124628,15,1711,115627,9001,11422,0,0,0,0
391,124523,19,2125,115123,9400,11718,0,0,0,0
392,124520,15,2125,115868,8652,11284,0,0,0,0
393,124492,13,1834,115770,8722,11236,0,0,0,0
394,124445,19,1884,115141,9304,11756,0,0,0,0
395,124607,14,1884,116113,8494,10978,0,0,0,0
396,124483,16,1569,115663,8820,11314,0,0,0,0
397,124510,15,1473,116148,8362,10690,0,0,0,0
398,124664,14,2018,116070,8594,11238,0,0,0,0
399,124558,12,2157,117402,7156,9324,0,0,0,1486
400,124583,18,1413,115521,9062,11498,0,0,0,0
401,124461,13,2157,116085,8376,10632,0,0,0,0
402,124645,12,2659,117444,7201,9228,0,0,0,2136
403,124563,11,3084,116818,7745,10066,0,0,0,904
404,124674,12,3084,115321,9353,12006,0,0,0,798
405,124696,12,1943,117022,7674,9731,0,0,0,1287
406,124675,16,1939,115910,8765,11100,0,0,0,0
407,124540,17,1553,116308,8232,10494,0,0,0,0
408,124493,8,1330,119063,5430,6127,0,0,6755,0
409,124520,9,1336,118707,5813,6787,0,0,5813,0
410,124464,17,1361,115791,8673,11122,0,0,0,0
411,124526,10,1471,118193,6333,7421,0,0,5145,0
412,124527,11,1514,118547,5980,7092,0,0,6486,0
413,124622,14,1514,117388,7234,8734,0,0,4632,0
414,124456,15,1900,115961,8495,11062,0,0,0,0
415,124566,9,1247,118854,5712,6585,0,0,6185,0
416,124417,16,1491,115275,9142,11598,0,0,0,0
417,124443,15,2148,115695,8748,11324,0,0,0,0
418,124611,14,2148,115318,9293,12046,0,0,0,0
419,124496,16,1840,115884,8612,11130,0,0,0,0
420,124459,18,1712,115377,9082,11480,0,0,0,0
421,124464,19,1770,116060,8404,11180,0,0,0,0
422,124456,17,1664,115306,9150,11467,0,0,187,0
423,124532,17,2018,115551,8981,11650,0,0,0,0
424,124533,14,1633,116003,8530,11256,0,0,0,0
425,124539,16,1633,115721,8818,11400,0,0,0,0
426,124503,10,1365,117770,6733,8134,0,0,4398,0
427,124567,11,1563,119527,5040,5757,0,0,7105,0
428,124633,7,1265,119121,5512,6424,0,0,6004,0
429,124522,11,1968,117898,6624,7828,0,0,5946,0
430,124583,10,1968,117898,6685,8052,0,0,4422,0
431,124433,10,1739,118217,6216,7304,0,0,6188,0
432,124570,8,2269,118341,6229,8317,0,0,0,1893
433,124552,10,2577,116391,8161,10536,0,0,0,1634
434,124526,10,2198,116450,8076,10315,0,0,0,1257
435,124466,14,1422,117727,6739,8660,0,0,0,1812
436,124526,6,2577,118570,5956,7722,0,0,0,2862
437,124521,12,2510,116289,8232,10609,0,0,0,1167
438,124509,16,2048,115517,8992,11462,0,0,0,0
439,124498,15,2003,115787,8711,11560,0,0,0,0
440,124452,16,2048,115859,8593,11390,0,0,0,0
441,124712,14,1696,115697,9015,11582,0,0,0,0
442,124522,17,2002,116128,8394,11236,0,0,0,0
443,124538,12,1446,116097,8441,10920,0,0,0,0
444,124611,10,2002,117489,7122,9176,0,0,0,1576
445,124471,13,2433,115847,8624,11290,0,0,0,532
446,124537,11,2433,117037,7500,10241,0,0,0,905
447,124469,18,1530,115544,8925,11700,0,0,0,0
448,124520,15,2452,115321,9199,11692,0,0,0,0
449,124670,17,2452,115527,9143,11898,0,0,0,0
450,124531,11,1596,117068,7463,9394,0,0,0,1908
451,124537,11,2219,117134,7403,9516,0,0,0,1450
452,124497,5,2219,118896,5601,7102,0,0,0,3370
453,124429,11,1791,116715,7714,9757,0,0,0,1143
454,124619,9,2558,117809,6810,9035,0,0,0,1321
455,124529,10,2558,115908,8621,11215,0,0,0,855
456,124519,10,1445,118633,5886,6923,0,0,6391,0
457,124520,8,1597,119406,5114,5813,0,0,6785,0
458,124682,18,1764,115720,8962,11452,0,0,88,0
459,124520,14,1661,115863,8657,11358,0,0,0,0
460,124561,11,1658,118422,6139,7380,0,0,5816,0
461,124545,11,1658,118066,6479,7643,0,0,5239,0
462,124427,14,1785,116379,8048,10055,0,0,0,953
463,124215,6,1492,119819,4396,5138,0,0,6633,983
464,124544,8,1843,118501,6043,7340,0,0,4320,1212
465,124588,12,1865,116741,7847,10354,0,0,0,1696
466,124462,14,2367,116307,8155,10554,0,0,0,0
467,124519,13,2367,116536,7983,10207,0,0,0,1309
468,124503,21,1742,115690,8813,11700,0,0,0,0
469,124583,16,2186,115718,8865,11442,0,0,0,0
470,124454,18,2186,114815,9639,12140,0,0,0,0
471,124434,11,1927,116084,8350,10620,0,0,0,612
472,124531,13,2216,117596,6935,9185,0,0,0,1547
473,124494,13,2216,115627,8867,11093,0,0,0,899
474,124526,8,1478,119145,5381,6548,0,0,4067,1403
475,124528,10,1507,118274,6254,7398,0,0,4820,0
476,124516,6,1507,120001,4515,5315,0,0,5084,1321
477,124562,10,1170,118910,5652,6575,0,0,6329,0
478,124613,11,1213,118278,6335,7614,0,0,4964,0
479,124483,8,1379,119103,5380,6089,0,0,6893,0
480,124529,17,1818,115609,8920,11460,0,0,0,0
481,124593,11,1577,118248,6345,7567,0,0,5283,0
482,124585,11,1799,117621,6964,8550,0,0,3888,0
483,124583,14,1440,116157,8426,10820,0,0,0,0
484,124469,15,1818,115501,8968,11454,0,0,0,0
485,124590,19,1743,115554,9036,11504,0,0,0,0
486,124579,20,2018,115451,9128,11900,0,0,0,0
487,124672,15,2085,115656,9016,11756,0,0,0,0
488,124563,16,2085,115460,9103,11788,0,0,0,0
489,124521,13,1382,116433,8088,10546,0,0,0,0
490,124595,16,2235,116144,8451,10848,0,0,0,0
491,124719,16,2235,115917,8802,11402,0,0,0,0
492,124674,14,2143,116225,8449,10690,0,0,0,0
493,124645,11,2615,116424,8221,10447,0,0,0,669
494,124655,11,2615,117246,7409,9511,0,0,0,2123
495,124613,14,1914,115685,8928,11072,0,0,0,0
496,124677,13,1914,115879,8798,11314,0,0,0,0
497,124605,19,2143,115098,9507,12062,0,0,0,0
498,124695,11,1901,117063,7632,9671,0,0,0,1359
499,124644,15,1471,115713,8931,11324,0,0,0,0
500,124775,12,1484,117661,7114,9036,0,0,0,1524
