partition,elements,neighboring_ranks,max_mpi_faces_per_neighboring_rank,interior_elements,mpi_elements,mpi_faces,mpi_dr_faces,dynamic_rupture_faces,free_surface_faces,transparent_faces
115,373535,13,4980,357173,16362,20836,0,0,0,2470
116,373683,11,5006,357369,16314,20842,0,0,0,2580
117,373608,13,5006,354822,18786,23355,0,0,0,891
118,373636,14,4565,356305,17331,22846,0,0,0,0
119,373556,10,4565,359232,14324,17841,0,0,0,4761
120,373503,9,6027,357017,16486,20240,0,0,0,2028
121,373600,12,6027,355344,18256,23827,0,0,0,2055
122,373462,12,3541,356930,16532,21152,0,0,0,1912
123,373687,12,3044,357246,16441,20833,0,0,0,2139
124,360277,13,5263,342318,17959,23393,0,0,0,2531
125,373495,10,5263,359034,14461,18882,0,0,0,3556
126,373284,17,4124,354415,18869,24646,0,0,0,0
127,373332,15,4636,354368,18964,24626,0,0,0,0
128,373840,10,3362,358691,15149,18930,0,0,0,3356
129,373472,16,3236,355144,18328,22932,0,0,0,0
130,373747,14,3236,355698,18049,22274,0,0,4724,0
131,373840,10,2992,362201,11639,13659,0,0,17323,0
132,373439,9,4576,361813,11626,14030,0,0,14858,0
133,373653,16,4576,356331,17322,21424,0,0,6896,0
134,367714,11,4650,353668,14046,18621,0,0,0,3461
135,372953,12,4650,355000,17953,23307,0,0,0,1183
136,373961,12,2789,358888,15073,18384,0,0,9318,0
137,373707,12,2789,360506,13201,16110,0,0,14242,0
138,373827,7,2887,362789,11038,13289,0,0,10878,3235
139,373677,6,2887,363902,9775,11544,0,0,14788,2544
140,373363,13,4971,357433,15930,20248,0,0,0,3112
141,373395,9,3792,360028,13367,16819,0,0,0,4651
142,373615,12,4584,356162,17453,21947,0,0,0,3041
143,373433,13,4971,355985,17448,22301,0,0,0,1761
144,373030,16,3876,354605,18425,23464,0,0,0,0
145,373654,8,3331,362591,11063,12466,0,0,20774,0
146,373600,8,2340,363155,10445,12572,0,0,15611,959
147,373343,8,3899,359757,13586,16327,0,0,4580,4615
148,372977,12,5086,356787,16190,20545,0,0,0,2397
149,373266,8,5434,358801,14465,18604,0,0,0,8320
150,373198,7,5434,360713,12485,16291,0,0,0,4661
151,372256,4,3520,365482,6774,8126,0,0,15407,4717
152,373132,8,4262,360224,12908,16653,0,0,0,4293
153,373386,8,4262,361092,12294,15740,0,0,0,5712
154,373372,10,4754,358730,14642,18108,0,0,0,4644
155,373200,16,4754,355075,18125,23812,0,0,0,0
156,373063,12,3762,355864,17199,21174,0,0,6426,0
157,373642,9,3762,362451,11191,13266,0,0,16568,0
158,373307,7,3777,360815,12492,15585,0,0,6567,4544
159,373405,9,3777,362834,10571,12651,0,0,17230,1225
160,373561,15,4306,354960,18601,24422,0,0,0,0
161,373621,10,4543,356765,16856,21811,0,0,0,1699
162,373636,15,3912,356679,16957,21367,0,0,0,1433
163,373454,8,4543,358629,14825,19601,0,0,0,3435
164,373749,12,3357,357553,16196,19725,0,0,8201,0
165,373709,9,3628,360935,12774,15289,0,0,14299,0
166,373683,11,3247,357907,15776,20074,0,0,0,2324
167,373452,15,3849,354349,19103,24225,0,0,0,1283
168,373519,12,2669,361295,12224,14867,0,0,14933,0
169,373393,7,4230,361679,11714,13934,0,0,16038,0
170,373462,14,3246,355480,17982,21929,0,0,7583,0
171,373336,16,3254,355758,17578,22562,0,0,0,0
172,373468,7,4271,362166,11302,13441,0,0,18145,0
173,373326,15,4306,353183,20143,24795,0,0,5485,0
174,373336,17,3459,355790,17546,23666,0,0,0,0
175,373467,13,3459,358739,14728,17964,0,0,13028,0
176,373225,11,4443,356817,16408,21420,0,0,0,2272
177,373074,9,4443,361385,11689,15111,0,0,0,5627
178,371347,8,5001,358030,13317,17567,0,0,0,5795
179,373469,14,5001,355973,17496,22611,0,0,0,1443
180,373145,16,3603,354561,18584,24320,0,0,0,0
181,373316,11,3603,357657,15659,20146,0,0,0,3000
182,373622,13,3912,357789,15833,20225,0,0,0,2735
183,373397,16,3851,354450,18947,23686,0,0,0,0
184,373609,10,3602,358942,14667,17826,0,0,12102,0
185,373448,11,4230,357882,15566,18858,0,0,11356,0
186,373233,14,4239,355428,17805,23894,0,0,0,482
187,373531,8,4239,361545,11986,14903,0,0,8683,4414
188,373239,10,3633,358154,15085,19457,0,0,2768,3779
189,373598,7,3633,363485,10113,12247,0,0,13661,3682
190,373202,14,3815,355248,17954,22582,0,0,0,0
191,373803,10,3815,362502,11301,13197,0,0,20011,0
192,373785,16,4215,354993,18792,24114,0,0,0,0
193,373573,9,2693,360586,12987,15420,0,0,13526,0
194,373774,10,2822,361716,12058,14597,0,0,15819,0
195,373894,8,2693,361859,12035,14733,0,0,15343,0
196,373690,11,3434,360197,13493,16224,0,0,12518,0
197,369423,10,3434,356247,13176,16105,0,0,12189,0
198,373520,16,4089,354964,18556,23824,0,0,0,0
199,373392,16,4089,354984,18408,24134,0,0,0,0
200,373475,11,3901,358720,14755,18514,0,0,9444,0
201,373594,11,3598,360470,13124,15865,0,0,12947,0
202,373526,13,3676,359956,13570,16368,0,0,13420,0
203,330571,8,3901,318829,11742,14137,0,0,14199,0
204,373514,14,3676,355484,18030,22438,0,0,4568,0
205,373588,9,2909,362080,11508,13926,0,0,15780,0
206,373633,12,4000,357396,16237,19938,0,0,7268,0
207,373733,10,4000,360604,13129,15916,0,0,13764,0
208,373771,13,5382,355366,18405,23776,0,0,0,0
209,373599,14,4397,356060,17539,22602,0,0,0,1554
210,373957,10,3940,359456,14501,18717,0,0,0,4279
211,373549,11,5382,356842,16707,21810,0,0,0,3980
212,373822,16,3700,354695,19127,24672,0,0,0,0
213,373497,17,4215,352696,20801,26300,0,0,0,0
214,373723,11,3491,356335,17388,21908,0,0,0,1562
215,373838,10,3700,358773,15065,19050,0,0,0,4728
216,373713,9,4421,359154,14559,18225,0,0,0,3507
217,373514,15,3750,353893,19621,24936,0,0,0,504
218,373703,11,4421,356888,16815,21559,0,0,0,1611
219,373435,19,3402,355331,18104,23706,0,0,0,0
220,373635,12,5225,358409,15226,19570,0,0,0,3008
221,373564,14,5225,354332,19232,25153,0,0,0,353
222,373539,17,5043,354850,18689,24810,0,0,0,0
223,373496,19,3698,354345,19151,24542,0,0,0,0
224,373786,9,3185,362986,10800,12912,0,0,15789,1939
225,373663,7,3019,363915,9748,12005,0,0,15127,2164
226,373295,9,4832,358093,15202,20100,0,0,0,2718
227,373580,13,4832,357348,16232,21581,0,0,0,1933
228,373639,16,3882,355214,18425,24038,0,0,0,0
229,373583,17,3220,355348,18235,23186,0,0,0,0
230,373823,10,2394,362145,11678,14189,0,0,16141,0
231,373409,15,3141,355327,18082,23136,0,0,3342,0
232,373502,15,4476,353832,19670,25512,0,0,0,0
233,373552,14,4476,353577,19975,25274,0,0,0,0
234,373633,18,3367,354152,19481,24460,0,0,0,0
235,373795,13,2943,358694,15101,19298,0,0,0,3266
236,342498,6,3611,332287,10211,13421,0,0,0,6589
237,373417,12,3611,358317,15100,19760,0,0,0,2200
238,373311,11,4872,357681,15630,20537,0,0,0,2517
239,373291,9,4872,358837,14454,18763,0,0,0,3961
240,373682,9,4121,360278,13404,17637,0,0,0,5363
241,373872,17,3322,355499,18373,23976,0,0,0,202
242,373731,9,4475,359990,13741,16693,0,0,0,6825
243,373899,13,4475,357260,16639,21075,0,0,0,2265
244,373878,15,4139,354702,19176,24188,0,0,0,0
245,373799,14,4255,355060,18739,24214,0,0,0,0
246,373843,12,4256,357077,16766,22578,0,0,0,2366
247,373922,13,4256,358280,15642,19467,0,0,0,4029
248,373876,12,4385,359342,14534,17843,0,0,12341,0
249,373575,11,4385,357391,16184,20037,0,0,8423,0
250,373663,9,3536,360137,13526,17445,0,0,4028,3389
251,373901,9,3408,362493,11408,13885,0,0,14833,2020
252,373721,19,3442,355622,18099,22902,0,0,0,0
253,373509,16,3541,354853,18656,25040,0,0,0,0
254,373708,11,4242,358367,15341,19747,0,0,0,3039
255,373842,11,4553,358070,15772,20395,0,0,0,2405
256,373028,15,4799,354763,18265,22913,0,0,4141,0
257,373331,15,5343,354243,19088,25148,0,0,0,0
258,373640,10,4799,362640,11000,13286,0,0,18156,0
259,373738,12,2763,361628,12110,14945,0,0,17287,0
260,373521,8,3408,361394,12127,15228,0,0,7394,4262
261,373424,17,3145,355428,17996,23658,0,0,0,0
262,373530,7,3404,363959,9571,12092,0,0,15514,2206
263,373245,10,3404,358182,15063,19258,0,0,0,2866
264,373754,11,3536,359465,14289,17800,0,0,0,5042
265,373922,14,4408,355407,18515,23407,0,0,0,1145
266,373513,12,5343,354417,19096,23876,0,0,0,0
267,373712,9,3822,359303,14409,18267,0,0,0,3397
268,373729,14,4553,356413,17316,22086,0,0,0,1618
269,373694,8,3926,360861,12833,17063,0,0,0,4853
270,373669,5,4065,362323,11346,14301,0,0,0,6485
271,373493,13,4065,354662,18831,23589,0,0,0,1743
272,373978,14,4567,355401,18577,24154,0,0,0,0
273,373741,16,4567,354857,18884,24128,0,0,0,0
274,373645,15,2736,355017,18628,23436,0,0,0,0
275,373720,11,3540,359111,14609,18465,0,0,0,4143
276,373459,17,3440,356305,17154,22688,0,0,0,0
277,373356,14,4479,354429,18927,23731,0,0,1373,0
278,373777,16,3138,354924,18853,24056,0,0,0,0
279,373429,12,4897,353877,19552,24890,0,0,0,0
280,373560,19,4897,353883,19677,24688,0,0,0,0
281,373556,10,3325,360168,13388,16359,0,0,13683,0
282,373451,9,2879,361304,12147,14635,0,0,17109,0
283,373475,9,2879,361774,11701,13906,0,0,15938,0
284,373468,12,3440,358695,14773,18142,0,0,10532,0
285,373708,9,3322,361326,12382,14746,0,0,15680,0
286,373598,15,3896,353832,19766,25436,0,0,0,0
287,373715,13,3896,356793,16922,20764,0,0,7900,0
288,373778,12,2908,360003,13775,16372,0,0,15934,0
289,368976,8,2908,357081,11895,14468,0,0,15026,0
290,373570,15,4462,355665,17905,23328,0,0,0,0
291,373646,16,3616,354150,19496,25064,0,0,0,0
292,373550,11,3512,360711,12839,15447,0,0,15413,0
293,373641,12,3512,360736,12905,15451,0,0,14807,0
294,373318,11,3761,359681,13637,16527,0,0,12655,0
295,373581,19,4462,354488,19093,24674,0,0,0,0
296,373344,9,3976,361812,11532,13216,42,22798,0,0
297,373417,13,3976,357057,16360,19318,67,13061,0,0
298,373171,12,3811,359552,13619,15774,48,13062,7012,0
299,373257,9,3176,360983,12274,13871,97,19783,6607,0
300,373274,9,3120,361684,11590,13264,35,14085,9104,0
301,366563,14,3176,351666,14897,17857,72,2100,11927,0
302,373550,17,4406,354666,18884,23918,12,5686,0,0
303,373399,11,4191,358238,15161,18540,15,9935,0,0
304,373726,18,4077,354620,19106,24564,0,0,0,0
305,373866,18,4077,353803,20063,25480,0,0,0,0
306,373891,13,3070,358153,15738,20173,0,0,0,3423
307,373993,13,3959,356233,17760,21881,0,0,0,1449
308,373793,10,4358,358163,15630,19785,0,0,0,3563
309,373804,8,4306,359662,14142,18053,0,0,0,4009
310,373800,17,5558,354326,19474,25046,0,0,0,0
311,374064,15,5558,356031,18033,24010,0,0,0,1764
312,373418,9,3480,360905,12513,15278,0,0,14400,0
313,373453,14,3635,354486,18967,23872,0,0,0,0
314,366173,13,3488,352038,14135,17321,0,0,15971,0
315,373641,11,3761,359484,14157,17414,0,0,12844,0
316,373772,16,3390,353880,19892,25446,0,0,0,0
317,373900,12,4773,356364,17536,22622,0,0,0,1348
318,373843,18,4473,355114,18729,24830,0,0,0,0
319,373854,17,4473,354446,19408,25188,0,0,0,0
320,373168,8,4788,360815,12353,15793,0,0,0,7199
321,373381,10,4788,357932,15449,20186,0,0,0,2834
322,373139,12,4944,356340,16799,21553,0,0,0,1619
323,373348,9,3770,362042,11306,14670,0,0,0,5970
324,372169,7,4173,361861,10308,12374,0,0,14990,2056
325,373150,10,4173,354927,18223,23099,0,0,2839,0
326,373444,5,2639,365570,7874,9554,0,0,11490,5596
327,373227,8,2978,361521,11706,15166,0,0,0,6508
328,373602,6,3418,363431,10171,12291,0,0,13102,2737
329,373364,10,3418,360360,13004,16210,0,0,9416,3224
330,373412,12,3338,357262,16150,20726,0,0,0,2136
331,373399,8,2975,362648,10751,13325,0,0,14485,1832
332,373645,12,3168,361909,11736,14142,0,0,16502,0
333,373465,13,4522,356288,17177,22608,0,0,0,0
334,372969,18,4522,352091,20878,26861,0,0,1111,0
335,373423,10,2859,361948,11475,13626,0,0,17330,0
336,372993,13,6886,355829,17164,23006,0,0,0,1488
337,367764,12,6886,352342,15422,20559,0,0,0,4871
338,373053,10,3397,362101,10952,13326,0,0,12624,2730
339,373126,10,3448,358502,14624,17906,0,0,8722,0
340,372873,14,4401,355422,17451,22782,0,0,0,1380
341,372990,8,4401,358821,14169,18103,0,0,0,4737
342,373167,9,3090,361134,12033,14299,0,0,17297,0
343,373221,7,4035,363299,9922,11879,0,0,17230,3685
344,373254,12,3032,358371,14883,18308,0,0,10164,0
345,373348,9,3587,361772,11576,13965,0,0,15537,0
346,373331,12,3587,358211,15120,18748,0,0,10800,0
347,373164,14,3225,355669,17495,22384,0,0,4822,0
348,373205,9,3994,358286,14919,18990,0,0,0,3308
349,373267,14,3994,356576,16691,21810,0,0,0,2392
350,373153,18,2979,355484,17669,23582,0,0,0,0
351,373371,13,4944,357501,15870,20674,0,0,0,3068
352,373423,10,5083,358047,15376,19431,0,0,0,3843
353,373352,17,5083,353682,19670,25394,0,0,0,0
354,373338,11,3604,357069,16269,20232,0,0,0,3072
355,373234,16,3498,354850,18384,23524,0,0,0,0
356,373175,14,3021,357711,15464,19160,0,0,7438,0
357,373400,8,2420,362037,11363,13646,0,0,16180,0
358,372964,9,3694,359350,13614,17196,0,0,0,4268
359,373188,9,4188,359380,13808,17151,0,0,6055,4414
360,364473,8,3278,352649,11824,14088,0,0,15498,0
361,347557,13,3278,331860,15697,19732,0,0,5074,0
362,373624,8,3075,361655,11969,14771,0,0,14611,0
363,373522,10,2551,361648,11874,14399,0,0,14833,0
364,373551,11,3732,357404,16147,20372,0,0,0,3040
365,373657,12,4535,357643,16014,20392,0,0,0,1960
366,355469,6,4188,345536,9933,12224,0,0,12506,3046
367,373801,7,3732,363442,10359,12109,0,0,16227,1926
368,374034,13,3640,355969,18065,22620,0,0,0,1642
369,373789,11,3566,358299,15490,20224,0,0,0,2478
370,373736,17,2731,355067,18669,23966,0,0,0,0
371,374042,14,3693,358400,15642,20048,0,0,0,2980
372,373598,15,4347,353536,20062,25568,0,0,0,0
373,373546,12,4347,358227,15319,19814,0,0,0,2960
374,373967,13,5174,357259,16708,20992,0,0,0,3744
375,373725,8,5174,358153,15572,19575,0,0,0,3439
376,373422,13,3054,355708,17714,22832,0,0,0,0
377,373435,16,2858,354519,18916,23726,0,0,3970,0
378,373640,11,3528,358893,14747,17854,0,0,15166,0
379,373464,11,3528,357397,16067,20077,0,0,6893,0
380,373746,10,6054,357474,16272,20737,0,0,0,2891
381,373787,12,6054,355994,17793,22761,0,0,0,1533
382,373672,15,2649,358514,15158,18593,0,0,8225,0
383,373511,19,3075,353995,19516,24346,0,0,0,0
384,374259,10,4741,360054,14205,17236,0,0,15194,0
385,373927,13,4472,356051,17876,22267,0,0,5075,0
386,373804,10,3251,361287,12517,15136,0,0,15482,0
387,373898,8,3307,362765,11133,13524,0,0,13732,2094
388,373791,18,5661,353519,20272,26012,0,0,0,0
389,374098,12,5661,358588,15510,19587,0,0,0,5143
390,373732,10,3936,360363,13369,17029,0,0,0,5019
391,373808,10,3936,356821,16987,21435,0,0,0,1087
392,373980,6,4334,363080,10900,13038,0,0,12321,1965
393,373947,8,4334,362366,11581,13911,0,0,16640,1779
394,374058,10,3238,361631,12427,15193,0,0,10232,1789
395,373923,5,3332,365084,8839,10908,0,0,9208,6250
396,373898,14,3212,356915,16983,22168,0,0,0,0
397,373896,8,3418,360298,13598,17508,0,0,0,4902
398,373970,8,3698,362266,11704,15023,0,0,0,6619
399,373878,9,3698,358216,15662,19264,0,0,0,5628
400,374294,7,3582,360741,13553,16734,0,0,0,5722
401,374095,8,3582,362207,11888,15442,0,0,0,5998
402,374223,14,3647,357368,16855,21270,0,0,0,1620
403,374157,13,5095,356795,17362,22148,0,0,0,1988
404,374191,8,3144,360695,13496,17331,0,0,0,4255
405,373981,15,4224,356505,17476,22805,0,0,0,2969
406,374074,12,5012,355877,18197,22626,0,0,0,0
407,374291,13,5012,353499,20792,26630,0,0,0,658
408,374206,15,4741,357495,16711,20220,0,0,12562,0
409,374330,9,3371,363315,11015,13048,0,0,18178,0
410,373816,11,5095,356988,16828,21302,0,0,0,2338
411,374364,6,3896,365394,8970,10857,0,0,17347,2792
412,374059,12,2763,357594,16465,20256,0,0,8574,0
413,374218,8,2763,362623,11595,14147,0,0,9740,2637
414,374085,12,4823,356552,17533,22412,0,0,0,2062
415,374209,5,3509,364935,9274,11452,0,0,15443,2849
416,373932,10,3114,361220,12712,15008,0,0,14472,0
417,373317,10,3114,361700,11617,13909,16,7228,10419,0
418,359871,8,3592,347737,12134,14938,0,0,12384,0
419,373857,12,3592,359134,14723,18023,0,0,14285,0
420,373664,12,2548,360683,12981,15663,0,0,14235,0
421,373853,10,4217,361608,12245,14592,0,0,15622,0
422,373710,14,4217,354841,18869,23780,0,0,4748,0
423,373802,19,4086,355517,18285,24046,0,0,0,0
424,373839,11,4961,356603,17236,21855,0,0,0,2429
425,373975,9,4961,358585,15390,19998,0,0,0,3356
426,373768,16,2483,355913,17855,22562,0,0,0,0
427,373711,11,4335,359754,13957,17736,0,0,0,6210
428,373893,11,3102,359659,14234,17150,0,0,11102,0
429,373527,11,3732,356982,16545,20226,0,0,6950,0
430,373887,8,4221,361242,12645,15661,0,0,7982,3073
431,373887,7,4221,360782,13105,16174,0,0,10286,2590
432,373803,19,2947,355146,18657,23790,0,0,0,0
433,373801,18,2598,355727,18074,22478,17,8461,0,0
434,373888,17,3347,353610,20278,25356,0,0,0,0
435,373899,16,3392,355264,18635,23686,0,0,0,0
436,374002,16,3392,355124,18878,24314,0,0,0,0
437,373902,16,4749,354758,19144,24798,0,0,0,0
438,373932,16,4706,355230,18702,24424,0,0,0,0
439,374138,11,3344,362394,11744,13986,0,0,16522,0
440,374229,9,3178,359806,14423,17977,0,0,0,4753
441,373942,13,3592,357014,16928,21739,0,0,0,2189
442,373821,13,3790,356072,17749,23075,0,0,0,1571
443,373938,16,3790,355083,18855,24178,0,0,0,0
444,373993,15,5593,354178,19815,25464,0,0,0,0
445,374147,10,5593,358957,15190,19235,0,0,0,4793
446,374126,13,4507,359151,14975,19081,0,0,0,2959
447,373937,10,4507,357881,16056,20624,0,0,0,2012
448,374127,14,4510,356197,17930,23498,0,0,0,1284
449,373861,14,4510,354907,18954,23738,0,0,0,0
450,373962,11,3984,356898,17064,22645,0,0,0,1703
451,374226,9,3548,361903,12323,15827,0,0,0,6339
452,374203,14,4019,356953,17250,22470,0,0,0,0
453,373908,17,4102,355951,17957,23738,0,0,0,0
454,374093,11,3032,359098,14995,19237,0,0,0,3457
455,374090,10,3357,359400,14690,18523,0,0,0,3961
456,373686,13,4019,354430,19256,25935,0,0,0,237
457,373795,12,3547,357854,15941,21279,0,0,0,2155
458,373785,15,4026,355692,18093,23464,0,0,0,0
459,373715,12,4026,358825,14890,19751,0,0,0,3011
460,373834,9,4445,359549,14285,18571,0,0,0,3179
461,373901,8,4445,361475,12426,15859,0,0,0,6791
462,373886,10,3397,359394,14492,18661,0,0,0,3743
463,373981,18,4148,354520,19461,25154,0,0,0,0
464,373646,9,3211,362320,11326,13497,0,0,15989,0
465,373602,11,3486,360453,13149,15699,0,0,15439,0
466,373279,9,2566,361076,12203,15103,0,0,13975,0
467,373623,15,3610,355634,17989,22664,0,0,4704,0
468,373678,16,4763,354401,19277,25056,0,0,0,0
469,373474,18,4763,354603,18871,24760,0,0,0,0
470,373470,11,3701,360713,12757,15862,0,0,13204,0
471,373337,20,3701,353770,19567,24740,0,0,0,0
472,373204,11,4451,359209,13995,16624,0,0,16288,0
473,365341,11,4451,352434,12907,15807,0,0,11845,0
474,373255,7,2741,364643,8612,10384,0,0,15243,3287
475,373563,11,4148,355605,17958,23543,0,0,0,499
476,374036,10,2637,360816,13220,16082,0,0,12100,0
477,373707,13,3292,357530,16177,20058,0,0,7194,0
478,374052,6,4451,365179,8873,10278,0,0,20732,2274
479,373791,11,4451,358861,14930,18730,0,0,0,3126
480,373461,9,3915,360562,12899,15087,42,9196,12737,0
481,373418,9,3454,360796,12622,14622,35,14789,5888,0
482,373699,12,5240,357404,16295,20148,24,10886,0,0
483,373598,13,5240,356575,17023,20308,24,16784,0,0
484,368865,9,3811,356976,11889,13831,39,22401,4075,0
485,373564,11,3915,359030,14534,17271,40,5180,12909,0
486,373490,9,3431,361391,12099,13952,39,21385,0,0
487,373686,19,3867,353845,19841,24464,12,4162,0,0
488,373656,11,3549,360460,13196,15497,0,0,18253,0
489,373634,12,3549,360367,13267,15856,0,0,14848,0
490,373408,18,3822,355536,17872,23278,0,0,0,0
491,373675,21,3822,354852,18823,23690,0,0,0,0
492,373335,17,3559,355751,17584,22225,0,0,7747,0
493,373393,15,3559,359142,14251,16901,0,0,12507,0
494,373092,15,4067,354395,18697,24128,0,0,1120,0
