-20000. -1526.3657 0
-19750. -1519.8544 0
-19500. -1502.0588 0
-19250. -1476.1228 0
-19000. -1451.5944 0
-18750. -1436.0698 0
-18500. -1428.6285 0
-18250. -1420.5214 0
-18000. -1401.4594 0
-17750. -1365.7164 0
-17500. -1313.8593 0
-17250. -1250.4198 0
-17000. -1180.8192 0
-16750. -1110.0262 0
-16500. -1042.4329 0
-16250. -981.2284 0
-16000. -927.1852 0
-15750. -878.1376 0
-15500. -829.5639 0
-15250. -775.7901 0
-15000. -711.9897 0
-14750. -636.9951 0
-14500. -554.7736 0
-14250. -471.9696 0
-14000. -392.7075 0
-13750. -315.5488 0
-13500. -235.7348 0
-13250. -150.5383 0
-13000. -62.9199 0
-12750. 19.1938 0
-12500. 86.9766 0
-12250. 134.9034 0
-12000. 162.3425 0
-11750. 172.4194 0
-11500. 170.2170 0
-11250. 161.4556 0
-11000. 150.6959 0
-10750. 139.2092 0
-10500. 125.4557 0
-10250. 109.3346 0
-10000. 95.7417 0
-9750. 92.5562 0
-9500. 105.1362 0
-9250. 133.4782 0
-9000. 173.3794 0
-8750. 218.0628 0
-8500. 259.6491 0
-8250. 293.0338 0
-8000. 319.9209 0
-7750. 346.5825 0
-7500. 376.2696 0
-7250. 406.5181 0
-7000. 435.8856 0
-6750. 470.1681 0
-6500. 517.7555 0
-6250. 579.7219 0
-6000. 648.3910 0
-5750. 715.9108 0
-5500. 780.6959 0
-5250. 844.3525 0
-5000. 905.6949 0
-4750. 960.5112 0
-4500. 1005.6097 0
-4250. 1040.4551 0
-4000. 1065.3311 0
-3750. 1080.3291 0
-3500. 1086.9344 0
-3250. 1089.3630 0
-3000. 1093.1172 0
-2750. 1101.6701 0
-2500. 1113.9249 0
-2250. 1124.3882 0
-2000. 1126.2674 0
-1750. 1115.5383 0
-1500. 1092.8476 0
-1250. 1061.8578 0
-1000. 1025.8996 0
-750. 985.5166 0
-500. 937.2839 0
-250. 873.4601 0
0. 784.2145 0
250. 664.3978 0
500. 521.4593 0
750. 376.0617 0
1000. 251.4103 0
1250. 159.1919 0
1500. 95.0866 0
1750. 46.9844 0
2000. 5.4999 0
2250. -33.7010 0
2500. -73.7093 0
2750. -117.2288 0
3000. -162.9835 0
3250. -205.2663 0
3500. -240.1520 0
3750. -271.1824 0
4000. -306.8668 0
4250. -352.8330 0
4500. -407.4082 0
4750. -463.8045 0
5000. -515.0249 0
5250. -557.7455 0
5500. -594.1312 0
5750. -630.2744 0
6000. -670.8179 0
6250. -714.2838 0
6500. -755.0935 0
6750. -790.6524 0
7000. -824.5253 0
7250. -861.3007 0
7500. -899.7865 0
7750. -933.1016 0
8000. -954.8704 0
8250. -963.8555 0
8500. -963.3479 0
8750. -958.5596 0
9000. -955.4402 0
9250. -960.1118 0
9500. -977.0948 0
9750. -1007.0820 0
10000. -1046.2509 0
10250. -1087.7612 0
10500. -1124.8336 0
10750. -1154.2719 0
11000. -1178.3603 0
11250. -1203.0772 0
11500. -1233.4296 0
11750. -1269.8628 0
12000. -1308.5537 0
12250. -1343.9561 0
12500. -1370.2871 0
12750. -1381.7904 0
13000. -1374.2607 0
13250. -1348.1327 0
13500. -1309.9417 0
13750. -1269.8678 0
14000. -1237.2669 0
14250. -1217.5278 0
14500. -1210.8794 0
14750. -1211.8402 0
15000. -1209.6548 0
15250. -1191.4938 0
15500. -1147.7500 0
15750. -1075.5681 0
16000. -978.0790 0
16250. -861.4709 0
16500. -733.5162 0
16750. -603.4464 0
17000. -479.8864 0
17250. -366.1829 0
17500. -257.5956 0
17750. -144.7541 0
18000. -21.2637 0
18250. 111.8351 0
18500. 248.9033 0
18750. 385.9259 0
19000. 523.0567 0
19250. 661.7383 0
19500. 801.1485 0
19750. 938.3475 0
20000. 1070.9218 0
-20000. -1457.2326 -250
-19750. -1449.3997 -250
-19500. -1432.5107 -250
-19250. -1408.7973 -250
-19000. -1386.6592 -250
-18750. -1373.4146 -250
-18500. -1368.2795 -250
-18250. -1362.0668 -250
-18000. -1343.8104 -250
-17750. -1308.2528 -250
-17500. -1257.8897 -250
-17250. -1199.0820 -250
-17000. -1137.3621 -250
-16750. -1076.3321 -250
-16500. -1019.0735 -250
-16250. -968.3335 -250
-16000. -924.8128 -250
-15750. -886.0578 -250
-15500. -847.1497 -250
-15250. -801.9846 -250
-15000. -744.7731 -250
-14750. -672.7061 -250
-14500. -588.5362 -250
-14250. -499.4619 -250
-14000. -411.6888 -250
-13750. -325.6290 -250
-13500. -236.9710 -250
-13250. -142.7667 -250
-13000. -46.5405 -250
-12750. 42.2999 -250
-12500. 113.9891 -250
-12250. 163.9636 -250
-12000. 194.1052 -250
-11750. 209.7213 -250
-11500. 216.0426 -250
-11250. 216.9449 -250
-11000. 214.7941 -250
-10750. 209.8190 -250
-10500. 200.5793 -250
-10250. 187.2266 -250
-10000. 174.6323 -250
-9750. 170.8671 -250
-9500. 182.1081 -250
-9250. 209.5665 -250
-9000. 250.3031 -250
-8750. 298.5904 -250
-8500. 346.6230 -250
-8250. 387.4836 -250
-8000. 419.8189 -250
-7750. 448.1393 -250
-7500. 477.0173 -250
-7250. 506.9244 -250
-7000. 537.7577 -250
-6750. 573.9791 -250
-6500. 622.0230 -250
-6250. 682.6032 -250
-6000. 749.1560 -250
-5750. 814.9622 -250
-5500. 878.9692 -250
-5250. 943.0541 -250
-5000. 1006.1462 -250
-4750. 1063.6879 -250
-4500. 1111.6393 -250
-4250. 1148.3814 -250
-4000. 1173.1238 -250
-3750. 1185.4261 -250
-3500. 1187.6960 -250
-3250. 1186.6313 -250
-3000. 1190.1091 -250
-2750. 1201.8326 -250
-2500. 1218.7858 -250
-2250. 1233.4182 -250
-2000. 1238.1846 -250
-1750. 1229.0127 -250
-1500. 1206.0563 -250
-1250. 1172.1696 -250
-1000. 1130.4185 -250
-750. 1081.6727 -250
-500. 1022.8438 -250
-250. 946.6836 -250
0. 844.7714 -250
250. 714.0393 -250
500. 563.0861 -250
750. 411.7377 -250
1000. 281.3906 -250
1250. 182.8621 -250
1500. 112.4190 -250
1750. 58.8451 -250
2000. 13.0171 -250
2250. -29.3667 -250
2500. -70.9586 -250
2750. -114.0887 -250
3000. -158.0350 -250
3250. -198.1137 -250
3500. -230.2712 -250
3750. -256.2725 -250
4000. -283.1084 -250
4250. -317.5191 -250
4500. -361.3785 -250
4750. -410.8830 -250
5000. -458.8261 -250
5250. -499.1300 -250
5500. -531.8597 -250
5750. -563.8857 -250
6000. -602.4089 -250
6250. -647.1874 -250
6500. -690.8785 -250
6750. -727.6828 -250
7000. -759.6585 -250
7250. -793.0449 -250
7500. -829.9059 -250
7750. -865.5408 -250
8000. -893.5953 -250
8250. -911.7069 -250
8500. -922.1496 -250
