partition,elements,neighboring_ranks,max_mpi_faces_per_neighboring_rank,interior_elements,mpi_elements,mpi_faces,mpi_dr_faces,dynamic_rupture_faces,free_surface_faces,transparent_faces
108,23829,13,522,21344,2485,3005,0,0,0,403
109,23910,17,397,21163,2747,3476,0,0,0,0
110,23899,16,684,20990,2909,3682,0,0,0,0
111,23909,20,646,20903,3006,3822,0,0,0,0
112,23828,15,646,21144,2684,3394,0,0,0,0
113,23898,13,499,21456,2442,3106,0,0,0,278
114,23864,10,523,21698,2166,2785,0,0,0,619
115,23903,14,574,21211,2692,3532,0,0,0,0
116,23913,14,582,21470,2443,3170,0,0,0,336
117,23827,13,567,21277,2550,3252,0,0,0,0
118,23805,18,728,20833,2972,3788,0,0,0,0
119,23896,18,516,21239,2657,3354,0,0,0,0
120,23935,15,516,21319,2616,3376,0,0,0,0
121,23763,12,504,21417,2346,2803,0,0,0,551
122,23839,12,504,21475,2364,2939,0,0,0,325
123,23960,16,477,21426,2534,3292,0,0,0,0
124,24001,11,483,21783,2218,2851,0,0,0,365
125,23886,17,554,21193,2693,3422,0,0,0,0
126,23919,15,554,21191,2728,3460,0,0,0,0
127,23903,16,547,21162,2741,3516,0,0,0,0
128,23879,19,530,21126,2753,3552,0,0,0,0
129,23868,16,678,21133,2735,3594,0,0,0,0
130,23929,17,677,21022,2907,3820,0,0,0,0
131,23927,14,677,21232,2695,3464,0,0,0,0
132,23821,14,529,21043,2778,3432,0,0,0,0
133,24034,16,476,21549,2485,3264,0,0,0,0
134,23930,13,855,21528,2402,3000,0,0,0,582
135,23867,16,855,20910,2957,3715,0,0,0,177
136,23896,14,549,21286,2610,3402,0,0,0,0
137,23903,14,549,21594,2309,2841,0,0,0,445
138,23886,9,816,21733,2153,2775,0,0,0,423
139,23922,14,816,20799,3123,3909,0,0,0,55
140,23878,16,467,21362,2516,3246,0,0,0,0
141,24022,15,467,21353,2669,3486,0,0,0,0
142,23845,13,635,21090,2755,3428,0,0,0,0
143,23980,19,432,21260,2720,3606,0,0,0,0
144,23961,17,621,21117,2844,3668,0,0,0,0
145,23742,15,621,21022,2720,3362,0,0,0,0
146,23811,15,504,21048,2763,3410,0,0,0,0
147,24080,17,504,21222,2858,3750,0,0,0,0
148,23752,16,585,21006,2746,3402,0,0,0,0
149,23862,15,612,21080,2782,3604,0,0,0,0
150,23903,16,597,21260,2643,3350,0,0,0,0
151,23860,12,597,21546,2314,2886,0,0,0,722
152,23991,10,649,21941,2050,2670,0,0,0,804
153,23891,13,649,21146,2745,3470,0,0,0,0
154,23882,10,548,21607,2275,2805,0,0,0,451
155,23959,11,578,21629,2330,3033,0,0,0,403
156,23975,17,588,21005,2970,3822,0,0,0,0
157,23899,13,567,21209,2690,3474,0,0,0,0
158,23938,17,576,21048,2890,3572,0,0,0,0
159,23922,11,629,21810,2112,2711,0,0,0,715
160,23912,13,629,21002,2910,3700,0,0,0,0
161,23907,13,428,21704,2203,2761,0,0,0,535
162,23895,14,588,21193,2702,3458,0,0,0,0
163,23853,14,612,21185,2668,3392,0,0,0,0
164,23877,13,689,21016,2861,3648,0,0,0,0
165,23947,13,622,21386,2561,3425,0,0,0,189
166,23865,8,689,21753,2112,2726,0,0,0,664
167,23914,13,514,21455,2459,3107,0,0,0,471
168,23890,14,605,21050,2840,3696,0,0,0,160
169,23893,18,458,21069,2824,3536,0,0,0,0
170,23877,16,453,21202,2675,3388,0,0,0,0
171,23868,14,556,21097,2771,3560,0,0,0,0
172,23875,13,621,21220,2655,3426,0,0,0,0
173,23921,16,559,21033,2888,3634,0,0,0,0
174,23868,14,506,21200,2668,3364,0,0,0,0
175,23899,14,599,21220,2679,3484,0,0,0,0
176,23870,14,599,21233,2637,3476,0,0,0,0
177,23887,15,560,21132,2755,3500,0,0,0,0
178,23852,17,560,21097,2755,3530,0,0,0,0
179,23959,19,552,21089,2870,3724,0,0,0,0
180,23873,15,546,21170,2703,3442,0,0,0,0
181,23999,16,552,21333,2666,3448,0,0,0,0
182,23894,15,477,21271,2623,3312,0,0,0,0
183,23880,17,566,21340,2540,3398,0,0,0,0
184,23833,17,566,21094,2739,3510,0,0,0,0
185,23902,17,658,20915,2987,3786,0,0,0,0
186,23809,16,578,20969,2840,3550,0,0,0,0
187,23888,11,436,21605,2283,2627,0,0,893,0
188,23828,9,479,22005,1823,2021,0,0,1241,0
189,23936,11,418,22006,1930,2176,0,0,1206,0
190,23787,10,534,21907,1880,2085,0,0,1177,0
191,23963,10,542,22115,1848,2085,0,0,1343,0
192,23826,9,542,21576,2250,2493,0,0,1107,0
193,23822,14,405,21073,2749,3226,0,0,636,0
194,23902,16,508,21363,2539,3266,0,0,0,0
195,23980,17,526,21297,2683,3588,0,0,0,0
196,23750,16,638,20972,2778,3494,0,0,0,0
197,23931,13,638,21090,2841,3570,0,0,0,0
198,23816,10,517,22081,1735,1908,0,0,1400,0
199,23955,7,517,22073,1882,2130,0,0,1200,0
200,23897,10,763,21401,2496,3222,0,0,0,0
201,23676,23,615,20351,3325,3942,0,0,0,0
202,23855,16,481,20944,2911,3526,0,0,208,0
203,23898,15,481,21296,2602,3358,0,0,0,0
204,23755,20,706,20741,3014,3712,0,0,0,0
205,23912,17,706,21167,2745,3438,0,0,0,0
206,23766,10,397,21847,1919,2130,0,0,1356,0
207,23879,9,373,22198,1681,1896,0,0,1404,0
208,23923,8,577,22204,1719,1926,0,0,1284,0
209,23828,11,577,21966,1862,2065,0,0,1263,0
210,23841,8,401,22158,1683,1913,0,0,1353,0
211,23747,9,521,21878,1869,2049,0,0,1247,0
212,23889,10,467,22113,1776,1982,0,0,1326,0
213,23886,7,521,22082,1804,2037,0,0,1485,0
214,23776,20,404,21072,2704,3338,0,0,0,0
215,23885,15,621,21131,2754,3530,0,0,0,0
216,23986,16,590,21323,2663,3344,0,0,0,0
217,23898,16,590,21147,2751,3532,0,0,0,0
218,23855,14,533,21219,2636,3366,0,0,0,0
219,23991,20,533,21189,2802,3560,0,0,0,0
220,23741,17,626,21036,2705,3386,0,0,0,0
221,23913,14,626,21180,2733,3510,0,0,0,0
222,23780,14,479,21146,2634,3268,0,0,0,0
223,23998,17,443,21370,2628,3336,0,0,0,0
224,23876,16,662,21175,2701,3426,0,0,0,0
225,23993,14,662,21556,2437,3266,0,0,0,0
226,23853,7,680,21886,1967,2148,0,0,1332,0
227,23901,8,563,22032,1869,2072,0,0,1362,0
228,23949,12,680,21939,2010,2268,0,0,1600,0
229,23726,10,576,21797,1929,2133,0,0,1147,0
230,23765,10,493,21746,2019,2234,0,0,1122,0
231,23912,9,449,22166,1746,1928,0,0,1426,0
232,23734,8,551,21874,1860,2064,0,0,1334,0
233,23867,10,343,22103,1764,1998,0,0,1578,0
234,23786,10,442,22037,1749,1920,0,0,1386,0
235,23937,9,442,22100,1837,2059,0,0,1405,0
236,23910,9,551,21994,1916,2151,0,0,1253,0
237,23838,10,398,22128,1710,1854,0,0,1230,0
238,23871,10,546,21841,2030,2222,0,0,1368,0
239,23838,7,546,22096,1742,1953,0,0,1435,0
240,23867,8,543,22077,1790,1977,0,0,1301,0
241,23732,8,495,21923,1809,1971,0,0,1417,0
242,23903,19,763,20671,3232,3978,0,0,0,0
243,23890,14,601,21244,2646,3380,0,0,0,0
244,23813,19,470,21007,2806,3422,0,0,0,0
245,23779,17,502,20991,2788,3322,0,0,0,0
246,23847,14,609,21101,2746,3504,0,0,0,0
247,23856,16,609,21060,2796,3506,0,0,0,0
248,23844,18,444,21169,2675,3408,0,0,0,0
249,24089,19,563,21344,2745,3546,0,0,0,0
250,23877,8,585,22159,1718,1910,0,0,1392,0
251,23814,10,377,21944,1870,2040,0,0,1300,0
252,23921,11,584,21967,1954,2247,0,0,1211,0
253,23902,19,886,20940,2962,3842,0,0,0,0
254,23927,17,886,20978,2949,3712,0,0,0,0
255,23949,10,340,22115,1834,2053,0,0,1245,0
256,23832,15,585,21179,2653,3025,0,0,803,0
257,23862,8,417,22094,1768,2009,0,0,1317,0
258,23725,9,498,21784,1941,2156,0,0,1440,0
259,23795,8,557,21902,1893,2131,0,0,1331,0
260,23756,9,450,21932,1824,1983,0,0,1327,0
261,23771,11,584,21429,2342,2619,0,0,1089,0
262,23763,18,454,20937,2826,3456,0,0,0,0
263,24038,20,454,21395,2643,3416,0,0,0,0
264,23990,16,420,21379,2611,3314,0,0,0,0
265,23788,8,485,22101,1687,1904,0,0,1402,0
266,23788,9,485,21904,1884,2118,0,0,1132,0
267,23938,9,446,22273,1665,1865,0,0,1593,0
268,23810,15,446,21378,2432,2799,0,0,855,0
269,23836,11,460,21885,1951,2198,0,0,1406,0
270,23820,9,498,21878,1942,2197,0,0,1033,0
271,23873,20,731,20665,3208,4070,0,0,0,0
272,23787,16,673,21245,2542,3154,0,0,0,0
273,24053,17,563,21407,2646,3454,0,0,0,0
274,23891,12,563,21185,2706,3446,0,0,0,0
275,23845,16,619,21176,2669,3340,0,0,0,0
276,23941,16,469,21146,2795,3480,0,0,0,0
277,23965,19,619,21227,2738,3466,0,0,0,0
278,23887,14,642,21250,2637,3370,0,0,0,0
279,23919,8,495,22278,1641,1826,0,0,1502,0
280,23827,12,495,21900,1927,2092,0,0,1140,0
281,23944,15,774,21104,2840,3630,0,0,0,0
282,23804,11,774,21557,2247,2695,0,0,0,757
283,23913,12,534,21805,2108,2648,0,0,0,494
284,23847,9,669,21642,2205,2710,0,0,0,910
285,23848,15,669,21277,2571,3356,0,0,0,0
286,24018,10,568,21866,2152,2808,0,0,0,652
287,23876,13,416,21344,2532,3230,0,0,0,286
288,23914,17,604,21286,2628,3402,0,0,0,0
289,23879,15,453,21112,2767,3550,0,0,0,0
290,23900,14,555,21315,2585,3390,0,0,0,0
291,23900,18,555,20994,2906,3704,0,0,0,0
292,23874,13,607,21263,2611,3330,0,0,0,0
293,23877,14,607,21128,2749,3538,0,0,0,0
294,23936,15,608,21046,2890,3766,0,0,0,0
295,23874,17,608,21073,2801,3546,0,0,0,0
296,23824,13,522,21350,2474,3043,0,0,0,321
297,23827,13,522,21532,2295,2869,0,0,0,419
298,23785,16,604,20881,2904,3620,0,0,0,0
299,23924,13,611,21361,2563,3284,0,0,0,0
300,23878,11,474,21768,2110,2629,0,0,0,753
301,23852,15,611,20867,2985,3694,0,0,0,0
302,23931,10,630,21727,2204,2727,0,0,0,557
303,23995,13,630,21410,2585,3286,0,0,0,92
304,23845,16,528,21296,2549,3264,0,0,0,0
305,23902,12,358,21682,2220,2804,0,0,0,392
306,23873,16,714,20936,2937,3790,0,0,0,0
307,23898,16,714,21174,2724,3464,0,0,0,0
308,23860,13,533,21128,2732,3438,0,0,0,0
309,23945,19,642,21036,2909,3838,0,0,0,0
310,23942,14,604,21216,2726,3442,0,0,0,0
311,23782,18,510,21000,2782,3548,0,0,0,0
312,23761,12,446,21897,1864,2067,0,0,1309,0
313,23862,10,642,21775,2087,2346,0,0,1100,0
314,23786,9,642,21951,1835,2017,0,0,1365,0
315,23936,5,428,22634,1302,1438,0,0,1177,637
316,23759,5,438,22225,1534,1641,0,0,1195,406
317,23861,9,438,22090,1771,1972,0,0,1212,0
318,24029,15,565,21573,2456,3083,0,0,0,357
319,23816,13,581,21378,2438,3010,0,0,0,608
320,23883,9,581,21742,2141,2674,0,0,0,680
321,23797,13,619,21298,2499,3090,0,0,0,278
322,24026,19,619,20998,3028,3952,0,0,0,0
323,23947,17,526,21304,2643,3358,0,0,0,0
324,23724,14,624,20876,2848,3586,0,0,0,0
325,23964,16,603,21180,2784,3536,0,0,0,0
326,23832,12,603,21198,2634,3402,0,0,0,0
327,23892,15,706,21076,2816,3684,0,0,0,0
328,23908,15,605,21171,2737,3544,0,0,0,0
329,23889,17,706,21022,2867,3714,0,0,0,0
330,23889,15,635,21193,2696,3430,0,0,0,0
331,23897,8,658,21773,2124,2676,0,0,0,514
332,23843,12,658,21301,2542,3084,0,0,0,464
333,23895,10,568,21645,2250,2850,0,0,0,512
334,23873,11,512,21804,2069,2630,0,0,0,698
335,23751,10,468,21536,2215,2754,0,0,0,580
336,23998,7,682,22149,1849,2318,0,0,0,968
337,23981,9,629,21971,2010,2574,0,0,0,792
338,23895,18,629,21193,2702,3514,0,0,0,0
339,23857,16,592,21410,2447,3048,0,0,0,278
340,23864,13,682,20823,3041,3823,0,0,0,139
341,23902,14,699,21088,2814,3536,0,0,0,0
342,23876,13,699,21261,2615,3412,0,0,0,0
343,23965,19,526,21250,2715,3380,0,0,0,0
344,23764,8,492,21921,1843,2054,0,0,1254,0
345,23702,9,446,21727,1975,2196,0,0,1536,0
346,23773,7,419,22130,1643,1872,0,0,1620,0
347,23885,21,731,20762,3123,3922,0,0,0,0
348,23850,8,492,22003,1847,2115,0,0,1383,0
349,23925,18,461,21244,2681,3450,0,0,0,0
350,23856,14,564,21159,2697,3414,0,0,0,0
351,23928,8,476,22136,1792,2064,0,0,1432,0
352,23788,8,466,21915,1873,2069,0,0,1367,0
353,23770,14,476,20961,2809,3340,0,0,278,0
354,23761,8,419,21879,1882,2085,0,0,1397,0
355,23857,7,424,22452,1405,1593,0,0,1184,669
356,23903,13,424,21692,2211,2574,0,0,1080,0
357,23866,7,444,22537,1329,1459,0,0,1144,641
358,23862,13,568,21440,2422,2983,0,0,0,247
359,23901,12,568,21251,2650,3297,0,0,0,321
360,23869,13,527,21329,2540,3068,0,0,0,308
361,23891,14,453,21295,2596,3302,0,0,0,0
362,23903,10,490,21538,2365,2974,0,0,0,364
363,23829,19,404,21128,2701,3372,0,0,0,0
364,23974,15,542,21162,2812,3529,0,0,0,165
365,23895,14,408,21183,2712,3460,0,0,0,0
366,23910,13,449,21711,2199,2768,0,0,0,714
367,23853,11,449,21887,1966,2235,0,0,1269,0
368,23940,9,522,22183,1757,2015,0,0,1439,0
369,23832,11,522,21880,1952,2182,0,0,1458,0
370,23768,11,564,21629,2139,2427,0,0,1387,0
371,23889,6,383,22588,1301,1431,0,0,999,586
372,23916,9,564,22042,1874,2111,0,0,1305,0
373,23901,11,484,22013,1888,2110,0,0,1304,0
374,23833,6,484,22381,1452,1582,0,0,1079,521
375,24084,19,580,21461,2623,3466,0,0,0,0
376,23970,15,703,21229,2741,3464,0,0,0,0
377,23845,13,703,20980,2865,3630,0,0,0,0
378,23966,18,491,21153,2813,3606,0,0,0,0
379,23865,13,616,21041,2824,3512,0,0,0,0
380,23713,16,616,20741,2972,3628,0,0,0,0
381,23748,18,577,20644,3104,3896,0,0,0,0
382,23905,14,545,21249,2656,3432,0,0,0,0
383,23978,16,529,21377,2601,3378,0,0,0,0
384,23990,17,531,21372,2618,3384,0,0,0,0
385,23888,13,531,21267,2621,3388,0,0,0,0
386,23891,20,617,21075,2816,3550,0,0,0,0
387,23772,15,617,20998,2774,3436,0,0,0,0
388,23965,18,467,21130,2835,3658,0,0,0,0
389,23968,15,529,21426,2542,3334,0,0,0,0
390,24029,15,487,21441,2588,3262,0,0,0,0
391,23766,15,663,20765,3001,3742,0,0,0,0
392,23947,12,548,21812,2135,2662,0,0,0,536
393,23958,12,578,21733,2225,2801,0,0,0,485
394,23892,12,719,21383,2509,3115,0,0,0,725
395,23971,14,575,21324,2647,3338,0,0,0,0
396,23754,18,747,20657,3097,3816,0,0,0,0
397,23966,14,747,21295,2671,3420,0,0,0,0
398,23891,16,693,21052,2839,3626,0,0,0,0
399,23863,15,693,21093,2770,3624,0,0,0,0
400,24033,18,663,21384,2649,3394,0,0,0,0
401,23930,17,663,21174,2756,3548,0,0,0,0
402,23986,18,618,21101,2885,3690,0,0,0,0
403,23864,16,663,21084,2780,3488,0,0,0,0
404,23930,13,775,21496,2434,3070,0,0,0,274
405,23861,13,775,21244,2617,3239,0,0,0,407
406,23935,9,483,21966,1969,2481,0,0,0,735
407,24008,12,504,21225,2783,3576,0,0,0,120
408,24117,13,876,21481,2636,3586,0,0,0,38
409,24018,9,674,21676,2342,3002,0,0,0,430
410,23676,13,876,20828,2848,3406,0,0,0,136
411,23943,10,579,21734,2209,2817,0,0,0,711
412,23847,15,591,21155,2692,3426,0,0,0,0
413,23880,14,573,21252,2628,3314,0,0,0,0
414,24061,20,466,21284,2777,3586,0,0,0,0
415,23761,16,646,20714,3047,3770,0,0,0,0
416,23979,14,646,21395,2584,3338,0,0,0,0
417,23887,14,479,21305,2582,3320,0,0,0,0
418,23925,17,522,20805,3120,3942,0,0,0,0
419,23888,15,497,21095,2793,3562,0,0,0,0
420,23881,15,456,21371,2510,3252,0,0,0,0
421,24001,18,476,21163,2838,3580,0,0,0,0
422,23845,14,476,21255,2590,3316,0,0,0,0
423,23864,10,493,21583,2281,2915,0,0,0,521
424,23918,11,508,21641,2277,2840,0,0,0,494
425,23873,15,690,21075,2798,3656,0,0,0,0
426,23892,13,690,21286,2606,3354,0,0,0,0
427,23916,13,551,21266,2650,3346,0,0,0,0
428,23934,16,551,21248,2686,3502,0,0,0,0
429,23857,12,747,21631,2226,2806,0,0,0,706
430,23807,12,747,21193,2614,3268,0,0,0,0
431,23916,12,614,21653,2263,2813,0,0,0,481
432,24003,15,571,21159,2844,3666,0,0,0,124
433,24035,13,598,21825,2210,2847,0,0,0,455
434,23834,13,598,21338,2496,3121,0,0,0,439
435,23899,7,614,21607,2292,2880,0,0,0,440
436,23917,15,592,21102,2815,3544,0,0,0,0
437,23955,8,421,22059,1896,2134,0,0,1418,0
438,23820,14,721,21419,2401,2676,0,0,1068,0
439,23957,8,721,22098,1859,2097,0,0,1281,0
440,23980,12,572,21849,2131,2473,0,0,1129,0
441,23844,10,572,21922,1922,2176,0,0,1178,0
442,23964,8,428,22168,1796,1999,0,0,1385,0
443,23857,8,428,22145,1712,1893,0,0,1455,0
444,23819,16,485,21153,2666,2989,0,0,899,0
445,24036,15,567,21240,2796,3626,0,0,0,0
446,23824,20,757,20704,3120,3822,0,0,0,0
447,23929,18,757,21109,2820,3548,0,0,0,0
448,23939,16,730,21187,2752,3464,0,0,0,0
449,23888,17,730,20992,2896,3698,0,0,0,0
450,23989,18,623,21262,2727,3556,0,0,0,0
451,23898,14,623,21309,2589,3336,0,0,0,0
452,23821,11,344,21958,1863,2055,0,0,1435,0
453,23967,17,522,21186,2781,3534,0,0,0,0
454,23741,11,611,21775,1966,2164,0,0,1264,0
455,23952,11,611,21942,2010,2291,0,0,1161,0
456,23839,9,426,21992,1847,2078,0,0,1222,0
457,23917,9,486,22129,1788,2049,0,0,1303,0
458,23796,18,522,21078,2718,3366,0,0,0,0
459,23804,15,652,20856,2948,3684,0,0,0,0
460,23927,8,562,22164,1763,1969,0,0,1445,0
461,23783,11,562,21760,2023,2230,0,0,1280,0
462,23791,12,473,22024,1767,1974,0,0,1498,0
463,23855,9,416,21995,1860,2051,0,0,1287,0
464,23657,18,579,20624,3033,3665,0,0,127,0
465,23816,20,579,20937,2879,3554,0,0,0,0
466,24008,13,481,21466,2542,3322,0,0,0,0
467,23939,18,652,21221,2718,3494,0,0,0,0
468,23850,21,642,20852,2998,3772,0,0,0,0
469,23933,15,642,21337,2596,3246,0,0,0,0
470,23931,18,558,21342,2589,3324,0,0,0,0
471,23904,20,558,21133,2771,3554,0,0,0,0
472,23883,13,391,21552,2331,2693,0,0,841,0
473,24006,19,456,21273,2733,3580,0,0,0,0
474,23973,11,482,22102,1871,2099,0,0,1189,0
475,23795,9,398,21970,1825,2039,0,0,1295,0
476,23671,8,545,21795,1876,2092,0,0,1206,0
477,23789,8,545,21866,1923,2152,0,0,1366,0
478,23890,9,516,21811,2079,2425,0,0,1153,0
479,23862,10,416,22075,1787,2026,0,0,1264,0
480,23840,9,550,22117,1723,1890,0,0,1446,0
481,23888,14,486,21630,2258,2608,0,0,904,0
482,23779,9,366,21987,1792,1942,0,0,1352,0
483,23828,10,516,22001,1827,2063,0,0,1427,0
484,23828,22,598,21043,2785,3404,0,0,0,0
485,23737,20,657,20886,2851,3538,0,0,0,0
486,24020,20,604,21288,2732,3572,0,0,0,0
487,23877,15,657,21173,2704,3472,0,0,0,0
488,23829,13,709,21102,2727,3446,0,0,0,0
489,23900,16,709,21013,2887,3716,0,0,0,0
490,24010,17,738,21079,2931,3706,0,0,0,0
491,23861,18,738,21084,2777,3478,0,0,0,0
492,23959,9,473,22012,1947,2170,0,0,1344,0
493,23862,9,473,22029,1833,2052,0,0,1284,0
494,23898,10,308,22099,1799,2009,0,0,1315,0
495,23855,8,482,22126,1729,1921,0,0,1327,0
496,23925,10,373,21987,1938,2121,0,0,1299,0
497,24022,9,351,22291,1731,1965,0,0,1441,0
498,23906,9,369,22196,1710,1905,0,0,1413,0
499,23842,13,550,21619,2223,2483,0,0,1013,0
500,23820,8,529,21935,1885,2090,0,0,1284,0
501,23702,10,691,21158,2544,2959,0,0,518,413
502,23834,5,691,22334,1500,1644,0,0,1291,241
503,23828,9,457,21829,1999,2230,0,0,1242,0
504,23798,9,447,22028,1770,2006,0,0,1154,0
505,23855,7,454,22451,1404,1587,0,0,964,699
506,23787,5,404,22247,1540,1654,0,0,1133,401
507,23718,17,565,20636,3082,3584,0,0,276,0
508,23838,9,565,22050,1788,1977,0,0,1345,0
509,23933,10,498,22157,1776,1977,0,0,1363,0
510,23789,7,498,22000,1789,1952,0,0,1332,0
511,23870,19,456,21122,2748,3346,0,0,0,0
512,23794,12,471,21792,2002,2214,0,0,1208,0
513,23860,6,369,22243,1617,1787,0,0,1471,0
514,23859,7,529,22120,1739,1948,0,0,1420,0
515,23868,10,436,22009,1859,2086,0,0,1250,0
516,23916,9,439,22090,1826,2001,0,0,1493,0
517,23824,15,666,20903,2921,3546,0,0,326,0
518,23713,18,666,20836,2877,3482,0,0,0,0
519,23913,8,379,22217,1696,1919,0,0,1431,0
520,23883,12,403,21683,2200,2674,0,0,0,512
521,23819,8,399,22079,1740,1886,0,0,1324,0
522,23805,5,399,22403,1402,1518,0,0,1110,656
523,23830,6,547,22516,1314,1445,0,0,1173,542
524,23814,12,547,21276,2538,2934,0,0,584,118
