Mon Apr 21 16:24:44, Info:  Using 1 threads 
Mon Apr 21 16:24:45, Info:  Mesh contains 12288 partitions 
Mon Apr 21 16:24:45, Info:  Min number of elements per partition: 14537 
Mon Apr 21 16:24:45, Info:  Avg number of elements per partition 15551.6 
Mon Apr 21 16:24:45, Info:  Max number of elements per partition 15715 
Mon Apr 21 16:24:45, Info:  Min number of MPI boundaries per partition: 3 
Mon Apr 21 16:24:45, Info:  Avg number of MPI boundaries per partition 13.7417 
Mon Apr 21 16:24:45, Info:  Max number of MPI boundaries per partition 34 
Mon Apr 21 16:24:45, Info:  Min number of MPI boundary faces per partition: 907 
Mon Apr 21 16:24:45, Info:  Avg number of MPI boundary faces per partition 2322.12 
Mon Apr 21 16:24:45, Info:  Max number of MPI boundary faces per partition 3252 
Mon Apr 21 16:24:45, Info:  printing statistics per partition. 
Mon Apr 21 16:24:45, Info:  dynamic rupture information is counted twice: as part of mpi_dr_faces and dynamic_rupture_faces. 
partition,#elements,#neighboring_ranks,max(#mpi_faces_per_neighboring_rank),#interior_elements,#mpi_elements,#mpi_faces,#mpi_dr_faces,#dynamic_rupture_faces,#free_surface_faces,#transparent_faces
2645,15670,13,455,13699,1971,2586,0,0,0,0
2646,15565,17,401,13555,2010,2566,0,0,0,0
2647,15518,17,538,13419,2099,2630,0,0,0,0
2648,15563,16,538,13342,2221,2870,0,0,0,0
2649,15545,17,429,13468,2077,2646,0,0,0,0
2650,15574,14,537,13419,2155,2776,0,0,0,0
2651,15438,16,442,13335,2103,2602,0,0,0,0
2652,15659,15,468,13608,2051,2628,0,0,0,0
2653,15527,16,529,13627,1900,2564,0,0,0,0
2654,15578,17,529,13524,2054,2572,0,0,0,0
2655,15649,13,514,13939,1710,2208,0,0,0,324
2656,15618,12,469,13681,1937,2531,0,0,0,131
2657,15537,10,544,13889,1648,2081,0,0,0,439
2658,15483,12,411,13761,1722,2118,0,0,0,420
2659,15707,16,459,13754,1953,2580,0,0,0,0
2660,15496,17,435,13245,2251,2754,0,0,0,0
2661,15529,13,386,13461,2068,2652,0,0,0,0
2662,15553,16,466,13544,2009,2634,0,0,0,0
2663,15590,15,466,13453,2137,2736,0,0,0,0
2664,15551,14,539,13673,1878,2419,0,0,0,271
2665,15558,12,534,13677,1881,2360,0,0,0,304
2666,15540,13,512,13865,1675,2128,0,0,0,416
2667,15476,12,353,13748,1728,2166,0,0,0,274
2668,15512,11,459,13830,1682,2185,0,0,0,327
2669,15579,11,448,13845,1734,2194,0,0,0,388
2670,15575,18,412,13574,2001,2602,0,0,0,0
2671,15587,15,503,13367,2220,2868,0,0,0,0
2672,15548,17,503,13512,2036,2618,0,0,0,0
2673,15547,15,337,13567,1980,2520,0,0,0,0
2674,15646,13,379,13761,1885,2498,0,0,0,0
2675,15609,13,350,13694,1915,2476,0,0,0,0
2676,15443,19,468,13368,2075,2610,0,0,0,0
2677,15545,12,381,13662,1883,2390,0,0,0,78
2678,15583,10,514,13907,1676,2156,0,0,0,360
2679,15553,15,361,13563,1990,2486,0,0,0,0
2680,15528,9,418,13925,1603,2029,0,0,0,435
2681,15546,10,418,13650,1896,2301,0,0,0,431
2682,15579,15,382,13456,2123,2762,0,0,0,0
2683,15607,16,421,13569,2038,2708,0,0,0,0
2684,15546,12,421,13605,1941,2456,0,0,0,0
2685,15562,17,475,13598,1964,2566,0,0,0,0
2686,15547,15,562,13493,2054,2650,0,0,0,32
2687,15553,19,562,13303,2250,2906,0,0,0,0
2688,15559,14,414,13650,1909,2496,0,0,0,0
2689,15516,17,476,13497,2019,2652,0,0,0,0
2690,15480,18,320,13451,2029,2528,0,0,0,0
2691,15591,15,370,13670,1921,2524,0,0,0,0
2692,15524,13,538,13502,2022,2636,0,0,0,0
2693,15587,14,538,13621,1966,2548,0,0,0,0
2694,15528,15,355,13609,1919,2524,0,0,0,0
2695,15556,11,441,13618,1938,2462,0,0,0,66
2696,15561,13,415,13831,1730,2114,0,0,0,326
2697,15545,13,441,13820,1725,2123,0,0,0,511
2698,15518,12,349,13821,1697,2117,0,0,0,291
2699,15531,16,336,13576,1955,2510,0,0,0,0
2700,15514,7,296,14117,1397,1679,0,0,0,595
2701,15562,11,457,13798,1764,2233,0,0,0,271
2702,15553,11,422,13818,1735,2180,0,0,0,270
2703,15563,15,365,13429,2134,2822,0,0,0,0
2704,15619,16,476,13403,2216,2868,0,0,0,0
2705,15533,12,460,13645,1888,2472,0,0,0,0
2706,15707,16,467,13830,1877,2530,0,0,0,0
2707,15635,12,321,13905,1730,2215,0,0,0,363
2708,15547,13,285,13823,1724,2171,0,0,0,231
2709,15525,9,315,13910,1615,1993,0,0,0,409
2710,15581,10,423,13783,1798,2220,0,0,0,352
2711,15441,16,423,13271,2170,2736,0,0,0,0
2712,15559,16,346,13499,2060,2612,0,0,0,0
2713,15543,18,381,13411,2132,2732,0,0,0,0
2714,15559,15,337,13588,1971,2564,0,0,0,0
2715,15575,16,434,13621,1954,2582,0,0,0,0
2716,15488,14,362,13436,2052,2568,0,0,0,0
2717,15600,22,434,13468,2132,2790,0,0,0,0
2718,15531,17,467,13307,2224,2808,0,0,0,0
2719,15603,13,467,13625,1978,2518,0,0,0,0
2720,15480,18,358,13407,2073,2594,0,0,0,0
2721,15586,19,527,13422,2164,2736,0,0,0,0
2722,15534,14,458,13520,2014,2566,0,0,0,0
2723,15589,17,527,13573,2016,2638,0,0,0,0
2724,15528,15,424,13561,1967,2428,0,0,0,0
2725,15496,13,415,13719,1777,2191,0,0,0,499
2726,15614,11,415,14053,1561,1999,0,0,0,379
2727,15505,15,384,13481,2024,2578,0,0,0,0
2728,15590,15,278,13604,1986,2588,0,0,0,0
2729,15566,15,384,13631,1935,2486,0,0,0,0
2730,15580,17,345,13576,2004,2580,0,0,0,0
2731,15628,16,550,13629,1999,2546,0,0,0,0
2732,15418,18,550,13162,2256,2836,0,0,0,0
2733,15609,15,382,13600,2009,2542,0,0,0,0
2734,15545,14,519,13524,2021,2540,0,0,0,0
2735,15487,18,519,13393,2094,2660,0,0,0,0
2736,15612,11,600,13741,1871,2371,0,0,0,197
2737,15500,10,365,13948,1552,1933,0,0,0,447
2738,15684,17,365,13632,2052,2680,0,0,0,0
2739,15641,12,466,13934,1707,2199,0,0,0,417
2740,15572,13,516,13589,1983,2499,0,0,0,83
2741,15446,13,600,13481,1965,2416,0,0,0,158
2742,15557,17,459,13502,2055,2672,0,0,0,0
2743,15502,15,466,13461,2041,2574,0,0,0,0
2744,15627,14,466,13793,1834,2390,0,0,0,0
2745,15541,19,344,13324,2217,2794,0,0,0,0
2746,15504,16,421,13531,1973,2494,0,0,0,0
2747,15470,13,421,13411,2059,2520,0,0,0,0
2748,15542,11,586,13880,1662,2059,0,0,0,463
2749,15499,8,369,14013,1486,1774,0,0,0,506
2750,15617,11,516,13908,1709,2205,0,0,0,307
2751,15511,11,386,13791,1720,2106,0,0,0,598
2752,15576,16,424,13583,1993,2558,0,0,0,0
2753,15532,14,424,13402,2130,2628,0,0,0,0
2754,15618,14,398,13692,1926,2462,0,0,0,0
2755,15463,11,320,13561,1902,2361,0,0,0,111
2756,15616,19,398,13538,2078,2666,0,0,0,0
2757,15544,9,374,13866,1678,2075,0,0,0,339
2758,15651,7,456,14367,1284,1619,0,0,0,741
2759,15521,12,456,13551,1970,2399,0,0,0,127
2760,15604,15,518,13900,1704,2086,0,0,0,430
2761,15518,11,426,13688,1830,2208,0,0,0,270
2762,15562,18,415,13447,2115,2720,0,0,0,0
2763,15538,14,518,13523,2015,2539,0,0,0,39
2764,15540,13,471,13793,1747,2213,0,0,0,299
2765,15602,10,471,13930,1672,2202,0,0,0,248
2766,15612,16,476,13608,2004,2614,0,0,0,0
2767,15608,15,425,13753,1855,2482,0,0,0,0
2768,15468,16,476,13347,2121,2680,0,0,0,0
2769,15528,20,396,13538,1990,2604,0,0,0,0
2770,15492,16,416,13420,2072,2686,0,0,0,0
2771,15529,15,408,13481,2048,2626,0,0,0,0
2772,15563,15,373,13491,2072,2718,0,0,0,0
2773,15588,13,484,13752,1836,2296,0,0,0,342
2774,15539,11,484,13734,1805,2273,0,0,0,321
2775,15530,13,366,13750,1780,2212,0,0,0,472
2776,15551,10,518,13611,1940,2427,0,0,0,177
2777,15497,15,518,13775,1722,2180,0,0,0,360
2778,15554,14,429,13457,2097,2760,0,0,0,0
2779,15544,15,410,13537,2007,2594,0,0,0,0
2780,15517,15,422,13537,1980,2532,0,0,0,0
2781,15502,15,429,13478,2024,2648,0,0,0,0
2782,15670,16,514,13749,1921,2518,0,0,0,0
2783,15484,16,514,13338,2146,2732,0,0,0,0
2784,15628,7,368,14329,1299,1474,0,0,820,0
2785,15622,21,389,13610,2012,2466,0,0,0,0
2786,15520,8,368,14117,1403,1514,0,0,882,0
2787,15581,9,417,14105,1476,1634,0,0,802,0
2788,15580,9,339,14237,1343,1483,0,0,949,0
2789,15410,20,389,12987,2423,2854,0,0,132,0
2790,15462,9,411,13999,1463,1610,0,0,978,0
2791,15474,10,417,13807,1667,1805,0,0,829,0
2792,15543,12,494,14021,1522,1714,0,0,1036,0
2793,15553,23,355,13513,2040,2510,0,0,0,0
2794,15446,13,494,13655,1791,2034,0,0,696,0
2795,15470,7,396,14098,1372,1542,0,0,1016,0
2796,15435,9,489,13876,1559,1771,0,0,351,500
2797,15571,9,464,14067,1504,1647,0,0,803,108
2798,15585,6,489,14402,1183,1332,0,0,967,245
2799,15545,9,307,14091,1454,1638,0,0,1050,0
2800,15619,17,405,13563,2056,2473,0,0,275,0
2801,15449,9,405,14118,1331,1462,0,0,1008,0
2802,15484,10,372,14060,1424,1569,0,0,1007,0
2803,15567,7,510,14264,1303,1469,0,0,554,619
2804,15550,8,510,14247,1303,1457,0,0,1093,0
2805,15554,7,376,14335,1219,1376,0,0,707,417
2806,15616,9,344,14342,1274,1418,0,0,1170,0
2807,15472,19,344,13283,2189,2587,0,0,103,0
2808,15562,16,435,13570,1992,2448,0,0,0,0
2809,15621,10,385,14110,1511,1699,0,0,1019,0
2810,15519,20,435,13099,2420,2867,0,0,79,0
2811,15509,10,404,14077,1432,1570,0,0,1082,0
2812,15596,9,307,14297,1299,1444,0,0,868,0
2813,15499,7,385,14232,1267,1364,0,0,898,0
2814,15665,18,325,13602,2063,2484,0,0,0,0
2815,15552,9,365,14131,1421,1540,0,0,846,0
2816,15506,10,365,14108,1398,1539,0,0,849,0
2817,15457,10,412,13842,1615,1800,0,0,630,0
2818,15659,11,412,14065,1594,1805,0,0,885,0
2819,15543,10,389,14155,1388,1547,0,0,893,0
2820,15569,11,303,14100,1469,1649,0,0,885,0
2821,15507,7,363,14381,1126,1230,0,0,795,351
2822,15531,8,363,14269,1262,1431,0,0,735,300
2823,15409,12,420,13700,1709,1910,0,0,922,0
2824,15557,8,474,14054,1503,1729,0,0,829,0
2825,15513,5,474,14585,928,1013,0,0,860,519
2826,15529,9,341,14147,1382,1499,0,0,871,0
2827,15582,18,449,13551,2031,2458,0,0,148,0
2828,15536,9,449,14094,1442,1558,0,0,868,0
2829,15557,14,390,13682,1875,2208,0,0,550,0
2830,15563,12,515,13901,1662,1861,0,0,835,16
2831,15527,9,515,14333,1194,1308,0,0,705,587
2832,15596,8,405,14208,1388,1572,0,0,908,0
2833,15574,10,345,14015,1559,1798,0,0,696,0
2834,15434,9,326,13994,1440,1586,0,0,858,0
2835,15545,6,405,14116,1429,1540,0,0,954,0
2836,15538,18,396,13571,1967,2490,0,0,0,0
2837,15512,21,476,13161,2351,2867,0,0,63,0
2838,15564,10,326,14115,1449,1632,0,0,898,0
2839,15428,13,511,13526,1902,2168,0,0,498,0
2840,15608,10,511,14125,1483,1672,0,0,778,0
2841,15561,22,437,13322,2239,2882,0,0,0,0
2842,15511,8,415,14153,1358,1517,0,0,861,0
2843,15563,14,437,13522,2041,2393,0,0,479,0
2844,15614,9,393,14139,1475,1611,0,0,827,0
2845,15576,6,418,14257,1319,1481,0,0,943,0
2846,15519,9,310,14128,1391,1495,0,0,911,0
2847,15606,10,349,14089,1517,1710,0,0,840,0
2848,15513,7,348,14134,1379,1497,0,0,973,0
2849,15635,8,418,14112,1523,1691,0,0,869,0
2850,15607,18,419,13463,2144,2624,0,0,0,0
2851,15619,15,464,13570,2049,2628,0,0,0,0
2852,15458,18,464,13300,2158,2688,0,0,0,0
2853,15448,17,426,13107,2341,2828,0,0,64,0
2854,15512,18,595,13317,2195,2776,0,0,0,0
2855,15521,16,595,13408,2113,2604,0,0,0,0
2856,15529,6,342,14165,1364,1469,0,0,881,0
2857,15531,9,296,14155,1376,1504,0,0,908,0
2858,15531,9,306,14156,1375,1471,0,0,987,0
2859,15500,20,357,13440,2060,2646,0,0,0,0
2860,15645,19,382,13556,2089,2560,0,0,0,0
2861,15558,15,382,13632,1926,2442,0,0,0,0
2862,15612,11,457,14021,1591,1788,0,0,792,0
2863,15531,8,395,14186,1345,1479,0,0,1097,0
2864,15598,14,457,13545,2053,2402,0,0,270,0
2865,15567,13,472,13851,1716,1931,0,0,973,0
2866,15561,8,308,14227,1334,1456,0,0,978,0
2867,15589,12,398,14199,1390,1566,0,0,766,0
2868,15578,11,372,14032,1546,1728,0,0,720,0
2869,15538,8,366,14232,1306,1476,0,0,876,0
2870,15603,9,472,14092,1511,1718,0,0,862,0
2871,15472,10,372,14007,1465,1614,0,0,988,0
2872,15550,8,400,14233,1317,1482,0,0,1004,0
2873,15503,10,384,14066,1437,1591,0,0,971,0
2874,15586,16,398,13683,1903,2482,0,0,0,0
2875,15607,21,337,13578,2029,2546,0,0,0,0
2876,15558,15,319,13555,2003,2588,0,0,0,0
2877,15516,9,363,14117,1399,1518,0,0,1026,0
2878,15534,10,363,14068,1466,1609,0,0,995,0
2879,15485,22,416,13137,2348,2860,0,0,0,0
2880,15469,17,313,13347,2122,2652,0,0,0,0
2881,15521,15,515,13453,2068,2600,0,0,0,0
2882,15548,15,356,13465,2083,2582,0,0,0,0
2883,15506,14,386,13522,1984,2508,0,0,0,0
2884,15675,15,362,13739,1936,2522,0,0,0,0
2885,15544,12,515,13469,2075,2682,0,0,0,0
2886,15640,19,585,13530,2110,2702,0,0,0,0
2887,15524,18,432,13345,2179,2752,0,0,0,0
2888,15527,19,585,13173,2354,3008,0,0,0,0
2889,15573,15,405,13563,2010,2560,0,0,0,0
2890,15551,16,457,13599,1952,2510,0,0,0,0
2891,15525,19,457,13434,2091,2682,0,0,0,0
2892,15501,15,426,13467,2034,2526,0,0,0,0
2893,15660,17,522,13622,2038,2734,0,0,0,0
2894,15637,16,428,13748,1889,2516,0,0,0,0
2895,15486,14,390,13447,2039,2558,0,0,0,134
2896,15486,11,392,13818,1668,2093,0,0,0,381
2897,15648,10,392,14214,1434,1825,0,0,0,569
2898,15555,14,375,13579,1976,2469,0,0,0,177
2899,15540,13,541,13636,1904,2406,0,0,0,112
2900,15560,12,541,13824,1736,2189,0,0,0,533
2901,15560,12,376,13945,1615,2001,0,0,0,411
2902,15515,16,561,13530,1985,2586,0,0,0,0
2903,15485,9,561,13876,1609,1971,0,0,0,657
2904,15431,10,379,13711,1720,1945,0,0,765,0
2905,15513,9,291,14309,1204,1338,0,0,940,0
2906,15504,9,415,14179,1325,1483,0,0,839,0
2907,15509,9,368,14116,1393,1567,0,0,831,0
2908,15466,18,358,13477,1989,2508,0,0,0,0
2909,15510,11,314,13972,1538,1751,0,0,781,0
2910,15544,7,508,14441,1103,1234,0,0,853,297
2911,15435,9,438,13932,1503,1644,0,0,958,0
2912,15531,6,438,14524,1007,1126,0,0,642,458
2913,15446,8,508,13889,1557,1699,0,0,777,116
2914,15554,12,667,13701,1853,2345,0,0,0,341
2915,15565,15,667,13641,1924,2345,0,0,0,151
2916,15527,10,389,14031,1496,1659,0,0,899,0
2917,15619,16,442,13488,2131,2554,0,0,272,0
2918,15498,8,442,14101,1397,1488,0,0,888,0
2919,15578,9,300,14122,1456,1638,0,0,754,0
2920,15503,9,436,14140,1363,1502,0,0,1134,0
2921,15394,18,436,12999,2395,2803,0,0,147,0
2922,15486,16,332,13562,1924,2298,0,0,0,258
2923,15471,6,334,14496,975,1067,0,0,837,534
2924,15530,7,334,14158,1372,1528,0,0,858,0
2925,15603,9,304,14284,1319,1456,0,0,962,0
2926,15630,11,568,13976,1654,1928,0,0,422,370
2927,15481,6,568,14214,1267,1413,0,0,806,237
2928,15546,8,522,14060,1486,1901,0,0,0,489
2929,15537,8,455,13959,1578,1904,0,0,0,670
2930,15474,8,522,13749,1725,2129,0,0,0,443
2931,15628,14,438,13392,2236,2858,0,0,0,170
2932,15539,15,482,13610,1929,2480,0,0,0,0
2933,15558,16,482,13407,2151,2754,0,0,0,0
2934,15460,16,426,13420,2040,2546,0,0,0,0
2935,15574,14,427,13560,2014,2650,0,0,0,0
2936,15557,18,569,13356,2201,2828,0,0,0,0
2937,15556,16,429,13542,2014,2548,0,0,0,0
2938,15533,14,484,13584,1949,2540,0,0,0,0
2939,15464,15,569,13365,2099,2666,0,0,0,0
2940,15503,19,484,13456,2047,2754,0,0,0,0
2941,15611,16,475,13430,2181,2786,0,0,0,0
2942,15590,20,475,13439,2151,2736,0,0,0,0
2943,15579,13,440,13705,1874,2355,0,0,0,421
2944,15595,12,637,13674,1921,2470,0,0,0,198
2945,15572,11,637,13861,1711,2183,0,0,0,401
2946,15532,12,385,13737,1795,2232,0,0,0,338
2947,15496,15,395,13495,2001,2448,0,0,0,0
2948,15535,15,395,13458,2077,2522,0,0,0,0
2949,15519,14,393,13752,1767,2221,0,0,0,265
2950,15540,11,655,13768,1772,2241,0,0,0,235
2951,15589,12,655,13719,1870,2317,0,0,0,521
2952,15489,16,551,13446,2043,2538,0,0,0,0
2953,15555,17,358,13559,1996,2604,0,0,0,0
2954,15554,17,551,13244,2310,3018,0,0,0,0
2955,15547,16,344,13428,2119,2740,0,0,0,0
2956,15509,14,477,13477,2032,2584,0,0,0,0
2957,15512,17,477,13523,1989,2572,0,0,0,0
2958,15523,11,416,13742,1781,2217,0,0,0,211
2959,15669,11,466,14042,1627,2060,0,0,0,484
2960,15646,14,466,13736,1910,2504,0,0,0,0
2961,15682,12,413,13932,1750,2309,0,0,0,191
2962,15539,10,550,13891,1648,2108,0,0,0,462
2963,15365,16,550,13293,2072,2590,0,0,0,0
2964,15533,12,562,13616,1917,2468,0,0,0,148
2965,15591,14,562,13695,1896,2494,0,0,0,132
2966,15557,11,488,13981,1576,2013,0,0,0,407
2967,15469,11,377,13817,1652,2092,0,0,0,248
2968,15454,15,503,13365,2089,2580,0,0,0,0
2969,15544,12,503,13846,1698,2093,0,0,0,329
2970,15696,19,304,13696,2000,2596,0,0,0,0
2971,15640,15,382,13747,1893,2492,0,0,0,0
2972,15404,17,522,13039,2365,2956,0,0,0,0
2973,15610,16,522,13683,1927,2510,0,0,0,0
2974,15647,15,410,13733,1914,2614,0,0,0,0
2975,15610,15,410,13658,1952,2488,0,0,0,0
2976,15642,16,586,13616,2026,2528,0,0,0,0
2977,15558,20,586,13161,2397,2986,0,0,0,0
2978,15475,15,412,13450,2025,2424,0,0,0,0
2979,15538,16,290,13619,1919,2458,0,0,0,0
2980,15558,13,501,13582,1976,2528,0,0,0,0
2981,15662,20,501,13413,2249,2948,0,0,0,0
2982,15604,11,329,14131,1473,1642,0,0,832,0
2983,15494,8,347,14168,1326,1510,0,0,936,0
2984,15578,8,347,14235,1343,1479,0,0,897,0
2985,15457,13,440,13759,1698,1859,0,0,781,0
2986,15595,6,440,14312,1283,1391,0,0,1011,0
2987,15535,14,406,13951,1584,1777,0,0,747,0
2988,15493,11,353,13989,1504,1668,0,0,940,0
2989,15694,21,393,13519,2175,2656,0,0,200,0
2990,15546,8,381,14282,1264,1402,0,0,890,0
2991,15536,9,332,14154,1382,1573,0,0,997,0
2992,15608,13,485,13891,1717,2001,0,0,889,0
2993,15457,9,485,13777,1680,1867,0,0,681,0
2994,15508,9,471,14047,1461,1642,0,0,878,0
2995,15448,14,471,13544,1904,2195,0,0,529,0
2996,15583,12,375,14072,1511,1656,0,0,786,0
2997,15553,9,258,14273,1280,1416,0,0,848,0
2998,15601,9,418,14196,1405,1575,0,0,871,0
2999,15458,8,418,13899,1559,1700,0,0,818,0
3000,15669,15,474,13644,2025,2812,0,0,0,0
3001,15449,16,398,13378,2071,2548,0,0,0,0
3002,15571,14,474,13336,2235,2806,0,0,0,0
3003,15631,17,413,13588,2043,2598,0,0,0,0
3004,15548,16,322,13427,2121,2762,0,0,0,0
3005,15512,14,387,13474,2038,2576,0,0,0,0
3006,15555,19,351,13384,2171,2708,0,0,0,0
3007,15548,15,546,13355,2193,2746,0,0,0,0
3008,15488,19,546,13360,2128,2684,0,0,0,0
3009,15550,13,500,13557,1993,2582,0,0,0,0
3010,15546,13,504,13404,2142,2622,0,0,0,0
3011,15440,17,504,13303,2137,2872,0,0,0,0
3012,15585,8,604,14138,1447,1659,0,0,955,0
3013,15523,10,342,14048,1475,1631,0,0,759,0
3014,15495,10,373,13933,1562,1743,0,0,787,0
3015,15500,8,372,14101,1399,1558,0,0,878,0
3016,15449,20,413,13449,2000,2512,0,0,0,0
3017,15503,12,604,13639,1864,2057,0,0,695,0
3018,15498,6,341,14109,1389,1520,0,0,884,0
3019,15502,10,329,14026,1476,1606,0,0,896,0
3020,15558,9,341,14125,1433,1573,0,0,835,0
3021,15634,18,478,13540,2094,2650,0,0,0,0
3022,15443,11,423,13882,1561,1725,0,0,823,0
3023,15583,8,423,14103,1480,1645,0,0,833,0
3024,15553,17,425,13368,2185,2824,0,0,0,0
3025,15697,16,403,13691,2006,2656,0,0,0,0
3026,15560,14,425,13654,1906,2452,0,0,0,0
3027,15475,16,340,13452,2023,2476,0,0,0,0
3028,15561,14,356,13522,2039,2576,0,0,0,0
3029,15530,14,363,13489,2041,2558,0,0,0,0
3030,15590,17,429,13496,2094,2746,0,0,0,0
3031,15601,18,452,13557,2044,2646,0,0,0,0
3032,15567,16,395,13635,1932,2474,0,0,0,0
3033,15547,14,429,13533,2014,2556,0,0,0,0
3034,15478,17,415,13438,2040,2620,0,0,0,0
3035,15645,12,415,13873,1772,2382,0,0,0,0
3036,15707,18,400,13621,2086,2756,0,0,0,0
3037,15559,16,403,13536,2023,2598,0,0,0,0
3038,15614,15,403,13747,1867,2426,0,0,0,0
3039,15562,16,391,13565,1997,2542,0,0,0,0
3040,15580,17,400,13545,2035,2574,0,0,0,0
3041,15458,16,400,13227,2231,2816,0,0,0,0
3042,15558,15,507,13491,2067,2644,0,0,0,0
3043,15522,20,369,13517,2005,2566,0,0,0,0
3044,15529,13,387,13482,2047,2572,0,0,0,0
3045,15482,17,297,13399,2083,2644,0,0,0,0
3046,15543,18,461,13501,2042,2640,0,0,0,0
3047,15565,13,461,13624,1941,2460,0,0,0,0
3048,15589,7,393,14317,1272,1465,0,0,877,0
3049,15457,16,393,13159,2298,2713,0,0,247,0
3050,15570,9,361,14182,1388,1563,0,0,1073,0
3051,15544,8,365,14181,1363,1553,0,0,753,0
3052,15561,8,282,14190,1371,1548,0,0,858,0
3053,15524,19,366,13383,2141,2651,0,0,31,0
3054,15507,11,451,13934,1573,1699,0,0,821,0
3055,15483,10,294,14146,1337,1475,0,0,885,0
3056,15535,10,451,14116,1419,1591,0,0,979,0
3057,15705,21,313,13749,1956,2450,0,0,0,0
3058,15555,8,303,14178,1377,1523,0,0,997,0
3059,15510,10,303,14138,1372,1504,0,0,836,0
3060,15493,11,365,14012,1481,1617,0,0,883,0
3061,15592,9,385,13980,1612,1800,0,0,752,0
3062,15468,9,385,14039,1429,1550,0,0,866,0
3063,15543,11,281,14050,1493,1641,0,0,891,0
3064,15523,18,497,13455,2068,2620,0,0,0,0
3065,15662,17,507,13578,2084,2638,0,0,0,0
3066,15577,10,412,14077,1500,1707,0,0,877,0
3067,15488,9,411,14020,1468,1607,0,0,883,0
3068,15533,7,412,14058,1475,1653,0,0,837,0
3069,15451,10,341,13982,1469,1618,0,0,896,0
3070,15558,13,424,13873,1685,1957,0,0,611,0
3071,15506,8,424,14185,1321,1453,0,0,837,0
3072,15581,15,490,13606,1975,2614,0,0,0,0
3073,15559,17,400,13558,2001,2532,0,0,0,0
3074,15491,15,354,13584,1907,2448,0,0,0,0
3075,15599,19,376,13496,2103,2790,0,0,0,0
3076,15568,15,421,13562,2006,2524,0,0,0,0
3077,15538,11,421,13585,1953,2544,0,0,0,0
3078,15590,16,498,13537,2053,2638,0,0,0,0
3079,15539,18,398,13527,2012,2552,0,0,0,0
3080,15542,18,455,13362,2180,2740,0,0,0,0
3081,15644,15,315,13762,1882,2412,0,0,0,0
3082,15580,13,506,13540,2040,2604,0,0,0,0
3083,15552,17,506,13419,2133,2748,0,0,0,0
3084,15610,14,468,13727,1883,2378,0,0,0,196
3085,15594,12,395,13971,1623,2073,0,0,0,433
3086,15588,16,389,13545,2043,2630,0,0,0,0
3087,15540,11,507,13983,1557,2017,0,0,0,573
3088,15558,15,507,13412,2146,2842,0,0,0,0
3089,15554,15,466,13608,1946,2550,0,0,0,0
3090,15519,13,487,13872,1647,2053,0,0,0,589
3091,15571,15,467,13529,2042,2678,0,0,0,0
3092,15579,15,487,13470,2109,2660,0,0,0,164
3093,15571,19,576,13325,2246,2924,0,0,0,0
3094,15576,14,422,13484,2092,2665,0,0,0,63
3095,15575,16,576,13548,2027,2660,0,0,0,0
3096,15466,10,489,13760,1706,2058,0,0,0,458
3097,15683,10,466,14209,1474,1968,0,0,0,526
3098,15581,12,525,13868,1713,2237,0,0,0,265
3099,15420,14,369,13324,2096,2520,0,0,0,0
3100,15504,16,423,13396,2108,2643,0,0,0,5
3101,15615,11,447,13950,1665,2129,0,0,0,421
3102,15580,14,525,13712,1868,2361,0,0,0,197
3103,15515,16,408,13516,1999,2578,0,0,0,0
3104,15588,14,391,13715,1873,2434,0,0,0,0
3105,15551,12,379,13769,1782,2247,0,0,0,295
3106,15536,8,441,13979,1557,1907,0,0,0,397
3107,15705,14,441,13674,2031,2600,0,0,0,0
3108,15565,13,489,13629,1936,2427,0,0,0,187
3109,15567,11,468,13751,1816,2256,0,0,0,164
3110,15570,15,414,13580,1990,2536,0,0,0,0
3111,15651,14,346,13971,1680,2153,0,0,0,275
3112,15575,13,463,13638,1937,2552,0,0,0,0
3113,15565,11,463,14054,1511,1925,0,0,0,649
3114,15579,14,490,13433,2146,2724,0,0,0,0
3115,15544,15,475,13571,1973,2444,0,0,0,0
3116,15475,12,475,13409,2066,2620,0,0,0,0
3117,15630,18,265,13685,1945,2456,0,0,0,0
3118,15500,16,279,13592,1908,2494,0,0,0,0
3119,15613,16,345,13691,1922,2496,0,0,0,0
3120,15649,11,493,13696,1953,2532,0,0,0,0
3121,15606,15,493,13502,2104,2716,0,0,0,0
3122,15475,16,473,13355,2120,2684,0,0,0,0
3123,15535,15,421,13554,1981,2532,0,0,0,0
3124,15436,15,376,13276,2160,2572,0,0,0,0
3125,15631,16,379,13546,2085,2706,0,0,0,0
3126,15684,15,382,13736,1948,2598,0,0,0,0
3127,15706,19,544,13478,2228,2870,0,0,0,0
3128,15527,16,544,13405,2122,2680,0,0,0,0
3129,15460,14,396,13509,1951,2474,0,0,0,0
3130,15494,14,360,13361,2133,2664,0,0,0,0
3131,15661,16,359,13625,2036,2652,0,0,0,0
3132,15567,13,487,13667,1900,2406,0,0,0,282
3133,15579,13,487,13559,2020,2610,0,0,0,0
3134,15585,20,360,13532,2053,2638,0,0,0,0
3135,15514,12,447,13811,1703,2100,0,0,0,356
3136,15563,16,377,13506,2057,2660,0,0,0,0
3137,15603,9,377,14008,1595,2004,0,0,0,438
3138,15579,14,395,13515,2064,2592,0,0,0,0
3139,15637,17,476,13656,1981,2622,0,0,0,0
3140,15576,16,476,13642,1934,2542,0,0,0,0
