Mon Apr 21 16:19:16, Info:  Using 1 threads 
Mon Apr 21 16:19:16, Info:  Mesh contains 1024 partitions 
Mon Apr 21 16:19:16, Info:  Min number of elements per partition: 165715 
Mon Apr 21 16:19:16, Info:  Avg number of elements per partition 186620 
Mon Apr 21 16:19:16, Info:  Max number of elements per partition 187227 
Mon Apr 21 16:19:16, Info:  Min number of MPI boundaries per partition: 3 
Mon Apr 21 16:19:16, Info:  Avg number of MPI boundaries per partition 12.582 
Mon Apr 21 16:19:16, Info:  Max number of MPI boundaries per partition 23 
Mon Apr 21 16:19:16, Info:  Min number of MPI boundary faces per partition: 5242 
Mon Apr 21 16:19:16, Info:  Avg number of MPI boundary faces per partition 12533.2 
Mon Apr 21 16:19:16, Info:  Max number of MPI boundary faces per partition 18364 
Mon Apr 21 16:19:16, Info:  printing statistics per partition. 
Mon Apr 21 16:19:16, Info:  dynamic rupture information is counted twice: as part of mpi_dr_faces and dynamic_rupture_faces. 
partition,#elements,#neighboring_ranks,max(#mpi_faces_per_neighboring_rank),#interior_elements,#mpi_elements,#mpi_faces,#mpi_dr_faces,#dynamic_rupture_faces,#free_surface_faces,#transparent_faces
420,186822,14,1647,177336,9486,11683,0,0,4725,0
421,186724,10,1820,179269,7455,8673,0,0,9687,0
422,186703,16,1579,175125,11578,14748,0,0,0,0
423,186738,9,1540,180130,6608,7586,0,0,9958,0
424,186640,17,2510,174686,11954,15266,0,0,0,0
425,186676,18,2510,175298,11378,14770,0,0,0,0
426,186656,10,1882,178719,7937,9160,0,0,10140,0
427,186695,11,1882,179510,7185,8323,0,0,9853,0
428,186636,14,2693,176466,10170,12566,0,0,4592,0
429,186776,9,2693,177670,9106,11054,0,0,6216,0
430,186781,11,2219,177708,9073,10797,0,0,6587,0
431,176064,8,2270,168765,7299,8608,0,0,8776,0
432,186860,13,3542,176189,10671,13674,0,0,0,1062
433,186873,9,2447,177574,9299,11738,0,0,0,2530
434,186878,10,3267,177639,9239,11929,0,0,0,3201
435,186771,16,3267,175195,11576,14968,0,0,0,0
436,186607,17,3111,174564,12043,15462,0,0,0,0
437,186715,17,2440,175392,11323,14792,0,0,0,0
438,186921,17,3111,174703,12218,15552,0,0,0,0
439,186891,20,2344,175553,11338,14616,0,0,0,0
440,186718,13,3615,175985,10733,13821,0,0,0,2385
441,186803,18,3615,175432,11371,14818,0,0,0,0
442,186935,12,2603,177713,9222,11922,0,0,0,2000
443,186750,14,3542,174788,11962,15171,0,0,0,883
444,186744,18,2428,175155,11589,14876,0,0,0,0
445,186961,12,2428,176025,10936,14002,0,0,0,0
446,186747,20,2114,174262,12485,15898,0,0,0,0
447,186721,15,2309,175087,11634,14994,0,0,0,0
448,186629,18,2294,175111,11518,15534,0,0,0,0
449,186696,12,2294,178012,8684,11233,0,0,0,2463
450,186605,13,2139,176584,10021,12350,0,0,4602,0
451,186838,6,2046,180275,6563,8009,0,0,6951,1928
452,186769,16,2266,175491,11278,14494,0,0,0,0
453,186604,13,2154,177443,9161,11135,0,0,6745,0
454,186760,14,2156,176423,10337,12827,0,0,5229,0
455,186866,8,2156,179381,7485,8617,0,0,10275,0
456,178958,8,2145,172359,6599,7795,0,0,8615,0
457,186765,16,2145,175428,11337,14110,0,0,3590,0
458,186821,8,1709,179599,7222,8556,0,0,8316,0
459,186744,11,1524,179054,7690,9124,0,0,7152,0
460,186731,12,3956,176230,10501,13475,0,0,0,1769
461,186691,16,3956,174271,12420,15914,0,0,0,0
462,186707,8,2459,178950,7757,9475,0,0,4249,2798
463,173119,7,1678,168000,5119,6140,0,0,7628,1696
464,186685,12,2830,175918,10767,13932,0,0,0,1192
465,186542,12,2830,176604,9938,12865,0,0,0,1725
466,186648,7,2593,178766,7882,10122,0,0,0,3566
467,186648,11,2593,177981,8667,11064,0,0,0,2876
468,186753,10,3009,177190,9563,12060,0,0,0,2934
469,186660,13,3009,174811,11849,14956,0,0,0,704
470,186711,13,2637,176246,10465,13564,0,0,0,1404
471,186840,16,2499,174937,11903,15558,0,0,0,0
472,186700,15,2047,175682,11018,13781,0,0,3315,0
473,186663,9,2047,178910,7753,9234,0,0,8914,0
474,186734,10,2713,178081,8653,10674,0,0,4548,2096
475,186683,8,2713,180198,6485,7862,0,0,7694,1280
476,186680,7,2407,179958,6722,8065,0,0,9345,744
477,186555,10,2713,178054,8501,10489,0,0,3659,2520
478,186580,13,2713,174708,11872,15113,0,0,0,513
479,186553,14,2249,175751,10802,14062,0,0,0,0
480,186846,13,2256,175424,11422,14892,0,0,0,0
481,186719,19,2689,174785,11934,15572,0,0,0,0
482,186842,12,3214,177028,9814,12335,0,0,0,2715
483,186843,11,3214,175451,11392,14708,0,0,0,670
484,186927,12,2262,177885,9042,11534,0,0,0,2572
485,186986,13,2706,176458,10528,13652,0,0,0,1290
486,186907,20,2962,174627,12280,15800,0,0,0,0
487,186871,19,2962,174183,12688,15826,0,0,0,0
488,186945,13,2125,177763,9182,11830,0,0,0,2306
489,186928,7,3011,179710,7218,9068,0,0,0,3914
490,186994,12,3033,176304,10690,13460,0,0,0,1516
491,186894,13,3033,175779,11115,14667,0,0,0,733
492,186844,11,2841,177862,8982,11362,0,0,0,2474
493,186707,17,2739,173464,13243,16786,0,0,0,0
494,186824,7,2841,179203,7621,10069,0,0,0,3389
495,186886,12,2739,176453,10433,13152,0,0,0,1456
496,186644,17,2737,175647,10997,14520,0,0,0,0
497,186723,19,2737,174167,12556,15978,0,0,0,0
498,186712,14,2407,174904,11808,14473,0,0,2961,0
499,186719,15,2407,175034,11685,14756,0,0,1978,0
500,185170,10,2316,178008,7162,8476,0,0,9502,0
501,185156,11,2316,175838,9318,11384,0,0,6228,0
502,186757,15,2215,175189,11568,14518,0,0,0,0
503,186707,16,2078,175417,11290,14292,0,0,0,0
504,186968,20,2857,172598,14370,18364,0,0,0,0
505,186754,15,2944,175173,11581,14874,0,0,0,0
506,186785,14,2499,174936,11849,15334,0,0,0,0
507,186830,16,2393,175039,11791,15278,0,0,0,0
508,186818,14,2411,175463,11355,15042,0,0,0,0
509,186867,11,2394,176133,10734,13550,0,0,0,1398
510,186834,10,3381,177173,9661,12285,0,0,0,2219
511,186929,12,3381,175918,11011,14032,0,0,0,880
512,186764,13,2333,177727,9037,10897,0,0,6439,0
513,186899,10,2333,178422,8477,10030,0,0,8482,0
514,186795,13,2633,175583,11212,13976,0,0,2192,0
515,186801,20,2633,174741,12060,16196,0,0,0,0
516,186885,11,2127,178125,8760,10576,0,0,7428,0
517,186888,10,2127,179830,7058,8257,0,0,9393,0
518,186831,18,3069,174632,12199,16158,0,0,0,0
519,186870,19,3069,175237,11633,15214,0,0,0,0
520,186767,18,2500,174831,11936,15404,0,0,0,0
521,186752,19,2491,174847,11905,15538,0,0,0,0
522,186868,16,2701,174926,11942,15790,0,0,0,0
523,186816,15,2701,175179,11637,15246,0,0,0,0
524,186799,12,2497,177098,9701,11947,0,0,5293,0
525,186799,9,2497,179309,7490,8869,0,0,8885,0
526,186885,8,2143,179294,7591,8763,0,0,9861,0
527,186936,16,2371,175731,11205,14590,0,0,0,0
528,186915,20,2985,175212,11703,15024,0,0,0,0
529,186945,15,2985,174848,12097,15482,0,0,0,0
530,187003,12,3396,175263,11740,15501,0,0,0,771
531,186926,10,3396,177241,9685,12147,0,0,0,2003
532,187066,13,2019,177176,9890,12126,0,0,3612,0
533,187059,10,2019,180139,6920,8077,0,0,9479,0
534,187049,5,2461,181122,5927,7231,0,0,6960,2141
535,186991,8,2461,179178,7813,9299,0,0,7914,663
536,187072,11,2109,178275,8797,10643,0,0,6531,0
537,187142,13,2317,177804,9338,11031,0,0,8185,0
538,187155,8,1847,180785,6370,7756,0,0,7328,1520
539,186988,8,2317,178827,8161,9915,0,0,4317,1840
540,186971,13,2153,177133,9838,13000,0,0,0,1468
541,187103,14,1963,178099,9004,11836,0,0,0,2332
542,186960,16,2959,175589,11371,15144,0,0,0,0
543,187062,18,2959,173787,13275,16924,0,0,0,0
544,187087,12,2227,177854,9233,11575,0,0,0,2461
545,187115,8,2146,179585,7530,9322,0,0,0,3906
546,187157,17,2082,174914,12243,15952,0,0,0,0
547,187042,13,2227,175819,11223,14314,0,0,0,580
548,187136,13,3383,175595,11541,14942,0,0,0,0
549,186944,16,3383,173297,13647,16920,0,0,0,0
550,187090,11,2394,177020,10070,13278,0,0,0,2048
551,186992,9,2570,177845,9147,11668,0,0,0,1948
552,187183,10,3179,177442,9741,12566,0,0,0,2984
553,187066,7,2741,178965,8101,10444,0,0,0,3342
554,187140,10,2701,177477,9663,11824,0,0,0,3452
555,187058,13,2701,177190,9868,12281,0,0,0,2229
556,187087,13,4366,175093,11994,15155,0,0,0,599
557,187069,12,4366,176566,10503,13444,0,0,0,1950
558,187034,17,3026,175440,11594,15122,0,0,0,0
559,187034,16,2773,175077,11957,15110,0,0,0,0
560,187039,10,3164,177235,9804,12189,0,0,0,2539
561,187020,12,2764,176765,10255,13197,0,0,0,2509
562,186884,17,3429,173601,13283,17362,0,0,0,0
563,186945,13,3429,175365,11580,14578,0,0,0,0
564,186975,10,2087,178014,8961,11754,0,0,0,2150
565,187134,11,2551,176630,10504,13634,0,0,0,806
566,187046,17,2034,175151,11895,15598,0,0,0,0
567,187017,17,2514,175021,11996,15898,0,0,0,0
568,186973,17,2471,175543,11430,14684,0,0,0,0
569,186932,16,2471,174502,12430,16096,0,0,0,0
570,187043,12,3283,176878,10165,12943,0,0,0,2313
571,187023,14,3283,177077,9946,12515,0,0,0,2051
572,186983,14,3162,174935,12048,15186,0,0,0,0
573,187008,14,3162,175145,11863,15328,0,0,0,0
574,187084,16,3065,175021,12063,15812,0,0,0,0
575,186922,13,2373,176523,10399,13853,0,0,0,1141
576,186956,15,3040,175194,11762,15260,0,0,0,248
577,187063,11,3040,177106,9957,12624,0,0,0,1760
578,186897,14,3516,175684,11213,14657,0,0,0,1163
579,186886,12,3516,176751,10135,13018,0,0,0,1912
580,186943,17,1875,175613,11330,14708,0,0,0,0
581,186953,14,1875,175316,11637,14794,0,0,0,0
582,186875,15,2224,175556,11319,14758,0,0,0,0
583,186873,17,2603,175623,11250,14714,0,0,0,0
584,186726,11,2156,177232,9494,11407,0,0,5591,0
585,186832,10,1769,179787,7045,8140,0,0,10462,0
586,186847,10,2156,178852,7995,9689,0,0,8049,0
587,186889,9,1803,179558,7331,8633,0,0,8437,0
588,186790,14,2491,175545,11245,14156,0,0,0,0
589,186889,15,2628,175686,11203,13750,0,0,2834,0
590,186854,15,1944,175463,11391,14602,0,0,0,0
591,187006,10,2628,178233,8773,10935,0,0,6643,0
592,186683,17,2674,174414,12269,15104,0,0,2668,0
593,186935,8,2674,179710,7225,8448,0,0,8594,0
594,186901,11,2094,178676,8225,9912,0,0,6986,0
595,186955,10,2094,178715,8240,10080,0,0,8240,0
596,186863,8,2330,180088,6775,8101,0,0,7325,1530
597,186858,12,2330,178164,8694,10462,0,0,6912,0
598,186992,10,2092,179356,7636,9235,0,0,8489,0
599,186932,7,2092,180399,6533,7891,0,0,6606,1897
600,186854,9,2314,177773,9081,11802,0,0,0,2302
601,186751,15,2314,175342,11409,14804,0,0,0,0
602,186972,10,2865,178273,8699,11626,0,0,0,2916
603,186769,11,2865,176973,9796,12290,0,0,0,1740
604,186821,13,3001,175864,10957,13808,0,0,0,1326
605,186927,11,3001,177208,9719,12310,0,0,0,1780
606,186819,18,2338,174273,12546,16526,0,0,0,0
607,186874,17,2556,174864,12010,15348,0,0,0,0
608,187023,10,2442,178933,8090,9615,0,0,8271,0
609,187164,11,2442,179328,7836,9341,0,0,8045,0
610,186936,11,2279,177049,9887,12672,0,0,0,1532
611,169289,5,1694,164275,5014,5758,0,0,9094,1740
612,187107,8,2095,179637,7470,8768,0,0,8086,0
613,187036,8,2080,180501,6535,7918,0,0,6423,2687
614,187131,5,2633,182164,4967,5961,0,0,6154,3845
615,187075,9,2633,178523,8552,10469,0,0,4662,1363
616,186946,8,2702,177839,9107,11649,0,0,0,1817
617,186972,11,2702,176721,10251,12727,0,0,0,2347
618,186979,14,2675,175603,11376,14878,0,0,0,0
619,186910,19,2675,174485,12425,15784,0,0,0,0
620,187012,10,1844,178640,8372,10966,0,0,0,3470
621,187004,7,2350,179926,7078,8964,0,0,0,5286
622,187085,15,2437,177260,9825,12553,0,0,0,1917
623,187031,9,2437,177474,9557,11913,0,0,0,2609
624,187088,8,3198,179549,7539,9833,0,0,0,4197
625,187073,10,3198,176770,10303,12951,0,0,0,1669
626,187161,13,2926,175291,11870,15138,0,0,0,0
627,187053,10,2926,177849,9204,11795,0,0,0,2351
628,186971,19,2603,174069,12902,16382,0,0,0,0
629,187043,19,2537,175453,11590,14956,0,0,0,0
630,186988,11,2605,176402,10586,13952,0,0,0,702
631,187042,9,2605,177700,9342,11975,0,0,0,2129
632,187227,8,2561,178928,8299,10191,0,0,5779,1354
633,187080,7,2561,180459,6621,8027,0,0,7402,1377
634,187005,11,2328,177720,9285,11135,0,0,6661,0
635,187028,10,2328,179300,7728,9141,0,0,9295,0
636,187020,16,2637,175129,11891,15202,0,0,0,0
637,187051,13,2637,176172,10879,13931,0,0,0,1009
638,187136,6,2221,180391,6745,8143,0,0,7894,1499
639,187138,9,1586,180043,7095,8371,0,0,9503,0
640,186673,14,2897,173859,12814,15813,0,0,1561,0
641,186587,16,2897,175638,10949,14794,0,0,0,0
642,186539,9,2649,179541,6998,8137,0,0,8831,0
643,186714,13,2649,176592,10122,12266,0,0,5702,0
644,186600,17,2112,175399,11201,14332,0,0,0,0
645,186165,8,1785,178542,7623,8878,0,0,9112,0
646,186552,11,2292,177310,9242,11398,0,0,5152,0
647,186656,8,2292,179290,7366,8683,0,0,8285,0
648,186759,12,2175,176799,9960,12093,0,0,4625,0
649,186609,11,2311,177101,9508,11858,0,0,5144,0
650,186595,17,2377,174942,11653,15038,0,0,0,0
651,186798,17,2377,174934,11864,15230,0,0,0,0
652,186797,9,2635,179079,7718,8791,0,0,10179,0
653,186781,13,2635,177144,9637,11591,0,0,4627,0
654,186521,10,2311,178111,8410,10222,0,0,6326,0
655,186663,14,2246,177155,9508,11551,0,0,5347,0
656,186586,11,3034,175898,10688,13343,0,0,0,1867
657,186677,10,3024,176579,10098,12921,0,0,0,1161
658,186833,7,2365,180383,6450,7668,0,0,6289,2535
659,186690,11,2365,179031,7659,8885,0,0,9687,0
660,186634,12,2585,175932,10702,13439,0,0,1452,1815
661,186922,7,2585,180127,6795,8026,0,0,9037,737
662,186665,8,2442,177304,9361,11759,0,0,241,2640
663,186871,9,1789,180018,6853,8130,0,0,8460,944
664,184504,10,2631,174769,9735,12827,0,0,0,1711
665,186694,12,2197,177538,9156,11587,0,0,0,2167
666,186944,12,3107,175802,11142,14298,0,0,0,1088
667,186609,8,3107,178598,8011,10518,0,0,0,2910
668,186958,13,3034,176155,10803,13897,0,0,0,1631
669,186691,12,2470,177621,9070,11598,0,0,0,1918
670,186785,9,1978,178160,8625,10731,0,0,0,3177
671,186566,16,1978,175333,11233,14420,0,0,0,0
672,186777,11,2703,176654,10123,13060,0,0,0,1582
673,186791,12,2703,177189,9602,12039,0,0,0,2003
674,186847,14,2400,175475,11372,14450,0,0,0,0
675,186810,15,2086,175029,11781,14788,0,0,0,0
676,186846,18,3006,174956,11890,15650,0,0,0,0
677,186940,18,3006,175404,11536,14830,0,0,0,0
678,186909,12,3389,175975,10934,14022,0,0,0,834
679,186878,14,3389,176369,10509,13348,0,0,0,2102
680,186679,17,2136,175778,10901,13976,0,0,0,0
681,186764,13,2411,176650,10114,13027,0,0,0,2379
682,186764,16,1934,174260,12504,15568,0,0,0,0
683,186742,14,2713,174578,12164,15536,0,0,0,408
684,186848,10,2713,177208,9640,12406,0,0,0,1782
685,186886,12,2692,175741,11145,14239,0,0,0,1127
686,177052,8,2500,168094,8958,11720,0,0,0,2550
687,186679,17,2500,175127,11552,14636,0,0,0,0
688,186681,15,2608,175384,11297,14668,0,0,0,0
689,186584,16,2608,175563,11021,14364,0,0,0,0
690,176553,22,2272,164867,11686,14948,0,0,0,0
691,186500,17,3039,174699,11801,15054,0,0,0,0
692,185583,10,1959,176607,8976,11083,0,0,5767,0
693,185163,14,1959,176902,8261,10047,0,0,7499,0
694,181198,8,2020,174699,6499,7615,0,0,9209,0
695,186030,11,2020,176001,10029,12305,0,0,4825,0
696,186452,14,2587,176742,9710,11912,5,4203,0,0
697,185120,12,2587,177438,7682,8896,20,8660,0,0
698,186474,11,2129,177468,9006,10539,5,2837,5427,0
699,186183,8,2129,178453,7730,8745,21,8667,2851,0
700,186754,18,2902,174200,12554,16332,0,0,0,0
701,186641,15,3039,174606,12035,15610,0,0,0,0
702,185932,12,1712,177483,8449,10076,0,0,7252,0
703,186656,14,2902,175201,11455,14724,0,0,0,0
704,186827,10,3080,176659,10168,12915,0,0,0,1657
705,186865,18,2738,175630,11235,15106,0,0,0,0
706,186929,11,2766,176853,10076,12456,0,0,0,2052
707,186996,11,3080,177334,9662,12312,0,0,0,2322
708,186827,15,3167,174920,11907,15684,0,0,0,0
709,186883,15,3167,174527,12356,15770,0,0,0,0
710,186836,14,2861,175018,11818,15178,0,0,0,0
711,186971,10,2861,177593,9378,12047,0,0,0,2553
712,186800,15,3033,174229,12571,16184,0,0,0,0
713,186987,18,3033,174588,12399,15702,0,0,0,0
714,186786,17,2505,174746,12040,15184,0,0,0,0
715,186871,16,2400,175065,11806,14832,0,0,0,0
716,186943,13,3224,175049,11894,15658,0,0,0,750
717,180000,9,3152,170666,9334,12286,0,0,0,1222
718,186928,12,2177,177769,9159,12150,0,0,0,2736
719,186851,12,2344,177596,9255,11787,0,0,0,2121
720,186827,16,2375,175095,11732,14746,0,0,0,0
721,186870,18,2375,174482,12388,15888,0,0,0,0
722,186850,14,3764,175550,11300,15104,0,0,0,0
723,186945,17,3764,173084,13861,17984,0,0,0,0
724,186921,16,2202,175592,11329,14824,0,0,0,0
725,186821,15,2738,175036,11785,15280,0,0,0,0
726,186899,12,2329,175104,11795,15066,0,0,0,0
727,186861,18,2329,175110,11751,15318,0,0,0,0
728,185947,7,1614,179406,6541,7641,0,0,9927,0
729,186841,16,1808,175776,11065,14784,0,0,0,0
730,186913,8,1482,179330,7583,8861,0,0,8923,0
731,186712,18,2260,175128,11584,14906,0,0,0,0
732,186810,19,2899,174051,12759,16320,0,0,0,0
733,186706,16,2899,174636,12070,15582,0,0,0,0
734,186726,11,2395,178358,8368,10168,0,0,7680,0
735,186789,14,2289,176193,10596,12752,0,0,5728,0
736,186731,12,2663,178475,8256,9390,13,3409,8744,0
737,186872,14,2663,176540,10332,12288,38,7722,0,0
738,186872,9,2621,178929,7943,8967,37,10949,3665,0
739,186989,11,2621,177749,9240,10494,61,12805,0,0
740,186872,14,2003,177548,9324,11048,0,0,6778,0
741,186811,14,2003,178061,8750,10245,10,1170,7933,0
742,186778,9,1873,179119,7659,8633,25,6839,5111,0
743,186879,13,1873,177251,9628,11048,35,8947,0,0
744,186794,12,2752,176692,10102,12320,0,0,5368,0
745,186765,16,2752,176836,9929,11885,0,0,5873,0
746,186827,17,2138,175578,11249,14774,0,0,0,0
747,186615,22,2372,174960,11655,15282,0,0,0,0
748,186765,12,2615,175825,10940,13242,32,6578,0,0
749,186782,17,2496,176215,10567,13224,17,3537,0,0
750,186770,8,2615,178330,8440,9506,33,11195,0,0
751,186862,16,1856,176767,10095,12278,23,5685,0,0
752,183369,11,3496,174536,8833,10365,43,6299,6679,0
753,186753,8,3496,176320,10433,11934,58,11528,1808,0
754,186713,12,1869,177615,9098,10501,35,3541,6365,0
755,185745,12,2153,177117,8628,10155,22,1664,7781,0
756,186723,15,2712,175979,10744,12534,73,9527,0,0
757,186971,10,2712,178432,8539,10000,29,7469,0,0
758,186902,15,2833,176849,10053,11856,80,10768,0,0
759,186733,21,2833,173438,13295,16258,48,3430,0,0
760,186742,9,2380,177937,8805,10042,63,10641,0,0
761,186700,13,2062,177792,8908,10704,18,6984,0,0
762,186584,19,2890,175306,11278,14530,0,0,0,0
763,186071,21,2890,173395,12676,16179,0,0,173,0
764,186469,9,2887,176352,10117,11558,51,9985,0,0
765,186745,14,2887,176595,10150,11900,74,10506,0,0
766,186533,10,2395,177856,8677,10079,19,2059,7325,0
767,186584,11,1802,178721,7863,8851,28,9918,4703,0
768,186803,11,1891,178797,8006,9734,0,0,7738,0
769,186861,11,2003,179052,7809,9267,0,0,9391,0
770,186775,11,1732,178998,7777,9328,0,0,7930,0
771,186803,11,2072,178745,8058,9845,0,0,7355,0
772,186811,12,3000,175361,11450,14558,0,0,0,0
773,186814,14,3000,174828,11986,15220,0,0,0,0
774,186774,15,2707,175451,11323,15356,0,0,0,0
775,186675,17,2304,175446,11229,14474,0,0,0,0
776,186780,16,2489,174700,12080,15198,0,0,0,0
777,186818,10,2536,176868,9950,12389,0,0,0,1739
778,186826,13,2532,176524,10302,13813,0,0,0,1385
779,186839,12,2532,177147,9692,13247,0,0,0,1231
780,186812,7,2255,180708,6104,7510,0,0,8283,1851
781,186827,12,1959,178600,8227,10051,0,0,8155,0
782,186732,12,2354,176624,10108,13024,0,0,0,1504
783,186759,7,2354,180672,6087,7178,0,0,9813,1243
784,186690,17,3313,175475,11215,14528,0,0,0,0
785,186736,18,3313,174670,12066,15928,0,0,0,0
786,185328,8,1729,178462,6866,8358,0,0,8186,0
787,186738,10,1809,178695,8043,9821,0,0,8533,0
788,186644,11,2255,178103,8541,10482,0,0,6080,1058
789,186696,12,2536,177065,9631,12710,0,0,0,1818
790,186274,8,2482,178686,7588,9062,0,0,8778,0
791,186267,5,2482,180175,6092,7361,0,0,6643,2836
792,186786,12,2117,176335,10451,12836,0,0,4810,0
793,186788,14,2117,176328,10460,12871,0,0,3411,0
794,186710,14,2397,176032,10678,14112,0,0,0,0
795,186677,16,2397,175113,11564,15044,0,0,0,0
796,186931,9,1973,179041,7890,9346,0,0,10176,0
797,186870,11,2072,178117,8753,10507,0,0,8617,0
798,186812,11,2036,177925,8887,10791,0,0,7191,0
799,186875,19,2223,174827,12048,15458,0,0,0,0
800,186873,10,2239,177383,9490,11880,0,0,0,2538
801,186868,10,2239,177234,9634,12185,0,0,0,1483
802,186889,18,2569,175557,11332,14630,0,0,0,0
803,186899,16,2569,175178,11721,15082,0,0,0,0
804,186924,13,2874,176860,10064,12853,0,0,0,1509
805,186728,11,2271,176847,9881,12467,0,0,0,2189
806,186877,18,3219,174996,11881,15484,0,0,0,0
807,186889,18,3219,174615,12274,15898,0,0,0,0
808,186908,8,3249,177075,9833,12579,0,0,0,2079
809,186827,11,2503,175811,11016,13806,0,0,0,910
810,186838,7,3249,179197,7641,9875,0,0,0,4011
811,186984,8,2874,178738,8246,10841,0,0,0,3221
812,186812,9,3135,177523,9289,12122,0,0,0,1542
813,186820,14,3135,175772,11048,14174,0,0,0,1240
814,186623,11,3074,175868,10755,13355,0,0,0,1119
815,186689,10,3074,176211,10478,13513,0,0,0,1319
816,186941,17,2930,174510,12431,15740,0,0,0,0
817,186869,18,2930,174101,12768,16240,0,0,0,0
818,186896,11,2706,177783,9113,11900,0,0,0,2136
819,186961,16,2630,175372,11589,15366,0,0,0,0
820,187135,15,3140,174159,12976,16660,0,0,0,0
821,186992,11,3140,177609,9383,11883,0,0,0,2641
822,186842,14,3179,175114,11728,15132,0,0,0,0
823,186981,19,2674,174163,12818,16094,0,0,0,0
824,186972,6,2692,178958,8014,9774,0,0,0,3656
825,186952,14,2692,176115,10837,13771,0,0,0,1475
826,186929,9,3249,177810,9119,11499,0,0,0,2673
827,186900,17,3249,174187,12713,16166,0,0,0,0
828,186938,9,2497,179296,7642,9996,0,0,0,4114
829,186919,12,2497,177445,9474,12450,0,0,0,2230
830,187011,12,2927,175855,11156,14731,0,0,0,577
831,186942,11,2927,176789,10153,12798,0,0,0,1908
832,186704,15,2937,174886,11818,15190,0,0,0,0
833,186770,15,2937,175278,11492,15142,0,0,0,0
834,186725,10,1592,178936,7789,9329,0,0,8685,0
835,186733,18,2230,175198,11535,15148,0,0,0,0
836,186817,12,1775,178392,8425,10375,0,0,6733,0
837,186809,9,1775,179348,7461,9069,0,0,7969,0
838,186807,9,1904,179895,6912,7860,0,0,10738,0
839,186822,16,1904,175194,11628,14669,0,0,405,0
840,186866,10,2071,179182,7684,9045,0,0,8479,0
841,186650,13,2071,176968,9682,11813,0,0,4591,0
842,186000,11,1558,177853,8147,9728,0,0,7274,0
843,186748,15,1793,175472,11276,14536,0,0,0,0
844,186649,15,2560,174984,11665,14976,0,0,0,0
845,186779,18,2188,175432,11347,14534,0,0,0,0
846,186735,17,2623,174668,12067,15768,0,0,0,0
847,186761,17,2623,175668,11093,14482,0,0,0,0
848,186376,10,2612,177926,8450,10253,0,0,7429,0
849,186527,11,2612,176511,10016,12048,0,0,5824,0
850,186701,11,2109,177645,9056,11067,0,0,6341,0
851,186552,11,1803,177873,8679,10424,0,0,6800,0
852,186651,15,2505,175120,11531,14832,0,0,0,0
853,186760,22,2372,174150,12610,16416,0,0,0,0
854,186734,15,1891,175758,10976,14390,0,0,0,0
855,186735,17,1678,175070,11665,14952,0,0,0,0
856,186397,8,2240,179044,7353,8910,0,0,8478,0
857,186718,13,2240,178548,8170,9906,0,0,7356,0
858,186793,17,3200,174426,12367,15802,0,0,0,0
859,186693,16,3200,174921,11772,15374,0,0,0,0
860,186757,9,2814,178105,8652,10284,0,0,8542,0
861,186774,13,2814,176526,10248,12521,0,0,4521,0
862,171582,8,2766,164789,6793,8174,0,0,8292,0
863,186419,10,2766,177121,9298,11138,0,0,6960,0
864,186706,16,2813,175395,11311,14754,0,0,0,0
865,186922,18,2813,174140,12782,16272,0,0,0,0
866,186718,23,3285,174381,12337,15898,0,0,0,0
867,186871,18,3285,174495,12376,16036,0,0,0,0
868,186833,16,2354,174279,12554,15956,0,0,0,0
869,186922,16,2354,175001,11921,15080,0,0,0,0
870,186939,15,2729,175522,11417,15300,0,0,0,0
871,186774,12,2729,174863,11911,15258,0,0,0,0
872,186850,13,2223,177067,9783,12838,0,0,0,1924
873,186797,9,2354,177169,9628,12404,0,0,0,1990
874,186928,13,2831,177085,9843,12959,0,0,0,1913
875,186933,11,2831,176549,10384,12886,0,0,0,1820
876,186775,15,3369,174955,11820,15250,0,0,0,0
877,186831,15,2682,175356,11475,15140,0,0,0,0
878,186681,17,3369,173909,12772,16672,0,0,0,0
879,186889,9,2404,177679,9210,11838,0,0,0,2224
880,187009,13,3218,175066,11943,15300,0,0,0,0
881,186856,22,2632,174456,12400,16260,0,0,0,0
882,186845,17,3218,174409,12436,15852,0,0,0,0
883,186879,16,2470,175327,11552,15184,0,0,0,0
884,187137,13,2845,176637,10500,13700,0,0,0,1396
885,186910,12,3008,175912,10998,13793,0,0,0,1633
886,186863,9,2845,177706,9157,12391,0,0,0,1933
887,186883,10,2677,177662,9221,11852,0,0,0,1938
888,186784,17,2276,174622,12162,15472,0,0,0,0
889,186939,14,2276,175393,11546,14498,0,0,0,0
890,186943,14,2625,177612,9331,11850,0,0,0,1882
891,186891,12,3008,176628,10263,12894,0,0,0,1784
892,186959,13,3517,177684,9275,12214,0,0,0,2786
893,186783,14,3517,175041,11742,15512,0,0,0,0
894,186868,17,2739,174923,11945,15270,0,0,0,0
895,186779,15,2739,174837,11942,15098,0,0,0,0
896,186836,11,2529,177260,9576,12576,0,0,0,1734
897,186825,5,2529,179665,7160,9467,0,0,0,3627
898,186807,6,2602,178844,7963,10222,0,0,0,3356
899,186803,15,2602,174758,12045,15540,0,0,0,394
900,186824,12,2429,177364,9460,12387,0,0,0,1621
901,186772,11,2429,176184,10588,13667,0,0,0,1747
902,186863,16,2165,175281,11582,15208,0,0,0,0
903,186777,14,2175,175826,10951,14476,0,0,0,0
