partition,elements,neighboring_ranks,max_mpi_faces_per_neighboring_rank,interior_elements,mpi_elements,mpi_faces,mpi_dr_faces,dynamic_rupture_faces,free_surface_faces,transparent_faces
86,746594,10,7657,720949,25645,31885,0,0,0,5359
87,745751,13,7657,715640,30111,39145,0,0,0,737
88,747608,5,7253,730445,17163,20835,0,0,6613,13544
89,748831,9,7253,726138,22693,29782,0,0,0,6134
90,746986,6,6242,731856,15130,18133,0,0,31741,3864
91,747359,7,5878,731207,16152,19802,0,0,22687,5031
92,747409,12,6343,722928,24481,31093,0,0,0,4761
93,746463,7,6667,724224,22239,27417,0,0,10529,5110
94,746703,7,4575,729261,17442,21036,0,0,14414,8182
95,735173,10,6667,717160,18013,22019,0,0,31950,931
96,748402,8,5205,727204,21198,26041,0,0,22319,0
97,748214,13,6866,723633,24581,29265,0,0,26307,0
98,749817,15,7031,721236,28581,37934,0,0,0,0
99,747806,15,7031,721169,26637,33347,0,0,13655,0
100,725515,7,6660,708103,17412,21850,0,0,28375,2119
101,750655,12,6660,724237,26418,33913,0,0,0,2619
102,748426,11,7264,725345,23081,28081,0,0,22662,1293
103,748254,9,7264,726884,21370,26710,0,0,8242,5988
104,749760,9,8523,723836,25924,32956,0,0,0,5202
105,750569,13,7196,724538,26031,34146,0,0,0,3066
106,747790,14,6456,719423,28367,35607,0,0,0,1479
107,746844,14,8523,715814,31030,39521,0,0,0,1571
108,747934,11,7119,722082,25852,32981,0,0,0,4353
109,750028,11,10939,722991,27037,34137,0,0,0,5731
110,748064,8,8226,726136,21928,27661,0,0,0,8907
111,750415,8,10939,727379,23036,28922,0,0,0,8160
112,748120,10,6332,723471,24649,29657,15,3711,17403,0
113,747437,7,7982,729708,17729,20220,51,42929,6380,0
114,748101,11,4732,725874,22227,27172,0,0,22794,0
115,748109,10,6332,728406,19703,23183,8,20686,9613,0
116,748213,9,6540,728334,19879,24034,0,0,30426,0
117,747833,10,6540,723953,23880,29202,0,0,19888,0
118,750584,18,5210,720904,29680,39122,0,0,0,0
119,748606,9,5210,729668,18938,23273,0,0,26997,0
120,747544,11,6158,723496,24048,29262,0,0,0,8390
121,747774,14,6158,718317,29457,37852,0,0,0,0
122,747914,21,7046,715411,32503,41006,0,0,0,0
123,747811,12,7046,722444,25367,31957,0,0,0,5021
124,747713,13,6864,719979,27734,35390,0,0,0,2904
125,747802,12,6504,722206,25596,32081,0,0,0,4229
126,747452,17,5903,716516,30936,39540,0,0,0,0
127,747798,14,5903,717191,30607,38668,0,0,0,0
128,746917,10,6483,724777,22140,27121,0,0,21905,0
129,746353,11,6483,722847,23506,29116,0,0,18176,0
130,722791,7,6459,704476,18315,22523,0,0,22238,3581
131,746295,10,6532,719955,26340,34727,0,0,0,2607
132,748346,12,6366,721864,26482,33559,0,0,0,3441
133,746615,9,6366,723709,22906,29596,0,0,0,7970
134,746809,17,6348,714701,32108,41976,0,0,0,0
135,749247,11,6532,724424,24823,32374,0,0,0,6394
136,747514,10,4944,727190,20324,24768,0,0,26354,0
137,749882,17,7047,721243,28639,38926,0,0,0,0
138,747643,12,7047,722433,25210,33724,0,0,0,5238
139,747034,13,6449,720210,26824,33904,0,0,0,3656
140,747622,9,6428,729581,18041,22863,0,0,11258,8427
141,747596,7,6428,729346,18250,22699,0,0,14603,7766
142,747942,9,5266,727846,20096,24665,0,0,26327,0
143,747382,12,4944,722211,25171,30521,0,0,21417,0
144,744364,11,7285,718620,25744,33452,0,0,0,4086
145,744744,8,7285,726103,18641,24241,0,0,0,11751
146,744948,11,8753,717421,27527,35205,0,0,0,2781
147,743407,10,8753,722617,20790,27960,0,0,0,7630
148,746316,8,7284,727655,18661,23211,0,0,16515,5198
149,746625,8,7284,726531,20094,25723,0,0,13748,4603
150,746270,17,5263,716336,29934,38446,0,0,0,0
151,746845,12,5263,725999,20846,25755,0,0,28965,0
152,744049,8,7091,723021,21028,26595,0,0,0,11457
153,744471,5,5820,731697,12774,15738,0,0,22225,7795
154,744643,8,6291,725564,19079,23073,0,0,25291,0
155,743100,10,7091,719452,23648,29695,0,0,13965,3310
156,744414,7,5820,724942,19472,23766,0,0,20335,3317
157,744862,7,6203,726916,17946,22145,0,0,23360,3517
158,744434,15,5112,714665,29769,37492,0,0,9387,1967
159,744300,8,5112,725942,18358,23454,0,0,0,9786
160,746615,10,6289,723197,23418,31391,0,0,0,4395
161,746593,16,6289,717098,29495,38020,0,0,0,0
162,749562,13,6862,724697,24865,33455,0,0,0,3087
163,746588,10,6862,719898,26690,33023,0,0,0,4203
164,750215,10,11009,724523,25692,34213,0,0,0,6119
165,747588,8,9395,726208,21380,27169,0,0,0,7411
166,748992,17,7086,718345,30647,39352,0,0,0,0
167,746244,12,7086,717764,28480,35816,0,0,0,5618
168,746522,12,7986,718035,28487,35851,0,0,12527,0
169,748649,11,7986,720801,27848,35710,0,0,8742,0
170,747061,10,7051,723297,23764,29013,0,0,22639,0
171,746759,7,7051,722996,23763,28928,0,0,19066,0
172,747042,10,5664,724565,22477,27410,0,0,22224,0
173,746616,12,5622,721773,24843,31742,0,0,15712,0
174,746913,7,6453,728990,17923,22997,0,0,20438,4351
175,748521,10,6453,727435,21086,27330,0,0,10033,5399
176,748443,21,5678,719630,28813,38342,0,0,0,0
177,746564,13,6636,724193,22371,27464,0,0,24380,0
178,746854,10,6636,725165,21689,26190,0,0,26710,0
179,746755,12,5831,720591,26164,31787,0,0,16387,0
180,747143,11,6882,720481,26662,34138,0,0,0,6106
181,746684,15,6407,718184,28500,36820,0,0,0,0
182,748349,14,6365,719674,28675,37129,0,0,0,1881
183,734574,11,6882,710724,23850,32385,0,0,0,2945
184,746863,17,5802,717083,29780,39261,0,0,0,1175
185,747711,15,6006,720725,26986,34311,0,0,0,3595
186,746700,8,7920,721692,25008,30924,0,0,0,4928
187,746480,17,7920,714902,31578,40366,0,0,0,0
188,748457,10,6851,721730,26727,34137,0,0,9879,0
189,746592,13,4562,722028,24564,30660,0,0,16390,0
190,746996,18,4101,720885,26111,32001,0,0,16767,0
191,746636,10,6377,726921,19715,23742,0,0,29886,0
192,747407,11,7066,722388,25019,30561,0,0,19339,0
193,747277,14,7066,719497,27780,35538,0,0,11180,0
194,747475,12,4950,720250,27225,33714,0,0,6765,2309
195,746867,12,5090,722637,24230,30652,0,0,0,7312
196,747205,12,6113,720161,27044,34707,0,0,8091,0
197,747512,13,6113,723961,23551,28824,0,0,22608,0
198,747611,11,6731,722113,25498,33204,0,0,0,4138
199,746630,12,6731,720591,26039,33233,0,0,0,5587
200,747659,8,6071,728389,19270,23231,0,0,30583,0
201,747162,10,6557,722772,24390,30882,0,0,14075,3179
202,747356,6,6511,728198,19158,23364,0,0,15095,4411
203,747006,11,6557,725160,21846,28190,0,0,0,9814
204,746790,10,6682,727009,19781,25449,0,0,0,10001
205,747051,7,5070,728901,18150,21919,0,0,19810,4957
206,746847,10,7150,722402,24445,30406,0,0,15590,2166
207,747220,9,7150,727345,19875,24280,0,0,27694,0
208,747072,6,5218,731518,15554,18677,0,0,29731,3976
209,746857,9,3863,728904,17953,21873,0,0,30666,1859
210,747329,11,6532,726131,21198,25631,0,0,26859,0
211,747230,9,6532,723629,23601,28970,0,0,19030,0
212,746602,13,6170,719663,26939,34959,0,0,0,2137
213,749827,9,6694,730916,18911,24894,0,0,0,11624
214,748348,10,8175,722402,25946,33567,0,0,0,6439
215,747598,13,8175,717636,29962,37302,0,0,0,0
216,749198,11,7025,724387,24811,33224,0,0,2045,3769
217,749213,9,7025,726734,22479,27826,0,0,0,10506
218,742621,12,6570,722514,20107,24755,0,0,30321,0
219,744361,14,6570,715703,28658,37366,0,0,782,0
220,748566,9,8298,726962,21604,27825,0,0,0,7103
221,749214,7,8298,729873,19341,24836,0,0,0,10494
222,748347,6,5207,733877,14470,17255,0,0,29181,4334
223,748295,5,5307,732878,15417,18672,0,0,29333,5909
224,749113,7,8786,728831,20282,26096,0,0,0,10914
225,746307,9,11009,720447,25860,33429,0,0,0,5475
226,746781,14,7964,716142,30639,37775,0,0,0,2021
227,748696,13,8786,720278,28418,36827,0,0,0,3511
228,749892,11,7329,726089,23803,29683,0,0,0,5835
229,746597,13,7482,717158,29439,37708,0,0,0,1448
230,747145,11,7964,719002,28143,35354,0,0,0,7378
231,750432,12,7479,721578,28854,38050,0,0,0,0
232,736346,9,4589,718294,18052,21842,0,0,31504,0
233,745926,5,5156,731269,14657,18056,0,0,28759,4435
234,748406,11,6211,722899,25507,33434,0,0,8038,2144
235,749121,12,6211,723880,25241,34377,0,0,0,2921
236,746465,14,6001,717788,28677,35688,0,0,7672,0
237,748182,15,6368,718229,29953,39436,0,0,0,0
238,746414,14,6368,717847,28567,37134,0,0,0,0
239,746685,10,5225,727480,19205,23385,0,0,30777,0
240,747632,13,5820,725916,21716,26536,0,0,20866,0
241,747996,12,5190,722655,25341,31062,0,0,15516,0
242,747924,9,4963,725764,22160,27044,0,0,20118,0
243,747968,10,4963,727541,20427,24439,0,0,27381,0
244,746723,10,5279,725605,21118,25983,0,0,23053,0
245,747313,11,5279,727067,20246,24649,0,0,25927,0
246,728932,10,4120,709852,19080,23493,0,0,24765,0
247,747637,9,6413,726235,21402,25849,0,0,23261,0
248,749673,18,8376,717833,31840,41366,0,0,0,0
249,747019,16,8376,716277,30742,39934,0,0,0,0
250,746846,15,5565,718302,28544,36768,0,0,0,3618
251,748439,12,7829,722907,25532,32635,0,0,0,6923
252,750013,12,7482,725735,24278,31442,0,0,0,4218
253,749288,9,5565,724094,25194,32539,0,0,0,3529
254,746972,11,7942,720928,26044,33053,0,0,0,3885
255,747462,16,7942,716310,31152,39714,0,0,0,0
