partition,elements,neighboring_ranks,max_mpi_faces_per_neighboring_rank,interior_elements,mpi_elements,mpi_faces,mpi_dr_faces,dynamic_rupture_faces,free_surface_faces,transparent_faces
0,9099,11,247,7958,1141,1487,0,0,0,329
1,9098,10,223,7967,1131,1460,0,0,0,268
2,9101,10,303,8018,1083,1384,0,0,0,430
3,9105,13,276,7783,1322,1696,0,0,0,114
4,9115,8,276,7935,1180,1534,0,0,0,196
5,9109,16,326,7718,1391,1822,0,0,0,0
6,9095,17,266,7716,1379,1762,0,0,0,0
7,9074,17,369,7613,1461,1880,0,0,0,0
8,9094,15,334,7686,1408,1830,0,0,0,0
9,9095,15,369,7617,1478,1954,0,0,0,0
10,9136,11,300,7917,1219,1525,0,0,0,175
11,9150,8,253,8310,840,1086,0,0,0,542
12,9109,11,261,7911,1198,1560,0,0,0,378
13,9084,14,333,7613,1471,1890,0,0,0,0
14,9101,14,333,7707,1394,1848,0,0,0,0
15,9136,14,368,7774,1362,1772,0,0,0,0
16,9033,17,368,7615,1418,1776,0,0,0,0
17,9190,18,311,7833,1357,1854,0,0,0,0
18,9082,9,300,7927,1155,1445,0,0,0,237
19,9129,11,282,7991,1138,1412,0,0,0,328
20,9120,17,218,7800,1320,1732,0,0,0,0
21,9100,14,241,7734,1366,1778,0,0,0,0
22,9100,15,309,7699,1401,1850,0,0,0,0
23,9064,17,395,7534,1530,1968,0,0,0,0
24,9110,14,395,7708,1402,1822,0,0,0,0
25,9120,13,328,7785,1335,1700,0,0,0,0
26,9067,14,328,7635,1432,1848,0,0,0,0
27,9094,16,246,7633,1461,1820,0,0,0,0
28,9148,17,323,7619,1529,1964,0,0,0,0
29,9057,15,323,7727,1330,1706,0,0,0,0
30,9088,16,332,7673,1415,1844,0,0,0,0
31,9099,16,283,7726,1373,1758,0,0,0,0
32,9108,13,315,7913,1195,1554,0,0,0,400
33,9097,11,368,7687,1410,1804,0,0,0,30
34,9100,14,368,7825,1275,1579,0,0,0,339
35,9130,13,277,7926,1204,1496,0,0,0,252
36,9101,12,277,7875,1226,1586,0,0,0,190
37,9120,14,320,7762,1358,1724,0,0,0,0
38,9124,14,232,7772,1352,1764,0,0,0,0
39,9087,13,320,7591,1496,1928,0,0,0,0
40,9076,18,303,7666,1410,1808,0,0,0,0
41,9061,8,297,8005,1056,1278,0,0,0,336
42,9066,10,297,7913,1153,1436,0,0,0,326
43,9115,12,278,7726,1389,1760,0,0,0,0
44,9064,16,313,7695,1369,1792,0,0,0,0
45,9080,10,313,7956,1124,1485,0,0,0,333
46,9072,8,288,8114,958,1194,0,0,0,500
47,9129,10,348,7953,1176,1574,0,0,0,194
48,9104,10,292,7889,1215,1514,0,0,0,224
49,9189,11,288,7977,1212,1539,0,0,0,237
50,9103,13,291,7681,1422,1801,0,0,0,107
51,9139,12,394,7756,1383,1742,0,0,0,88
52,9088,9,394,7983,1105,1378,0,0,0,374
53,9117,14,240,7734,1383,1774,0,0,0,0
54,9127,11,367,7752,1375,1768,0,0,0,106
55,9106,16,247,7797,1309,1732,0,0,0,0
56,9133,14,257,7731,1402,1802,0,0,0,0
57,9009,21,351,7558,1451,1896,0,0,0,0
58,9189,10,351,7932,1257,1644,0,0,0,152
59,9081,14,338,7771,1310,1669,0,0,0,129
60,9077,13,338,7915,1162,1477,0,0,0,269
61,9098,14,309,7703,1395,1790,0,0,0,0
62,9138,10,286,7988,1150,1483,0,0,0,213
63,9097,12,245,8012,1085,1438,0,0,0,362
64,9098,11,348,7928,1170,1575,0,0,0,199
65,9139,13,311,7813,1326,1748,0,0,0,0
66,9114,13,397,7748,1366,1762,0,0,0,0
67,9079,18,397,7578,1501,1924,0,0,0,0
68,9084,19,337,7627,1457,1904,0,0,0,0
69,9100,18,383,7660,1440,1902,0,0,0,0
70,9147,15,383,7791,1356,1740,0,0,0,0
71,9161,15,292,7777,1384,1816,0,0,0,0
72,9097,16,292,7746,1351,1734,0,0,0,0
73,9077,18,257,7557,1520,1910,0,0,0,0
74,9045,14,301,7586,1459,1860,0,0,0,0
75,9124,15,301,7720,1404,1832,0,0,0,0
76,9052,15,230,7652,1400,1776,0,0,0,0
77,9124,16,352,7781,1343,1774,0,0,0,0
78,9101,15,352,7726,1375,1838,0,0,0,0
79,9146,16,261,7637,1509,1894,0,0,0,0
80,9091,15,274,7674,1417,1798,0,0,0,0
81,9148,13,261,7771,1377,1798,0,0,0,0
82,9128,19,255,7758,1370,1742,0,0,0,0
83,9020,20,255,7340,1680,1950,0,0,80,0
84,9126,8,267,8150,976,1089,0,0,543,0
85,9132,9,259,8154,978,1103,0,0,607,0
86,9076,7,291,8110,966,1078,0,0,556,0
87,9114,8,267,8117,997,1117,0,0,543,0
88,9050,9,204,8004,1046,1153,0,0,509,0
89,9190,16,349,7767,1423,1888,0,0,0,0
90,9036,8,350,8025,1011,1112,0,0,586,0
91,9079,16,350,7564,1515,1761,0,0,229,0
92,9066,20,344,7528,1538,1960,0,0,0,0
93,9147,19,359,7701,1446,1824,0,0,0,0
94,9102,11,271,8143,959,1077,0,0,519,0
95,9073,21,272,7562,1511,1896,0,0,0,0
96,9039,20,359,7536,1503,1832,0,0,0,0
97,9163,10,291,8049,1114,1269,0,0,457,0
98,9016,8,287,7997,1019,1130,0,0,440,0
99,9038,11,230,7922,1116,1240,0,0,534,0
100,9086,9,248,8147,939,1032,0,0,540,0
101,9157,8,260,8166,991,1115,0,0,565,0
102,9090,14,270,7887,1203,1432,0,0,0,204
103,9103,14,280,7847,1256,1588,0,0,0,212
104,9088,20,198,7679,1409,1746,0,0,0,0
105,9056,10,227,8046,1010,1110,0,0,500,0
106,9086,13,254,7919,1167,1314,0,0,378,0
107,9028,12,305,7903,1125,1260,0,0,406,0
108,9103,8,305,8059,1044,1157,0,0,581,0
109,9060,7,270,8189,871,938,0,0,489,205
110,9068,11,303,7932,1136,1270,0,0,426,0
111,9104,5,303,8312,792,873,0,0,385,408
112,9008,10,246,8001,1007,1106,0,0,440,0
113,9073,9,260,8108,965,1059,0,0,545,0
114,9177,20,236,7740,1437,1776,0,0,0,0
115,9057,8,280,8025,1032,1154,0,0,474,0
116,9054,8,280,8008,1046,1131,0,0,595,0
117,9083,9,225,8028,1055,1175,0,0,515,0
118,9012,7,316,7947,1065,1167,0,0,457,144
119,9110,5,316,8387,723,802,0,0,392,394
120,9092,7,195,8216,876,984,0,0,316,452
121,9067,8,298,8038,1029,1167,0,0,471,0
122,9006,7,253,8095,911,1034,0,0,542,0
123,9045,15,240,7670,1375,1684,0,0,0,0
124,9189,21,266,7816,1373,1820,0,0,0,0
125,9129,7,330,8129,1000,1127,0,0,469,0
126,9048,8,244,7996,1052,1174,0,0,492,0
127,9100,9,238,8045,1055,1194,0,0,480,0
128,9104,11,206,8015,1089,1223,0,0,429,0
129,9051,9,253,8040,1011,1097,0,0,579,0
130,9048,9,274,7974,1074,1180,0,0,450,0
131,9044,11,346,7941,1103,1204,0,0,454,0
132,9147,8,346,8134,1013,1135,0,0,599,0
133,9062,22,234,7590,1472,1822,0,0,0,0
134,9109,21,217,7689,1420,1744,0,0,0,0
135,9048,8,320,8011,1037,1159,0,0,487,0
136,9081,9,244,8129,952,1042,0,0,562,0
137,9114,9,240,8106,1008,1132,0,0,484,0
138,9076,7,334,8063,1013,1106,0,0,490,0
139,9119,10,334,7974,1145,1312,0,0,474,0
140,9106,13,315,7532,1574,1811,0,0,303,0
141,9117,10,250,8078,1039,1164,0,0,472,0
142,9092,8,240,8115,977,1066,0,0,598,0
143,9075,7,401,8054,1021,1133,0,0,474,155
144,9068,6,401,8189,879,960,0,0,406,254
145,9025,14,354,7700,1325,1615,0,0,0,173
146,9089,14,354,7790,1299,1557,0,0,0,239
147,9060,5,235,8341,719,795,0,0,473,282
148,9031,10,263,8026,1005,1103,0,0,547,0
149,9043,9,282,7988,1055,1191,0,0,429,0
150,9092,9,268,8090,1002,1119,0,0,513,0
151,9028,14,372,7781,1247,1398,0,0,498,0
152,9029,10,372,7988,1041,1162,0,0,510,0
153,9098,14,280,7722,1376,1744,0,0,0,0
154,9107,17,253,7719,1388,1734,0,0,0,0
155,9044,20,280,7503,1541,1844,0,0,0,0
156,9106,18,326,7739,1367,1778,0,0,0,0
157,9066,20,326,7633,1433,1800,0,0,0,0
158,9030,9,251,8042,988,1103,0,0,555,0
159,9103,9,288,8134,969,1072,0,0,548,0
160,9110,8,288,8105,1005,1140,0,0,478,0
161,9134,8,232,8098,1036,1157,0,0,511,0
162,9043,8,334,7923,1120,1224,0,0,430,0
163,9109,10,334,7940,1169,1312,0,0,472,0
164,9144,16,395,7687,1457,1944,0,0,0,0
165,9103,14,350,7722,1381,1760,0,0,0,0
166,9099,12,362,7742,1357,1806,0,0,0,0
167,9109,16,362,7646,1463,1894,0,0,0,0
168,9109,15,358,7685,1424,1798,0,0,0,0
169,9100,17,238,7664,1436,1864,0,0,0,0
170,9083,17,276,7713,1370,1796,0,0,0,0
171,9096,16,362,7537,1559,1962,0,0,0,0
172,9116,14,307,7760,1356,1814,0,0,0,0
173,9105,18,362,7708,1397,1844,0,0,0,0
174,9084,16,300,7627,1457,1852,0,0,0,0
175,9099,14,300,7557,1542,2000,0,0,0,0
176,9048,12,226,7695,1353,1700,0,0,0,0
177,9099,16,395,7666,1433,1848,0,0,0,0
178,9108,16,308,7730,1378,1816,0,0,0,0
179,9129,16,290,7756,1373,1788,0,0,0,0
180,9050,18,384,7620,1430,1824,0,0,0,0
181,9120,13,287,7773,1347,1688,0,0,0,0
182,9156,16,252,7833,1323,1726,0,0,0,0
183,9097,18,252,7680,1417,1846,0,0,0,0
184,9106,16,322,7694,1412,1832,0,0,0,0
185,9088,17,389,7538,1550,1970,0,0,0,0
186,9100,14,264,7702,1398,1810,0,0,0,0
187,9101,18,257,7712,1389,1792,0,0,0,0
188,9106,16,257,7728,1378,1758,0,0,0,0
189,9162,17,335,7808,1354,1768,0,0,0,0
190,9097,15,335,7726,1371,1756,0,0,0,0
191,9120,16,190,7797,1323,1752,0,0,0,0
192,9098,16,292,7657,1441,1858,0,0,0,0
193,9106,15,292,7699,1407,1796,0,0,0,0
194,9016,17,389,7595,1421,1766,0,0,0,0
195,9069,18,252,7711,1358,1708,0,0,0,0
196,9113,17,268,7670,1443,1876,0,0,0,0
197,9137,11,219,7821,1316,1710,0,0,0,0
198,9135,16,268,7765,1370,1802,0,0,0,0
199,9110,13,457,7787,1323,1702,0,0,0,0
200,9097,14,457,7497,1600,2084,0,0,0,0
201,9101,16,237,7772,1329,1744,0,0,0,0
202,9097,13,310,7711,1386,1772,0,0,0,0
203,9165,17,310,7667,1498,1950,0,0,0,0
204,9100,10,275,7836,1264,1694,0,0,0,0
205,9100,16,289,7712,1388,1788,0,0,0,0
206,9107,19,307,7750,1357,1778,0,0,0,0
207,9118,13,242,7776,1342,1764,0,0,0,0
208,9122,14,286,7649,1473,1894,0,0,0,0
209,9093,12,286,7766,1327,1726,0,0,0,0
210,9113,18,299,7739,1374,1856,0,0,0,0
211,9154,19,289,7539,1615,2106,0,0,0,0
212,9082,12,299,7800,1282,1606,0,0,0,112
213,9126,13,439,7829,1297,1582,0,0,0,218
214,9074,11,439,7713,1361,1700,0,0,0,232
215,9165,11,294,7843,1322,1670,0,0,0,126
216,9105,9,294,8045,1060,1343,0,0,0,337
217,9087,10,283,7848,1239,1588,0,0,0,268
218,9080,12,353,7741,1339,1735,0,0,0,133
219,9087,12,353,7816,1271,1576,0,0,0,122
220,9089,15,240,7719,1370,1752,0,0,0,0
221,9071,15,240,7685,1386,1786,0,0,0,0
222,9127,17,307,7684,1443,1878,0,0,0,0
223,9118,17,311,7688,1430,1880,0,0,0,0
224,9118,13,311,7753,1365,1850,0,0,0,0
225,9123,12,361,7884,1239,1543,0,0,0,299
226,9095,15,361,7667,1428,1764,0,0,0,0
227,9102,9,392,7880,1222,1501,0,0,0,313
228,9085,10,392,7847,1238,1599,0,0,0,119
229,9133,10,249,7998,1135,1426,0,0,0,236
230,9128,17,235,7707,1421,1810,0,0,0,0
231,9133,20,235,7725,1408,1828,0,0,0,0
232,9113,17,296,7699,1414,1816,0,0,0,0
233,9131,15,231,7831,1300,1684,0,0,0,0
234,9090,12,296,7705,1385,1790,0,0,0,0
235,9130,10,386,7946,1184,1531,0,0,0,301
236,9086,19,244,7607,1479,1858,0,0,0,0
237,9144,16,244,7793,1351,1784,0,0,0,0
238,9085,15,252,7660,1425,1817,0,0,0,61
239,9100,11,386,7861,1239,1561,0,0,0,165
240,9048,16,307,7598,1450,1778,0,0,0,0
241,9189,15,307,7796,1393,1846,0,0,0,0
242,9082,13,297,7785,1297,1726,0,0,0,0
243,9131,15,209,7826,1305,1716,0,0,0,0
244,9102,16,328,7650,1452,1910,0,0,0,0
245,9104,15,328,7730,1374,1848,0,0,0,0
246,9150,11,300,7966,1184,1339,0,0,451,0
247,9074,9,300,8068,1006,1095,0,0,577,0
248,9062,8,244,8077,985,1076,0,0,528,0
249,9136,15,264,7626,1510,1789,0,0,229,0
250,9062,7,264,8099,963,1046,0,0,590,0
251,9056,17,291,7672,1384,1758,0,0,0,0
252,9132,20,258,7656,1476,1894,0,0,0,0
253,9054,17,291,7434,1620,1940,0,0,70,0
254,9129,10,257,8109,1020,1148,0,0,484,0
255,9104,7,257,8192,912,1014,0,0,560,0
256,9129,9,295,8122,1007,1121,0,0,603,0
257,9042,11,284,7899,1143,1278,0,0,454,0
258,9118,14,257,7767,1351,1752,0,0,0,0
259,9166,14,324,8010,1156,1334,0,0,406,0
260,9049,9,248,8046,1003,1099,0,0,531,0
261,9142,11,295,8067,1075,1205,0,0,465,0
262,9059,10,261,7973,1086,1207,0,0,463,0
263,9074,9,275,8073,1001,1116,0,0,542,0
264,9111,21,199,7704,1407,1690,0,0,0,0
265,9112,10,275,8033,1079,1216,0,0,558,0
266,9103,9,315,8171,932,1046,0,0,540,0
267,8989,17,246,7368,1621,1825,0,0,295,0
268,9122,19,266,7653,1469,1820,0,0,0,0
269,9191,20,313,7693,1498,1860,0,0,0,0
270,9053,17,313,7646,1407,1770,0,0,0,0
271,9073,17,280,7688,1385,1722,0,0,0,0
272,9104,14,261,7758,1346,1758,0,0,0,0
273,9191,22,280,7663,1528,1924,0,0,0,0
274,9101,16,380,7665,1436,1854,0,0,0,0
275,9101,16,380,7667,1434,1860,0,0,0,0
276,9102,9,283,8114,988,1085,0,0,571,0
277,9032,10,283,8012,1020,1124,0,0,506,0
278,9099,10,309,8123,976,1078,0,0,456,0
279,9113,10,277,8037,1076,1191,0,0,523,0
280,9007,11,309,7871,1136,1245,0,0,607,0
281,9074,9,260,8126,948,1015,0,0,573,0
282,9139,9,294,8087,1052,1155,0,0,533,0
283,9095,8,294,7988,1107,1224,0,0,502,0
284,9070,11,213,7972,1098,1206,0,0,490,0
285,9158,9,301,8081,1077,1187,0,0,559,0
286,9049,7,301,7996,1053,1144,0,0,446,0
287,9074,8,239,8106,968,1066,0,0,556,0
288,9103,11,200,8000,1103,1247,0,0,411,0
289,9025,9,208,7997,1028,1116,0,0,530,0
290,9087,8,254,8057,1030,1142,0,0,490,0
291,9151,11,254,8013,1138,1281,0,0,531,0
292,9101,15,394,7610,1491,1882,0,0,0,0
293,9160,19,394,7671,1489,1810,0,0,0,0
294,9096,7,290,8123,973,1071,0,0,511,0
295,9028,9,232,8072,956,1035,0,0,563,0
296,9125,6,238,8189,936,1022,0,0,562,0
297,9171,17,294,7591,1580,1889,0,0,259,0
298,9030,18,283,7580,1450,1780,0,0,0,0
299,9135,11,262,8183,952,1043,0,0,587,0
300,9087,8,294,8038,1049,1138,0,0,546,0
301,9091,8,226,8082,1009,1103,0,0,507,0
302,9130,14,389,7810,1320,1678,0,0,0,0
303,9069,21,389,7180,1889,2248,0,0,176,0
304,9110,10,317,7918,1192,1314,0,0,676,0
305,9157,7,264,8192,965,1111,0,0,513,0
306,9066,8,317,7987,1079,1170,0,0,386,0
307,9052,11,358,7866,1186,1344,0,0,418,0
308,9075,9,308,7975,1100,1212,0,0,562,0
309,9126,10,227,8059,1067,1189,0,0,539,0
310,9040,11,307,7924,1116,1244,0,0,450,0
311,9147,12,308,7911,1236,1417,0,0,337,0
312,9137,7,302,8133,1004,1097,0,0,525,0
313,9069,10,302,7971,1098,1220,0,0,592,0
314,9083,16,271,7666,1417,1637,0,0,253,0
315,9118,11,380,7816,1302,1478,0,0,406,0
316,9080,11,380,7762,1318,1485,0,0,313,0
317,9084,11,366,7903,1181,1358,0,0,578,0
318,9044,11,366,8026,1018,1128,0,0,502,0
319,9120,9,246,8137,983,1102,0,0,468,0
320,9108,7,271,8125,983,1113,0,0,435,0
321,9026,9,262,7985,1041,1146,0,0,524,0
322,9172,21,261,7760,1412,1754,0,0,0,0
323,9087,14,273,7615,1472,1828,0,0,0,0
324,9100,17,273,7740,1360,1738,0,0,0,0
325,9090,18,272,7736,1354,1750,0,0,0,0
326,9095,18,263,7620,1475,1854,0,0,0,0
327,9094,24,272,7658,1436,1846,0,0,0,0
328,9088,8,227,8119,969,1074,0,0,682,0
329,9162,10,281,8195,967,1102,0,0,556,0
330,9026,16,260,7483,1543,1787,0,0,227,0
331,9105,18,351,7650,1455,1816,0,0,0,0
332,9112,16,351,7719,1393,1782,0,0,0,0
333,9159,16,370,7713,1446,1862,0,0,0,0
334,9091,20,372,7594,1497,1896,0,0,0,0
335,9135,9,250,8079,1056,1170,0,0,550,0
336,9106,9,290,8122,984,1101,0,0,559,0
337,9073,10,235,8092,981,1090,0,0,494,0
338,9091,17,340,7622,1469,1824,0,0,0,0
339,9098,17,340,7598,1500,1848,0,0,0,0
340,9086,17,272,7558,1528,1869,0,0,207,0
341,9116,9,290,8113,1003,1119,0,0,453,0
342,9058,7,230,8104,954,1049,0,0,631,0
343,9086,10,281,8051,1035,1159,0,0,517,0
344,9148,12,260,8000,1148,1311,0,0,547,0
345,9098,10,259,8012,1086,1214,0,0,480,0
346,9057,10,227,8029,1028,1144,0,0,450,0
347,9138,9,259,8125,1013,1130,0,0,518,0
348,9029,9,312,7870,1159,1286,0,0,588,0
349,9110,5,312,8225,885,981,0,0,557,0
350,9109,19,305,7743,1366,1722,0,0,0,0
351,9153,21,222,7653,1500,1856,0,0,0,0
352,9076,11,229,8121,955,1074,0,0,566,0
353,9066,10,258,7955,1111,1262,0,0,460,0
354,9129,11,258,8130,999,1144,0,0,480,0
355,9110,9,264,7999,1111,1239,0,0,473,0
356,9157,7,324,8199,958,1083,0,0,609,0
357,9106,10,324,8014,1092,1218,0,0,552,0
358,9124,14,380,7798,1326,1543,0,0,305,0
359,9050,7,380,8023,1027,1119,0,0,647,0
360,9160,11,229,8091,1069,1196,0,0,554,0
361,9107,15,323,7758,1349,1554,0,0,392,0
362,9104,6,323,8180,924,1025,0,0,549,0
363,9087,8,227,8005,1082,1191,0,0,593,0
364,9094,14,203,7807,1287,1652,0,0,0,0
365,9156,15,241,7687,1469,1839,0,0,83,0
366,9101,14,302,7719,1382,1806,0,0,0,0
367,9088,16,305,7623,1465,1896,0,0,0,0
368,9032,14,248,7571,1461,1760,0,0,0,0
369,9073,6,367,8075,998,1083,0,0,299,174
370,9190,15,246,7881,1309,1574,0,0,0,220
371,9022,15,233,7718,1304,1569,0,0,0,119
372,9126,12,311,7932,1194,1542,0,0,0,316
373,9097,12,311,7713,1384,1756,0,0,0,88
374,9099,8,329,8089,1010,1124,0,0,658,0
375,9141,9,225,8172,969,1101,0,0,555,0
376,9116,6,211,8318,798,879,0,0,395,320
377,9171,11,329,7946,1225,1412,0,0,344,0
378,9097,6,270,8259,838,906,0,0,446,216
379,9069,11,266,7923,1146,1297,0,0,463,0
380,9170,5,367,8212,958,1074,0,0,551,161
381,9124,8,298,8312,812,898,0,0,326,324
382,9102,9,278,8063,1039,1150,0,0,602,0
383,9079,7,329,8149,930,1019,0,0,392,261
384,9156,6,284,8246,910,1034,0,0,754,0
385,9038,17,284,7448,1590,1843,0,0,239,0
386,9120,14,246,7804,1316,1672,0,0,0,0
387,9108,17,304,7713,1395,1764,0,0,0,0
388,9127,13,263,7907,1220,1526,0,0,0,210
389,9173,12,321,7940,1233,1444,0,0,400,0
390,9040,7,321,7979,1061,1174,0,0,662,0
391,9087,10,268,7974,1113,1265,0,0,497,0
392,9122,10,257,8137,985,1122,0,0,578,0
393,9025,8,268,8041,984,1102,0,0,652,0
394,9170,16,313,7816,1354,1708,0,0,0,0
395,9057,13,313,7627,1430,1784,0,0,0,0
396,9119,8,206,8256,863,967,0,0,581,0
397,9122,14,312,7904,1218,1380,0,0,454,0
398,9050,8,249,8062,988,1083,0,0,535,0
399,9126,13,211,8080,1046,1171,0,0,609,0
400,9086,9,251,8043,1043,1132,0,0,642,0
401,9146,10,340,8092,1054,1196,0,0,648,0
402,9059,10,340,7939,1120,1239,0,0,449,0
403,9143,10,251,8184,959,1101,0,0,621,0
404,9135,19,192,7735,1400,1758,0,0,0,0
405,9101,13,237,7725,1376,1740,0,0,0,0
406,9100,14,264,7745,1355,1750,0,0,0,0
407,9072,16,264,7720,1352,1780,0,0,0,0
408,9067,22,249,7598,1469,1806,0,0,0,0
409,9150,18,372,7698,1452,1844,0,0,0,0
410,9110,8,335,8101,1009,1138,0,0,514,0
411,9100,9,332,8069,1031,1149,0,0,535,0
412,9105,12,335,7969,1136,1253,0,0,485,0
413,9150,8,239,8146,1004,1126,0,0,564,0
414,9082,10,276,8048,1034,1151,0,0,585,0
415,9051,9,285,7967,1084,1206,0,0,596,0
416,9114,5,285,8341,773,844,0,0,491,251
417,9141,7,285,8333,808,902,0,0,415,303
418,9048,5,324,8201,847,926,0,0,372,320
419,9125,11,239,8174,951,1060,0,0,526,0
420,9112,9,263,7929,1183,1479,0,0,0,317
421,9093,11,217,7979,1114,1417,0,0,0,281
422,9105,15,328,7673,1432,1838,0,0,0,0
423,9094,15,346,7706,1388,1816,0,0,0,0
424,9102,15,346,7709,1393,1840,0,0,0,0
425,9065,17,337,7621,1444,1770,0,0,0,0
426,9090,18,302,7541,1549,1902,0,0,0,0
427,9044,15,302,7793,1251,1426,0,0,0,290
428,9140,14,378,7828,1312,1632,0,0,0,166
429,9108,15,378,7752,1356,1670,0,0,0,144
430,9095,12,298,7873,1222,1358,0,0,386,0
431,9120,10,287,8143,977,1082,0,0,528,0
432,9109,8,298,8171,938,1039,0,0,461,0
433,9139,15,224,7932,1207,1486,0,0,0,286
434,9102,5,248,8320,782,839,0,0,448,343
435,9073,8,306,8017,1056,1155,0,0,503,0
436,9162,15,306,7743,1419,1632,0,0,278,0
437,9153,10,324,8073,1080,1240,0,0,361,227
438,9089,4,322,8281,808,861,0,0,464,295
439,9135,9,301,8126,1009,1127,0,0,531,0
440,9089,9,310,8018,1071,1179,0,0,579,0
441,9091,12,310,7828,1263,1427,0,0,407,0
442,9162,21,249,7698,1464,1820,0,0,0,0
443,9129,9,290,8133,996,1116,0,0,534,0
444,9067,8,282,8038,1029,1122,0,0,526,0
445,9088,14,251,7715,1373,1712,0,0,0,0
446,9111,15,321,7680,1431,1884,0,0,0,0
447,9086,15,321,7747,1339,1754,0,0,0,0
448,9120,14,340,7682,1438,1826,0,0,0,0
449,9106,12,375,7779,1327,1681,0,0,0,223
450,9093,11,295,7839,1254,1615,0,0,0,267
451,9063,9,297,7973,1090,1216,0,0,496,0
452,9099,9,297,8094,1005,1127,0,0,491,0
453,9039,9,295,7938,1101,1208,0,0,442,0
454,9151,12,295,7982,1169,1339,0,0,461,0
455,9116,9,239,8145,971,1088,0,0,500,0
456,9068,7,324,8126,942,1035,0,0,601,0
457,9089,9,291,8013,1076,1198,0,0,518,0
458,9082,10,295,8022,1060,1170,0,0,496,0
459,9089,10,295,8101,988,1115,0,0,579,0
460,9111,9,235,8109,1002,1110,0,0,520,0
461,9046,23,376,7465,1581,1972,0,0,0,0
462,9080,19,376,7665,1415,1804,0,0,0,0
463,9008,18,267,7638,1370,1742,0,0,0,0
464,9161,18,343,7803,1358,1756,0,0,0,0
465,9048,17,343,7646,1402,1778,0,0,0,0
466,9104,11,294,7961,1143,1272,0,0,486,0
467,9049,6,294,8110,939,1034,0,0,524,0
468,9100,7,251,8141,959,1058,0,0,582,0
469,9148,11,239,8081,1067,1211,0,0,475,0
470,9069,11,286,7905,1164,1264,0,0,464,0
471,9163,17,339,7694,1469,1864,0,0,0,0
472,9046,15,339,7624,1422,1760,0,0,0,0
473,9097,18,279,7678,1419,1814,0,0,0,0
474,9091,14,289,7738,1353,1722,0,0,0,0
475,9119,21,289,7690,1429,1852,0,0,0,0
476,9145,20,337,7659,1486,1926,0,0,0,0
477,9142,14,232,7798,1344,1712,0,0,0,0
478,9113,7,271,8090,1023,1118,0,0,564,0
479,9136,18,264,7688,1448,1741,0,0,235,0
480,9034,6,264,8065,969,1043,0,0,503,0
481,9061,13,316,7848,1213,1360,0,0,454,0
482,9084,9,316,8098,986,1091,0,0,593,0
483,9049,19,241,7506,1543,1851,0,0,23,0
484,9038,10,294,7934,1104,1184,0,0,412,0
485,9155,12,294,8101,1054,1185,0,0,565,0
486,9034,11,299,7815,1219,1345,0,0,487,0
487,9148,10,358,8060,1088,1227,0,0,543,0
488,9073,12,358,7802,1271,1418,0,0,394,0
489,9102,10,299,8094,1008,1137,0,0,471,0
490,9120,9,235,8110,1010,1153,0,0,537,0
491,9026,17,235,7553,1473,1655,0,0,345,0
492,9132,15,304,7773,1359,1774,0,0,0,0
493,9152,14,286,7798,1354,1802,0,0,0,0
494,9064,13,192,7735,1329,1668,0,0,0,0
495,9096,16,304,7589,1507,1936,0,0,0,0
496,9041,16,304,7676,1365,1758,0,0,0,0
497,9133,13,394,7893,1240,1628,0,0,0,156
498,9085,13,394,7810,1275,1566,0,0,0,214
499,9111,12,258,7738,1373,1739,0,0,0,25
500,9045,11,240,7943,1102,1352,0,0,0,334
501,9139,18,240,7823,1316,1764,0,0,0,0
502,9113,17,315,7695,1418,1860,0,0,0,0
503,9113,15,315,7772,1341,1770,0,0,0,0
504,9092,12,217,7899,1193,1521,0,0,0,181
505,9107,10,359,7966,1141,1479,0,0,0,245
506,9090,13,359,7754,1336,1729,0,0,0,383
507,9120,8,340,8031,1089,1366,0,0,0,270
508,9156,10,340,8115,1041,1291,0,0,0,437
509,9079,9,303,7867,1212,1474,0,0,0,268
510,9062,10,294,7962,1100,1344,0,0,0,378
511,9116,14,294,7724,1392,1768,0,0,0,0
512,9166,10,357,8035,1131,1458,0,0,0,390
513,9061,14,270,7636,1425,1798,0,0,0,0
514,9149,16,296,7790,1359,1760,0,0,0,0
515,9099,11,271,7830,1269,1570,0,0,0,210
516,9077,11,230,7872,1205,1492,0,0,0,164
517,9050,15,303,7663,1387,1759,0,0,0,111
518,9110,15,283,7753,1357,1764,0,0,0,0
519,9168,9,340,8092,1076,1384,0,0,0,398
520,9091,8,377,7938,1153,1516,0,0,0,266
521,9120,9,377,8007,1113,1416,0,0,0,358
522,9107,13,381,7818,1289,1683,0,0,0,211
523,9115,13,381,7845,1270,1686,0,0,0,156
524,9098,16,263,7623,1475,1906,0,0,0,116
525,9108,11,329,7910,1198,1532,0,0,0,284
526,9110,15,254,7759,1351,1798,0,0,0,0
527,9118,16,204,7683,1435,1846,0,0,0,0
528,9100,18,390,7538,1562,2018,0,0,0,0
529,9099,14,269,7747,1352,1720,0,0,0,0
530,9020,12,390,7603,1417,1802,0,0,0,0
531,9097,17,332,7593,1504,1928,0,0,0,0
532,9127,17,332,7613,1514,2014,0,0,0,0
533,9023,14,382,7633,1390,1762,0,0,0,0
534,9098,14,303,7741,1357,1754,0,0,0,0
535,9109,16,318,7761,1348,1812,0,0,0,0
536,9178,19,382,7698,1480,1974,0,0,0,0
537,9090,17,229,7661,1429,1856,0,0,0,0
