TITLE = "Temporal Signal for pickpoint number 00000005 "
VARIABLES = "Time","xx","yy","zz","xy","yz","xz","u","v","w"
# x1       0.240000000000E+05
# x2      -0.100000000000E+01
# x3       0.200000000000E+03
 0.000000000000000000E+00 0.000000000000000000E+00 0.000000000000000000E+00 0.000000000000000000E+00 0.000000000000000000E+00 0.000000000000000000E+00 0.000000000000000000E+00 0.000000000000000000E+00 0.000000000000000000E+00 0.000000000000000000E+00
 0.500000000000000010E-02 -1679.81182497315081 -454.080397439633259 -1417.72544704091774 812.124604445459340 -229.979005334237115 6489.92423201516340 -0.841408424957133371E-03 0.832993612442143005E-04 0.171367020720729915E-03
 0.100000000000000002E-01 -490.364769750098390 1412.37235700699489 1264.18430255677822 -2885.35057045024951 941.987681203236434 -214.524546210511318 0.226880695514638663E-03 -0.203286673885559393E-03 -0.134736090132195590E-03
 0.149999999999999994E-01 3851.92052356495287 -944.242844613944953 5393.17724600028851 1444.06103123837329 -814.607462653157086 -22030.7648108789108 0.271528096314906401E-02 -0.136343593315100154E-03 -0.562367802345736215E-03
 0.200000000000000004E-01 702.652369838219897 -2103.40918289755291 -5254.75470196814240 4388.18109373328934 -1557.24403728492848 -7061.68882235962428 0.346737233870481965E-03 0.457731272020809969E-03 0.444026705987091033E-03
 0.250000000000000014E-01 -784.725127584957932 1835.84882872601338 -6796.74759758395430 -310.002977878823970 1116.74658001728108 22362.1093103697021 -0.295275300487545661E-02 0.289777312049523767E-03 0.649332829258591235E-03
 0.300000000000000024E-01 -106.920510709924741 1882.91471477887080 1954.54588295293775 -4035.74429262706144 1807.84058056793970 28999.0504449939945 -0.308880640008470791E-02 -0.293833120441784330E-03 -0.842489557842302682E-04
 0.350000000000000033E-01 -891.865171524213224 -759.348522461736252 5889.28502302762899 -2943.08372605020486 -16.0166173213646381 9795.67290294740997 -0.531816471647274464E-03 -0.404719424213978505E-03 -0.473151528648316526E-03
 0.400000000000000008E-01 -2426.89820785972097 -1720.77768284129388 1542.08912057380508 455.220587303751529 -1159.30813365013523 -16913.6466646203407 0.226724181416817702E-02 -0.108379159121765135E-03 -0.211587416144942025E-03
 0.449999999999999983E-01 -2724.91502179449117 -683.424522981029554 -4275.75121770511942 2358.67650580109557 -986.953900288551949 -38783.9657190323051 0.427524723706331367E-02 0.205237941131607555E-03 0.218034175059417706E-03
 0.499999999999999958E-01 -1087.91989900516046 704.160001922326273 -5219.49045635252241 2259.89742310272459 -125.944004589755522 -47482.4064909993613 0.485419530339689306E-02 0.244701781072763759E-03 0.346904946450452554E-03
 0.549999999999999933E-01 254.670673645604865 710.990958403346212 -2876.53812174626637 701.074745685608605 340.649471474703262 -45548.5754435969502 0.455220441522636177E-02 0.129197035395847308E-03 0.225526555738680344E-03
 0.599999999999999908E-01 465.478305279114011 237.079609854828277 50.1304687424934130 -387.790085994169488 384.689603810685924 -35846.2224110397510 0.367421171253385281E-02 0.543644958900946630E-04 0.549551800065109294E-04
 0.649999999999999883E-01 267.398136698432722 79.9600500559055121 1789.28121010721065 -694.008401398484580 303.295637071977239 -23839.3474755103707 0.262860545472565861E-02 0.125475367667174576E-04 -0.276334090619896590E-04
 0.699999999999999928E-01 -377.464777974643880 -86.0759366036921563 1721.84134426065884 -832.777289914059224 184.732594358885706 -13663.5392689273012 0.169516006742998697E-02 -0.434930171979919914E-04 -0.166179649814190008E-04
 0.749999999999999972E-01 -1795.88840709413557 -198.174866144434560 782.074020040304845 -798.179688179932668 61.9916472788474024 -6046.32989655347592 0.905818043080914670E-03 -0.741936459246784894E-04 0.503236051403879919E-05
 0.800000000000000017E-01 -3358.65482581004426 -159.760910137246384 -89.7739372308162160 -645.976628549212705 -89.8599655327225832 -2227.28635620629484 0.471255073787808668E-03 -0.695598540515378946E-04 -0.108991115472092866E-04
 0.850000000000000061E-01 -3942.80742125971574 -139.089266228445751 -491.230332507143146 -23.8065766726077221 -183.893596494893501 -344.173770112195598 0.187799307737156310E-03 -0.514533322226362998E-04 -0.509483664258944698E-04
 0.900000000000000105E-01 -3466.01097220764586 -155.707373203665838 -571.274678421684939 436.579679693667629 -239.221469137373617 347.745874465907207 -0.313124490321263166E-05 0.254980842671396576E-05 -0.633510356196769235E-04
 0.950000000000000150E-01 -2463.19564637612666 -9.13141944166130948 -223.929353016785086 496.308296188344059 -153.031746840044121 939.188227680250293 -0.170669515624588411E-03 0.678405373234973154E-04 -0.379293054768585529E-04
 0.100000000000000019 -1534.84882190199869 166.099670119969090 460.634888079912173 251.837391295561559 10.2275380561147387 1178.23221304395497 -0.225840340815836212E-03 0.782653824936935483E-04 -0.350186340697095759E-05
 0.105000000000000024 -1086.96980002476221 137.554135091532828 971.561715313743889 52.3356606771505355 111.929611161037045 1351.71075267665287 -0.215169202767463951E-03 0.255605957295457981E-04 0.262430030687134582E-04
 0.110000000000000028 -1324.63417792118912 -1.80161988691409425 738.634952966374271 -155.773464108714876 66.8666474263502977 998.000806528324119 -0.110708842762051414E-03 -0.231393340012213709E-04 0.626665035928819264E-04
 0.115000000000000033 -1851.00500886578561 -15.4883396230431387 -89.3930221649547860 -153.805560438181232 6.59423776668787376 455.078476450484345 0.326497940891748128E-04 -0.335213084861718283E-04 0.959550179444822296E-04
 0.120000000000000037 -1915.39973558890824 76.5615062961587824 -790.052268919130597 -46.4079246083371189 24.4233333734720119 -114.737743948211076 0.165595694956615085E-03 -0.320437378951975927E-04 0.868790663073537925E-04
 0.125000000000000028 -1371.76149241283406 93.3060469893687241 -866.155331266263374 118.807823586587233 61.8691456059479634 -417.862715849822166 0.226631081041780795E-03 -0.351224829080064161E-04 0.249933078292837370E-04
 0.130000000000000032 -784.148517328067328 -49.0162787234849304 -533.154805788855811 126.334588293416857 3.44703819653004384 -468.483892177409700 0.211998935610633373E-03 -0.207603143371527132E-04 -0.474576383101006408E-04
 0.135000000000000037 -631.123511315419819 -137.462167284909384 -201.910713308404723 50.1382778495566157 -70.9582495250264031 -333.402580250953463 0.152199827242160783E-03 0.230368192028384595E-04 -0.719767130672706795E-04
 0.140000000000000041 -797.746106070349697 -64.3510431280240311 -90.7346043482351945 -27.9613268157786621 -53.7434591528770085 -228.217194142864543 0.843497324035005877E-04 0.644206528105042720E-04 -0.333268880901043917E-04
 0.145000000000000046 -1019.51605043556776 46.3180457459465842 -70.8928809309251449 -3.39305807845980523 52.6340496634201713 -128.680773826319495 0.893846974079789824E-05 0.645069187470051052E-04 0.268623968022813451E-04
 0.150000000000000050 -1297.44492482216651 70.4604123477826789 -4.76114113714299858 21.2123118946109273 129.643706073372670 -52.1984280783084813 -0.532117367618130803E-04 0.318899988016838019E-04 0.597852084586947413E-04
 0.155000000000000054 -1678.97238086175889 30.5778477970425868 195.914123459987849 -0.737478705506858678 100.660862955270247 136.427766225651766 -0.886456403592803205E-04 0.309608655243022224E-05 0.480485420305007017E-04
 0.160000000000000059 -2002.54416818197683 -3.79085504651282523 555.242517206941784 -68.2160392950747934 -12.3259724368645429 392.583152274626400 -0.837408139973469382E-04 -0.607210683784800786E-05 0.738018728582362479E-05
 0.165000000000000063 -2048.99698582714200 -19.2446527136919876 918.943091346471988 -125.142542696148610 -119.760614652787041 579.648254182486085 -0.393801591838874518E-04 -0.338816087156343028E-05 -0.287439246883101606E-04
 0.170000000000000068 -1838.79847308569174 -42.8528084290865081 1074.67911219278835 -121.098862664245331 -144.431432986149218 556.612289934043929 0.300193294537066812E-04 0.663159112250266656E-06 -0.419550968269674515E-04
 0.175000000000000072 -1554.27002451978842 -53.3325904235739685 822.675906299511098 -30.0903232130340186 -75.1386961106430533 354.553592990548736 0.976699567388347387E-04 0.748192044983595741E-05 -0.312894952507053120E-04
 0.180000000000000077 -1256.91500404496264 -32.0981660811421605 200.500371115119577 81.9455193114555840 23.6258834573452461 123.521188598559462 0.132077616896195398E-03 0.157453859949976488E-04 -0.119750618814240484E-04
 0.185000000000000081 -849.712194666864207 23.6111644749195335 -560.426145961759858 132.329337924590249 81.9338178749524104 73.1900093018856666 0.120644621085636797E-03 0.207457071607642948E-04 0.680914492769926358E-05
 0.190000000000000085 -323.389676122052322 68.0075371127639272 -1110.03555883268427 88.4302896512501064 92.1700852046554786 249.145868034941088 0.893011988954133407E-04 0.190833327608862626E-04 0.228166874106063725E-04
 0.195000000000000090 89.4508613700739375 61.3555764830579591 -1157.26161903331308 -14.4553292120752399 56.6681298803942823 558.063518175723857 0.630984616299870284E-04 0.122522076128477142E-04 0.291245816875933508E-04
 0.200000000000000094 39.8725194615956369 21.0215846366151276 -700.789619007511419 -85.4308347942440207 7.80630779921279050 845.318084315106603 0.490039617713366218E-04 0.725727432052626832E-05 0.282618031381572969E-04
 0.205000000000000099 -588.700792828366957 -28.4066622348748119 62.0408737582965841 -75.7947772002616205 -24.7463487934087354 977.550800778752773 0.319885643806787942E-04 0.455938997730735637E-05 0.212476569995628757E-04
 0.210000000000000103 -1551.20222653788142 -52.5679724559261956 794.855927588571376 -32.0396011892728723 -43.5165855263506813 926.412870898965707 -0.440234142948526191E-06 0.128427670114230324E-05 0.109177063799587600E-04
 0.215000000000000108 -2399.22880080075356 -40.5792525910003334 1222.40714893345717 13.0704387711118528 -39.5081099230653692 743.853865551976583 -0.346661256723529459E-04 -0.312150806501300198E-05 0.164720034158567452E-05
 0.220000000000000112 -2761.29662328877612 -5.43146473554830855 1188.35786053869833 35.7669909185673092 -23.9447704293402310 563.128487784133881 -0.519161538879453510E-04 -0.650764669818795487E-05 -0.258117186815058930E-05
 0.225000000000000117 -2530.17818622616778 21.2490788972926978 755.507323092632078 51.5131577238822089 -2.19583008789000100 525.483816204361460 -0.454411816371482077E-04 -0.716003297926728839E-05 -0.195807017798054489E-05
 0.230000000000000121 -1867.81397675322091 23.5237317247874316 68.0596269897001918 40.4189107396545921 9.16519683286184161 706.808617291282985 -0.210841281538978467E-04 -0.455601679375061044E-05 0.767203218870055455E-05
 0.235000000000000125 -1056.19147227217923 16.3480669015505491 -616.886479457364203 6.13331541963300442 12.1287195549401794 1057.44117150510556 0.154117753432332733E-04 -0.133901342775833997E-07 0.290421204386059343E-04
 0.240000000000000130 -357.765304026920717 8.96083894659700242 -1041.26345326166802 -35.0015473963805661 12.6391420899829132 1418.57285479963457 0.559294616126726328E-04 0.181531971093774884E-05 0.564913206152322105E-04
 0.245000000000000134 20.8826234973557519 0.403375990212669122 -1110.21982352365330 -57.9977050451962768 14.5864564045484499 1621.51232176891449 0.909667123249604468E-04 0.783411987414891832E-06 0.828547326717107532E-04
 0.250000000000000111 -10.4266533715698806 -7.85598395583304221 -846.063090672769249 -42.7838305491237207 20.3840017378081910 1574.44044707237208 0.107199165659861264E-03 -0.906306225863766015E-06 0.947327606153339956E-04
 0.255000000000000115 -414.018557334644981 -10.7846509084176354 -406.993039992409081 -3.16941459242869250 22.0828212883271569 1319.67391765257116 0.957653756150716952E-04 -0.187250949525459047E-06 0.848972100191996602E-04
 0.260000000000000120 -1006.66945772855058 -6.19227702123175217 24.0107494529960768 23.6385528119494239 13.9525238169461883 991.746940671914786 0.614345369291812056E-04 0.116750249962933839E-05 0.543975299283216843E-04
 0.265000000000000124 -1549.62700977368854 -0.556048636545822927 315.848703065130849 21.8480946874427318 -3.39686482413904978 754.975977381631424 0.221816471117429443E-04 0.880135219238598077E-06 0.133305875587365391E-04
 0.270000000000000129 -1859.12208802964483 5.15809593682924739 440.281182029554429 5.97461109382882238 -17.8549293321013387 698.685430069328504 -0.170611701758187274E-05 -0.120871252701974009E-05 -0.272712733176622482E-04
 0.275000000000000133 -1914.11140353693054 1.55196736638014410 374.459613071065462 -7.37499265514047675 -23.7620235850504855 822.340105215029780 -0.765595302855473831E-05 -0.207027136817415231E-05 -0.535731377997967438E-04
 0.280000000000000138 -1797.11713673425652 -3.59876674080622205 185.955420786811572 -2.82316346422103770 -19.9072489728775892 1048.53501983898695 -0.998402902312037140E-05 -0.671583355298420960E-06 -0.602310547166729648E-04
 0.285000000000000142 -1593.89420267214177 -3.52828924279041178 -49.2364851627863089 4.80304413050740919 -9.14756614697829207 1263.98190607121910 -0.243790348494613038E-04 -0.764940409671369134E-06 -0.473790114309250151E-04
 0.290000000000000147 -1344.71122558734783 -1.37508047513580456 -241.791615784288780 4.48622528945469146 2.43176133061535982 1386.35301543787455 -0.524781362813169010E-04 -0.554263061253651889E-05 -0.221374117641760786E-04
 0.295000000000000151 -1086.21720812919466 -4.19153880952940128 -338.061567889076230 -14.7942019425556648 12.2120965991138988 1357.62609177552372 -0.750135995757537325E-04 -0.115624747885954788E-04 0.350253803610200928E-05
 0.300000000000000155 -883.644166877498265 -5.82339217445024371 -320.604113593034867 -31.1124630820093273 18.6333949414209350 1185.08301821328541 -0.682041968788918781E-04 -0.100911895993415390E-04 0.179299738543992054E-04
 0.305000000000000160 -817.471342136256226 -5.93652349320323758 -240.703934932219084 -33.3279442126690100 18.7745454337003359 934.973467913029936 -0.243860712476331289E-04 0.296021486801084857E-05 0.165129347663036791E-04
 0.310000000000000164 -893.612086338650784 5.74585203747664330 -109.074389159241306 -6.12799288806748077 12.8635438752034741 722.390617243495399 0.435894926034912608E-04 0.202317724613669727E-04 -0.107558512428689615E-05
 0.315000000000000169 -1056.14299184635775 25.0783776244987955 60.3339701811807032 26.2127056296448089 3.46555787904518287 635.847294844663793 0.111579454383382032E-03 0.280385209065051234E-04 -0.287279103250251737E-04
 0.320000000000000173 -1245.03058084993563 22.6677429224612439 229.325544050894990 37.7136964887617268 -8.26197248957562103 724.608336840105267 0.152792094859572437E-03 0.187024687771533475E-04 -0.556730279329684048E-04
 0.325000000000000178 -1444.97418614316666 6.63480663517794955 365.869354884845279 28.9038615778221839 -16.7073900888510316 945.483763237342941 0.157246278032203236E-03 -0.672224513536708854E-06 -0.718006130738603655E-04
 0.330000000000000182 -1675.40025192109124 -15.3149763726024695 402.766366670468585 -2.76531525883212614 -16.9548343220198525 1207.40157314574230 0.123608402904098579E-03 -0.159307357468548643E-04 -0.693022718154901276E-04
 0.335000000000000187 -1898.06115042915940 -27.4609855711680986 333.654117212331698 -30.3641782542602705 -6.77637059848213852 1418.56519782473219 0.615436057901378104E-04 -0.187812961745672545E-04 -0.501798779536575911E-04
 0.340000000000000191 -2017.64806019651633 -18.9267658789694266 193.505835314371723 -47.2464996832849238 12.1022968208313024 1504.10834550320396 -0.131552249954444526E-04 -0.118135780077316876E-04 -0.230888135015859626E-04
 0.345000000000000195 -1938.63822370332332 -1.57108290160761266 56.4901178789827512 -41.3902821560230834 26.3049748452228229 1434.94758867920768 -0.796745316436923637E-04 -0.383915033512034259E-05 -0.681840647168311099E-06
