referrer,views_total,views_unique
Google,95,35
seissol.org,67,23
seissol.readthedocs.io,66,11
github.com,44,14
Bing,12,7
DuckDuckGo,6,3
tandem.readthedocs.io,5,1
statics.teams.cdn.office.net,4,3
cn.bing.com,3,3
palgunadi1993.github.io,3,1
