referrer,views_total,views_unique
github.com,102,17
Google,64,23
seissol.org,58,24
Bing,11,4
seissol.readthedocs.io,10,4
cn.bing.com,6,5
deref-gmx.net,3,1
seissol-cookbook.readthedocs.io,3,1
chatgpt.com,2,2
cs.cit.tum.de,1,1
