referrer,views_total,views_unique
github.com,47,20
Google,19,12
seissol.org,13,12
Bing,10,7
seissol.readthedocs.io,6,1
chatgpt.com,3,2
Baidu,2,1
DuckDuckGo,1,1
link.seisman.info,1,1
nature.com,1,1
