referrer,views_total,views_unique
github.com,142,12
seissol.org,135,24
deref-gmx.net,58,1
Google,53,22
DuckDuckGo,14,3
seissol.readthedocs.io,12,6
cn.bing.com,4,3
link.gitcode.com,2,1
tandem.readthedocs.io,2,1
nature.com,1,1
