referrer,views_total,views_unique
github.com,65,15
Google,43,17
seissol.org,41,8
Bing,8,5
seissol.readthedocs.io,8,4
DuckDuckGo,2,2
arxiv.org,2,1
chatgpt.com,2,1
m.sogou.com,1,1
search.brave.com,1,1
