referrer,views_total,views_unique
Google,220,30
seissol.org,139,28
github.com,138,19
cn.bing.com,22,8
seissol.readthedocs.io,12,4
DuckDuckGo,2,2
Baidu,2,2
Bing,2,2
nature.com,2,1
cs.cit.tum.de,1,1
