referrer,views_total,views_unique
Google,89,35
seissol.org,88,26
github.com,65,16
Bing,21,7
seissol.readthedocs.io,17,6
cn.bing.com,7,6
nature.com,6,4
link.zhihu.com,5,2
deref-gmx.net,5,1
hpcadvisorycouncil.com,4,2
