referrer,views_total,views_unique
seissol.org,231,30
Google,86,31
github.com,76,13
seissol.readthedocs.io,43,8
core-man.github.io,13,2
Bing,12,7
cn.bing.com,5,2
chatgpt.com,3,2
seismo-learn.org,3,1
link.seisman.info,2,2
