referrer,views_total,views_unique
seissol.org,107,23
Google,73,30
github.com,71,15
seissol.readthedocs.io,29,9
Bing,20,7
cn.bing.com,9,8
deref-gmx.net,5,1
hpcadvisorycouncil.atlassian.net,4,2
physics.paperswithcode.com,3,1
agupubs.onlinelibrary.wiley.com,2,2
