referrer,views_total,views_unique
Google,157,35
seissol.org,95,32
github.com,73,17
Bing,31,7
seissol.readthedocs.io,23,10
hpcadvisorycouncil.atlassian.net,13,4
cn.bing.com,10,7
DuckDuckGo,8,4
Baidu,8,1
deref-gmx.net,8,1
