referrer,views_total,views_unique
Google,240,37
seissol.org,100,37
github.com,73,15
seissol.readthedocs.io,50,12
Bing,20,9
deref-gmx.net,12,1
DuckDuckGo,10,5
cn.bing.com,8,5
chatgpt.com,7,3
hpcadvisorycouncil.atlassian.net,4,3
