referrer,views_total,views_unique
github.com,174,17
seissol.org,145,21
Google,109,28
cn.bing.com,16,6
seissol.readthedocs.io,16,5
statics.teams.cdn.office.net,2,1
nature.com,2,1
cheese-coe.eu,1,1
fortran-lang.org,1,1
ecosia.org,1,1
