referrer,views_total,views_unique
Google,106,22
seissol.org,64,22
github.com,60,14
seissol.readthedocs.io,27,9
Bing,27,3
hpcadvisorycouncil.atlassian.net,25,2
Baidu,8,1
DuckDuckGo,5,2
deref-gmx.net,5,1
cn.bing.com,4,3
