referrer,views_total,views_unique
seissol.org,102,23
Google,73,30
github.com,51,16
Bing,18,5
seissol.readthedocs.io,17,7
cn.bing.com,9,8
nature.com,4,3
hpcadvisorycouncil.atlassian.net,4,2
deref-gmx.net,4,1
physics.paperswithcode.com,3,1
