referrer,views_total,views_unique
Google,43,17
seissol.org,43,10
github.com,41,12
Bing,28,6
seissol.readthedocs.io,8,3
DuckDuckGo,2,2
chatgpt.com,2,1
intel.com,1,1
m.sogou.com,1,1
pdf.sciencedirectassets.com,1,1
