referrer,views_total,views_unique
seissol.org,42,15
github.com,31,10
Baidu,29,1
Google,25,9
seissol.readthedocs.io,18,5
Bing,13,8
chatgpt.com,8,3
DuckDuckGo,8,2
nature.com,5,2
claude.ai,5,1
