referrer,views_total,views_unique
github.com,127,21
Google,121,34
seissol.org,47,19
seissol.readthedocs.io,24,11
tandem.readthedocs.io,13,2
Bing,10,8
sogou.com,8,1
deref-gmx.net,7,1
hpcadvisorycouncil.atlassian.net,5,3
arxiv.org,5,1
