referrer,views_total,views_unique
Google,94,35
seissol.org,72,26
github.com,42,16
DuckDuckGo,28,3
seissol.readthedocs.io,22,11
Bing,17,8
cn.bing.com,8,2
link.zhihu.com,4,1
physics.paperswithcode.com,4,1
hpcadvisorycouncil.com,3,2
