referrer,views_total,views_unique
seissol.org,52,26
Google,30,8
seissol.readthedocs.io,17,2
github.com,16,6
Bing,9,5
Yahoo,6,1
Baidu,3,2
doubao.com,1,1
qwant.com,1,1
qwx1.2.onescienceway.com,1,1
