referrer,views_total,views_unique
github.com,171,17
seissol.org,142,18
Google,114,31
seissol.readthedocs.io,18,6
cn.bing.com,16,6
Bing,10,2
statics.teams.cdn.office.net,2,1
nature.com,2,1
deref-gmx.net,1,1
DuckDuckGo,1,1
