referrer,views_total,views_unique
seissol.org,53,23
github.com,30,13
Google,20,16
Bing,11,6
seissol.readthedocs.io,11,4
DuckDuckGo,11,1
qwx1.2.onescienceway.com,3,1
sciencedirect.com,1,1
