referrer,views_total,views_unique
Google,142,44
github.com,72,23
seissol.org,62,24
seissol.readthedocs.io,28,6
cn.bing.com,15,3
DuckDuckGo,14,2
Bing,8,8
hpcadvisorycouncil.atlassian.net,6,1
agupubs.onlinelibrary.wiley.com,5,2
deref-gmx.net,5,1
