referrer,views_total,views_unique
Google,96,36
seissol.org,63,23
github.com,36,16
DuckDuckGo,28,3
seissol.readthedocs.io,22,11
Bing,15,6
cn.bing.com,8,2
link.zhihu.com,4,1
physics.paperswithcode.com,4,1
hpcadvisorycouncil.com,3,2
