referrer,views_total,views_unique
Google,127,37
github.com,126,19
seissol.org,78,16
tandem.readthedocs.io,27,1
Bing,25,11
seissol.readthedocs.io,13,8
hpcadvisorycouncil.atlassian.net,11,2
DuckDuckGo,7,3
cn.bing.com,3,3
zenodo.org,2,1
