referrer,views_total,views_unique
github.com,272,24
Google,105,28
seissol.org,80,26
seissol.readthedocs.io,75,12
Bing,35,12
link.seisman.info,12,1
tandem.readthedocs.io,8,1
DuckDuckGo,5,4
euc-excel.officeapps.live.com,5,1
deref-gmx.net,5,1
