referrer,views_total,views_unique
Google,92,21
github.com,47,22
seissol.org,23,15
Bing,6,6
Baidu,3,3
seissol.readthedocs.io,3,3
wx.mail.qq.com,3,1
agupubs.onlinelibrary.wiley.com,1,1
chatgpt.com,1,1
cs.cit.tum.de,1,1
