referrer,views_total,views_unique
Google,80,28
seissol.org,36,17
github.com,26,14
seissol.readthedocs.io,10,7
DuckDuckGo,8,4
cn.bing.com,4,2
Bing,2,2
link.springer.com,2,2
search.brave.com,2,2
link.gitcode.com,2,1
