referrer,views_total,views_unique
github.com,160,13
Google,114,24
seissol.org,74,22
seissol.readthedocs.io,23,9
Bing,7,6
cn.bing.com,7,5
chatgpt.com,5,1
hpcadvisorycouncil.com,4,1
Baidu,3,1
seissol-cookbook.readthedocs.io,3,1
