referrer,views_total,views_unique
seissol.org,106,22
github.com,72,16
Google,65,30
seissol.readthedocs.io,38,10
Bing,23,9
cn.bing.com,9,8
arxiv.org,6,1
hpcadvisorycouncil.atlassian.net,4,2
physics.paperswithcode.com,3,1
chatgpt.com,2,2
