referrer,views_total,views_unique
Google,115,35
github.com,94,19
seissol.org,83,24
Bing,75,13
seissol.readthedocs.io,31,7
hpcadvisorycouncil.atlassian.net,19,2
cn.bing.com,8,6
arxiv.org,6,1
physics.paperswithcode.com,3,1
agupubs.onlinelibrary.wiley.com,2,2
