referrer,views_total,views_unique
github.com,70,16
seissol.readthedocs.io,60,8
Google,43,15
seissol.org,41,22
Bing,18,5
cn.bing.com,7,6
hpcadvisorycouncil.com,4,2
opencfd.cn,4,1
chatgpt.com,3,2
mail.google.com,2,1
