referrer,views_total,views_unique
github.com,117,17
seissol.org,46,23
Bing,34,8
Google,26,13
academic.oup.com,14,2
cn.bing.com,6,4
seissol.readthedocs.io,4,3
nature.com,2,2
easyinit.readthedocs.io,2,2
m.sogou.com,2,1
