referrer,views_total,views_unique
seissol.org,94,19
Google,58,26
github.com,53,8
Baidu,12,5
seissol.readthedocs.io,6,5
agupubs.onlinelibrary.wiley.com,6,3
Bing,5,5
deref-gmx.net,5,1
sciencedirect.com,3,1
konwihr.de,2,2
