referrer,views_total,views_unique
seissol.org,67,16
Google,52,24
github.com,31,8
Baidu,16,7
seissol.readthedocs.io,13,6
agupubs.onlinelibrary.wiley.com,5,3
deref-gmx.net,5,1
Bing,4,4
nature.com,2,1
DuckDuckGo,1,1
