referrer,views_total,views_unique
github.com,139,23
Google,101,40
seissol.org,54,21
seissol.readthedocs.io,40,10
chatgpt.com,7,2
DuckDuckGo,6,1
Bing,4,4
cn.bing.com,4,3
link.csdn.net,4,2
palgunadi1993.github.io,2,2
