referrer,views_total,views_unique
github.com,46,15
Google,31,14
Baidu,26,3
seissol.org,21,11
seissol.readthedocs.io,12,8
Bing,9,6
www5.in.tum.de,3,1
search.brave.com,2,1
yuanbao.tencent.com,2,1
Yahoo,1,1
