referrer,views_total,views_unique
Google,232,24
github.com,118,15
seissol.org,52,15
se.copernicus.org,40,1
seissol.readthedocs.io,39,8
Bing,20,3
cn.bing.com,11,5
gitlab.com,10,1
sianipar17.com,3,1
DuckDuckGo,2,2
