referrer,views_total,views_unique
github.com,37,15
Google,17,14
Bing,9,6
seissol.org,8,8
seissol.readthedocs.io,6,1
DuckDuckGo,2,2
Baidu,2,1
chatgpt.com,1,1
link.seisman.info,1,1
nature.com,1,1
