referrer,views_total,views_unique
seissol.org,97,28
Google,91,34
github.com,61,16
Bing,22,8
seissol.readthedocs.io,16,6
cn.bing.com,8,7
nature.com,6,4
deref-gmx.net,5,1
hpcadvisorycouncil.atlassian.net,4,2
chatgpt.com,2,2
