referrer,views_total,views_unique
seissol.org,76,28
Google,28,11
seissol.readthedocs.io,15,4
github.com,13,10
Baidu,10,6
Bing,10,6
Yahoo,6,1
zenodo.org,2,2
agupubs.onlinelibrary.wiley.com,1,1
qwant.com,1,1
