referrer,views_total,views_unique
Google,197,33
seissol.org,91,34
github.com,85,19
seissol.readthedocs.io,42,10
Bing,31,9
hpcadvisorycouncil.atlassian.net,20,3
cn.bing.com,11,7
deref-gmx.net,10,1
chatgpt.com,6,3
DuckDuckGo,5,3
