referrer,views_total,views_unique
Google,84,26
seissol.org,76,23
github.com,54,7
Bing,40,3
nature.com,35,2
app.readthedocs.org,10,1
cn.bing.com,9,6
deref-gmx.net,9,1
pubs.geoscienceworld.org,6,1
DuckDuckGo,4,2
