time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-28 00:00:00+00:00,180.0,1.0,69,15
2024-10-29 00:00:00+00:00,935.0,3.0,26,13
2024-10-30 00:00:00+00:00,258.0,4.0,108,22
2024-10-31 00:00:00+00:00,2.0,1.0,33,10
2024-11-01 00:00:00+00:00,113.0,4.0,16,3
2024-11-02 00:00:00+00:00,74.0,2.0,27,6
2024-11-03 00:00:00+00:00,2.0,2.0,69,7
2024-11-04 00:00:00+00:00,1024.0,4.0,43,17
2024-11-05 00:00:00+00:00,36.0,1.0,70,14
2024-11-06 00:00:00+00:00,298.0,3.0,129,14
2024-11-07 00:00:00+00:00,41.0,4.0,69,18
2024-11-08 00:00:00+00:00,651.0,5.0,63,23
2024-11-09 00:00:00+00:00,3.0,3.0,9,8
2024-11-10 00:00:00+00:00,,,41,13
