referrer,views_total,views_unique
github.com,116,27
seissol.org,112,24
Google,69,23
Bing,35,8
qwx1.2.onescienceway.com,22,4
seissol.readthedocs.io,12,4
wx.mail.qq.com,7,1
DuckDuckGo,6,1
search.brave.com,4,2
assets-eu.researchsquare.com,3,2
