referrer,views_total,views_unique
github.com,135,28
Google,70,25
seissol.org,66,22
Bing,31,7
qwx1.2.onescienceway.com,22,4
deref-gmx.net,10,2
seissol.readthedocs.io,7,2
wx.mail.qq.com,7,1
DuckDuckGo,6,1
assets-eu.researchsquare.com,3,2
