referrer,views_total,views_unique
github.com,89,14
seissol.org,44,21
Google,41,15
Bing,37,9
academic.oup.com,14,2
seissol.readthedocs.io,8,4
cn.bing.com,6,4
easyinit.readthedocs.io,2,2
nature.com,2,2
hpcadvisorycouncil.com,2,1
