referrer,views_total,views_unique
Google,151,34
github.com,91,19
Bing,81,15
seissol.org,51,21
seissol.readthedocs.io,37,11
hpcadvisorycouncil.atlassian.net,18,1
arxiv.org,6,1
cn.bing.com,5,3
chatgpt.com,5,2
DuckDuckGo,4,2
