referrer,views_total,views_unique
github.com,155,16
Google,145,29
seissol.org,94,23
cn.bing.com,39,8
readthedocs.org,31,1
seissol.readthedocs.io,27,11
chatgpt.com,9,3
Bing,7,7
deref-gmx.net,6,1
Baidu,4,2
