referrer,views_total,views_unique
github.com,93,30
Google,36,16
seissol.org,29,17
Bing,9,7
seissol.readthedocs.io,4,4
chatgpt.com,3,3
DuckDuckGo,2,2
youtube.com,2,2
agupubs.onlinelibrary.wiley.com,1,1
fortran-lang.org,1,1
