referrer,views_total,views_unique
Google,36,10
github.com,26,10
seissol.org,19,12
seissol.readthedocs.io,9,7
Bing,8,3
www5.in.tum.de,3,1
Baidu,2,2
yuanbao.tencent.com,2,1
cheese-coe.eu,1,1
