referrer,views_total,views_unique
github.com,109,23
seissol.org,88,17
Google,61,28
Bing,37,7
seissol.readthedocs.io,12,5
mail.gfz-potsdam.de,9,1
qwx1.2.onescienceway.com,7,3
DuckDuckGo,7,2
search.brave.com,5,3
core-man.github.io,4,2
