referrer,views_total,views_unique
Google,43,17
github.com,41,12
seissol.org,36,11
Bing,23,4
seissol.readthedocs.io,10,3
DuckDuckGo,2,2
chatgpt.com,2,1
intel.com,1,1
link.zhihu.com,1,1
m.sogou.com,1,1
