referrer,views_total,views_unique
github.com,125,18
Google,97,29
seissol.org,41,13
Bing,17,5
seissol.readthedocs.io,10,8
cn.bing.com,7,2
Yahoo,7,1
hpcadvisorycouncil.atlassian.net,7,1
deref-gmx.net,7,1
DuckDuckGo,4,3
